"","oma_id","level","level_name","araID","gene_id","age"
"396",15164700,2,"Eukaryota","ARATH00734","AT1G05300","UC"
"397",15164702,5,"Embryophyta","ARATH00736","AT1G05310","MC"
"398",15164705,13,"Brassicaceae","ARATH00739","AT1G05330","MC"
"399",15164706,10,"Pentapetalae","ARATH00740","AT1G05340","MC"
"400",15164707,2,"Eukaryota","ARATH00741","AT1G05350","UC"
"401",15164708,2,"Eukaryota","ARATH00742","AT1G05360","UC"
"402",15164710,5,"Embryophyta","ARATH00744","AT1G05370","MC"
"403",15164711,10,"Pentapetalae","ARATH00745","AT1G05380","MC"
"404",15164712,8,"Magnoliopsida","ARATH00746","AT1G05385","MC"
"405",15164716,7,"Spermatophyta","ARATH00750","AT1G05410","MC"
"406",15164718,8,"Magnoliopsida","ARATH00752","AT1G05420","MC"
"407",15164719,7,"Spermatophyta","ARATH00753","AT1G05430","MC"
"408",15164720,6,"Tracheophyta","ARATH00754","AT1G05440","MC"
"409",15164721,13,"Brassicaceae","ARATH00755","AT1G05450","MC"
"410",15164725,10,"Pentapetalae","ARATH00759","AT1G05470","MC"
"411",15164726,13,"Brassicaceae","ARATH00760","AT1G05490","MC"
"412",15164728,2,"Eukaryota","ARATH00762","AT1G05500","UC"
"413",15164729,1,"LUCA","ARATH00763","AT1G05510","UC"
"414",15164730,2,"Eukaryota","ARATH00764","AT1G05520","UC"
"415",15164731,8,"Magnoliopsida","ARATH00765","AT1G05530","MC"
"416",15164732,13,"Brassicaceae","ARATH00766","AT1G05540","MC"
"417",15164734,13,"Brassicaceae","ARATH00768","AT1G05550","MC"
"418",15164738,8,"Magnoliopsida","ARATH00772","AT1G05560","MC"
"419",15164740,2,"Eukaryota","ARATH00774","AT1G05570","UC"
"420",15164741,10,"Pentapetalae","ARATH00775","AT1G05575","MC"
"421",15164742,10,"Pentapetalae","ARATH00776","AT1G05577","MC"
"422",15164743,12,"malvids","ARATH00777","AT1G05580","MC"
"423",15164745,2,"Eukaryota","ARATH00779","AT1G05590","UC"
"424",15164746,7,"Spermatophyta","ARATH00780","AT1G05600","MC"
"425",15164747,8,"Magnoliopsida","ARATH00781","AT1G05610","MC"
"426",15164749,14,"Arabidopsis","ARATH00783","AT1G05615","MC"
"427",15164750,2,"Eukaryota","ARATH00784","AT1G05620","UC"
"428",15164754,4,"Streptophyta","ARATH00788","AT1G05630","MC"
"429",15164756,8,"Magnoliopsida","ARATH00790","AT1G05650","MC"
"430",15164757,8,"Magnoliopsida","ARATH00791","AT1G05660","MC"
"431",15164760,10,"Pentapetalae","ARATH00794","AT1G05680","MC"
"432",15164761,6,"Tracheophyta","ARATH00795","AT1G05690","MC"
"433",15164765,10,"Pentapetalae","ARATH00799","AT1G05710","MC"
"434",15164769,5,"Embryophyta","ARATH00803","AT1G05730","MC"
"435",15164771,5,"Embryophyta","ARATH00805","AT1G05740","MC"
"436",15164772,9,"Mesangiospermae","ARATH00806","AT1G05750","MC"
"437",15164773,10,"Pentapetalae","ARATH00807","AT1G05760","MC"
"438",15164775,10,"Pentapetalae","ARATH00809","AT1G05770","MC"
"439",15164776,4,"Streptophyta","ARATH00810","AT1G05780","MC"
"440",15164782,5,"Embryophyta","ARATH00816","AT1G05790","MC"
"441",15164786,7,"Spermatophyta","ARATH00820","AT1G05800","MC"
"442",15164787,10,"Pentapetalae","ARATH00821","AT1G05805","MC"
"443",15164789,2,"Eukaryota","ARATH00823","AT1G05810","UC"
"444",15164793,2,"Eukaryota","ARATH00827","AT1G05820","UC"
"445",15164794,5,"Embryophyta","ARATH00828","AT1G05830","MC"
"446",15164796,2,"Eukaryota","ARATH00830","AT1G05840","UC"
"447",15164797,5,"Embryophyta","ARATH00831","AT1G05850","MC"
"448",15164798,4,"Streptophyta","ARATH00832","AT1G05860","MC"
"449",15164800,9,"Mesangiospermae","ARATH00834","AT1G05870","MC"
"450",15164803,2,"Eukaryota","ARATH00837","AT1G05880","UC"
"451",15164805,2,"Eukaryota","ARATH00839","AT1G05890","UC"
"452",15164806,11,"rosids","ARATH00840","AT1G05894","MC"
"453",15164807,3,"Viridiplantae","ARATH00841","AT1G05900","UC"
"454",15164809,4,"Streptophyta","ARATH00843","AT1G05910","MC"
"455",15164810,14,"Arabidopsis","ARATH00844","AT1G05920","MC"
"456",15164811,14,"Arabidopsis","ARATH00845","AT1G05930","MC"
"457",15164815,2,"Eukaryota","ARATH00849","AT1G05940","UC"
"458",15164822,4,"Streptophyta","ARATH00856","AT1G05970","MC"
"459",15164824,5,"Embryophyta","ARATH00858","AT1G05990","MC"
"460",15164825,12,"malvids","ARATH00859","AT1G06000","MC"
"461",15164826,11,"rosids","ARATH00860","AT1G06010","MC"
"462",15164827,2,"Eukaryota","ARATH00861","AT1G06020","UC"
"463",15164828,2,"Eukaryota","ARATH00862","AT1G06030","UC"
"464",15164830,8,"Magnoliopsida","ARATH00864","AT1G06040","MC"
"465",15164832,6,"Tracheophyta","ARATH00866","AT1G06050","MC"
"466",15164833,2,"Eukaryota","ARATH00867","AT1G06060","UC"
"467",15164835,5,"Embryophyta","ARATH00869","AT1G06070","MC"
"468",15164836,2,"Eukaryota","ARATH00870","AT1G06080","UC"
"469",15164838,2,"Eukaryota","ARATH00872","AT1G06090","UC"
"470",15164839,2,"Eukaryota","ARATH00873","AT1G06100","UC"
"471",15164840,2,"Eukaryota","ARATH00874","AT1G06110","UC"
"472",15164845,2,"Eukaryota","ARATH00879","AT1G06130","UC"
"473",15164848,10,"Pentapetalae","ARATH00882","AT1G06140","MC"
"474",15164854,13,"Brassicaceae","ARATH00888","AT1G06160","MC"
"475",15164855,7,"Spermatophyta","ARATH00889","AT1G06170","MC"
"476",15164856,12,"malvids","ARATH00890","AT1G06180","MC"
"477",15164857,8,"Magnoliopsida","ARATH00891","AT1G06190","MC"
"478",15164862,4,"Streptophyta","ARATH00896","AT1G06200","MC"
"479",15164863,8,"Magnoliopsida","ARATH00897","AT1G06210","MC"
"480",15164865,2,"Eukaryota","ARATH00899","AT1G06220","UC"
"481",15164866,13,"Brassicaceae","ARATH00900","AT1G06225","MC"
"482",15164867,8,"Magnoliopsida","ARATH00901","AT1G06230","MC"
"483",15164868,2,"Eukaryota","ARATH00902","AT1G06240","UC"
"484",15164870,13,"Brassicaceae","ARATH00904","AT1G06250","MC"
"485",15164871,2,"Eukaryota","ARATH00905","AT1G06260","UC"
"486",15164872,7,"Spermatophyta","ARATH00906","AT1G06270","MC"
"487",15164873,13,"Brassicaceae","ARATH00907","AT1G06280","MC"
"488",15164874,2,"Eukaryota","ARATH00908","AT1G06290","UC"
"489",15164875,2,"Eukaryota","ARATH00909","AT1G06310","UC"
"490",15164876,11,"rosids","ARATH00910","AT1G06320","MC"
"491",15164877,10,"Pentapetalae","ARATH00911","AT1G06330","MC"
"492",15164878,6,"Tracheophyta","ARATH00912","AT1G06340","MC"
"493",15164879,2,"Eukaryota","ARATH00913","AT1G06350","UC"
"494",15164881,2,"Eukaryota","ARATH00915","AT1G06360","UC"
"495",15164882,2,"Eukaryota","ARATH00916","AT1G06380","UC"
"496",15164883,2,"Eukaryota","ARATH00917","AT1G06390","UC"
"497",15164884,2,"Eukaryota","ARATH00918","AT1G06400","UC"
"498",15164885,2,"Eukaryota","ARATH00919","AT1G06410","UC"
"499",15164886,13,"Brassicaceae","ARATH00920","AT1G06420","MC"
"500",15164888,2,"Eukaryota","ARATH00922","AT1G06430","UC"
"501",15164889,7,"Spermatophyta","ARATH00923","AT1G06440","MC"
"502",15164890,11,"rosids","ARATH00924","AT1G06450","MC"
"503",15164891,6,"Tracheophyta","ARATH00925","AT1G06460","MC"
"504",15164892,2,"Eukaryota","ARATH00926","AT1G06470","UC"
"505",15164893,13,"Brassicaceae","ARATH00927","AT1G06475","MC"
"506",15164894,2,"Eukaryota","ARATH00928","AT1G06490","UC"
"507",15164896,11,"rosids","ARATH00930","AT1G06500","MC"
"508",15164897,9,"Mesangiospermae","ARATH00931","AT1G06515","MC"
"509",15164898,10,"Pentapetalae","ARATH00932","AT1G06510","MC"
"510",15164899,8,"Magnoliopsida","ARATH00933","AT1G06520","MC"
"511",15164901,13,"Brassicaceae","ARATH00935","AT1G06540","MC"
"512",15164902,1,"LUCA","ARATH00936","AT1G06550","UC"
"513",15164903,2,"Eukaryota","ARATH00937","AT1G06560","UC"
"514",15164905,1,"LUCA","ARATH00939","AT1G06570","UC"
"515",15164906,10,"Pentapetalae","ARATH00940","AT1G06580","MC"
"516",15164908,2,"Eukaryota","ARATH00942","AT1G06590","UC"
"517",15164909,11,"rosids","ARATH00943","AT1G06620","MC"
"518",15164916,11,"rosids","ARATH00950","AT1G06640","MC"
"519",15164921,11,"rosids","ARATH00955","AT1G06650","MC"
"520",15164922,8,"Magnoliopsida","ARATH00956","AT1G06660","MC"
"521",15164923,4,"Streptophyta","ARATH00957","AT1G06670","MC"
"522",15164925,2,"Eukaryota","ARATH00959","AT1G06680","UC"
"523",15164927,2,"Eukaryota","ARATH00961","AT1G06690","UC"
"524",15164928,5,"Embryophyta","ARATH00962","AT1G06700","MC"
"525",15164930,7,"Spermatophyta","ARATH00964","AT1G06710","MC"
"526",15164932,2,"Eukaryota","ARATH00966","AT1G06720","UC"
"527",15164934,3,"Viridiplantae","ARATH00968","AT1G06730","UC"
"528",15164936,5,"Embryophyta","ARATH00970","AT1G06750","MC"
"529",15164938,2,"Eukaryota","ARATH00972","AT1G06760","UC"
"530",15164940,5,"Embryophyta","ARATH00974","AT1G06770","MC"
"531",15164943,8,"Magnoliopsida","ARATH00977","AT1G06780","MC"
"532",15164945,2,"Eukaryota","ARATH00979","AT1G06790","UC"
"533",15164947,5,"Embryophyta","ARATH00981","AT1G06800","MC"
"534",15164948,14,"Arabidopsis","ARATH00982","AT1G06810","MC"
"535",15164950,2,"Eukaryota","ARATH00984","AT1G06820","UC"
"536",15164953,9,"Mesangiospermae","ARATH00987","AT1G06830","MC"
"537",15164954,5,"Embryophyta","ARATH00988","AT1G06840","MC"
"538",15164955,8,"Magnoliopsida","ARATH00989","AT1G06850","MC"
"539",15164957,8,"Magnoliopsida","ARATH00991","AT1G06870","MC"
"540",15164958,2,"Eukaryota","ARATH00992","AT1G06890","UC"
"541",15164961,2,"Eukaryota","ARATH00995","AT1G06900","UC"
"542",15164962,13,"Brassicaceae","ARATH00996","AT1G06910","MC"
"543",15164963,11,"rosids","ARATH00997","AT1G06920","MC"
"544",15164964,13,"Brassicaceae","ARATH00998","AT1G06923","MC"
"545",15164966,13,"Brassicaceae","ARATH01000","AT1G06930","MC"
"546",15164967,2,"Eukaryota","ARATH01001","AT1G06950","UC"
"547",15164971,2,"Eukaryota","ARATH01005","AT1G06960","UC"
"548",15164974,10,"Pentapetalae","ARATH01008","AT1G06970","MC"
"549",15164975,13,"Brassicaceae","ARATH01009","AT1G06980","MC"
"550",15164976,9,"Mesangiospermae","ARATH01010","AT1G06990","MC"
"551",15164977,13,"Brassicaceae","ARATH01011","AT1G07000","MC"
"552",15164978,2,"Eukaryota","ARATH01012","AT1G07010","UC"
"553",15164981,9,"Mesangiospermae","ARATH01015","AT1G07020","MC"
"554",15164983,2,"Eukaryota","ARATH01017","AT1G07030","UC"
"555",15164984,2,"Eukaryota","ARATH01018","AT1G07040","UC"
"556",15164985,13,"Brassicaceae","ARATH01019","AT1G07050","MC"
"557",15164988,8,"Magnoliopsida","ARATH01022","AT1G07060","MC"
"558",15164991,2,"Eukaryota","ARATH01025","AT1G07070","UC"
"559",15164992,2,"Eukaryota","ARATH01026","AT1G07080","UC"
"560",15164993,9,"Mesangiospermae","ARATH01027","AT1G07090","MC"
"561",15164994,4,"Streptophyta","ARATH01028","AT1G07110","MC"
"562",15164995,6,"Tracheophyta","ARATH01029","AT1G07120","MC"
"563",15164997,3,"Viridiplantae","ARATH01031","AT1G07130","UC"
"564",15164998,13,"Brassicaceae","ARATH01032","AT1G07135","MC"
"565",15165000,14,"Arabidopsis","ARATH01034","AT1G07150","MC"
"566",15165002,6,"Tracheophyta","ARATH01036","AT1G07160","MC"
"567",15165003,2,"Eukaryota","ARATH01037","AT1G07170","UC"
"568",15165006,2,"Eukaryota","ARATH01040","AT1G07180","UC"
"569",15165008,8,"Magnoliopsida","ARATH01042","AT1G07200","MC"
"570",15165010,9,"Mesangiospermae","ARATH01044","AT1G07210","MC"
"571",15165011,4,"Streptophyta","ARATH01045","AT1G07220","MC"
"572",15165012,2,"Eukaryota","ARATH01046","AT1G07230","UC"
"573",15165013,12,"malvids","ARATH01047","AT1G07240","MC"
"574",15165014,12,"malvids","ARATH01048","AT1G07250","MC"
"575",15165015,12,"malvids","ARATH01049","AT1G07260","MC"
"576",15165016,2,"Eukaryota","ARATH01050","AT1G07270","UC"
"577",15165018,4,"Streptophyta","ARATH01052","AT1G07280","MC"
"578",15165020,2,"Eukaryota","ARATH01054","AT1G07290","UC"
"579",15165023,12,"malvids","ARATH01057","AT1G07300","MC"
"580",15165024,9,"Mesangiospermae","ARATH01058","AT1G07310","MC"
"581",15165027,2,"Eukaryota","ARATH01061","AT1G07320","UC"
"582",15165029,13,"Brassicaceae","ARATH01063","AT1G07330","MC"
"583",15165031,2,"Eukaryota","ARATH01065","AT1G07340","UC"
"584",15165033,8,"Magnoliopsida","ARATH01067","AT1G07350","MC"
"585",15165037,2,"Eukaryota","ARATH01071","AT1G07360","UC"
"586",15165038,1,"LUCA","ARATH01072","AT1G07370","UC"
"587",15165039,1,"LUCA","ARATH01073","AT1G07380","UC"
"588",15165045,13,"Brassicaceae","ARATH01079","AT1G07390","MC"
"589",15165047,2,"Eukaryota","ARATH01081","AT1G07410","UC"
"590",15165048,2,"Eukaryota","ARATH01082","AT1G07420","UC"
"591",15165050,10,"Pentapetalae","ARATH01084","AT1G07430","MC"
"592",15165051,2,"Eukaryota","ARATH01085","AT1G07440","UC"
"593",15165053,2,"Eukaryota","ARATH01087","AT1G07450","UC"
"594",15165054,9,"Mesangiospermae","ARATH01088","AT1G07460","MC"
"595",15165056,5,"Embryophyta","ARATH01090","AT1G07470","MC"
"596",15165057,13,"Brassicaceae","ARATH01091","AT1G07473","MC"
"597",15165058,13,"Brassicaceae","ARATH01092","AT1G07476","MC"
"598",15165059,5,"Embryophyta","ARATH01093","AT1G07480","MC"
"599",15165061,14,"Arabidopsis","ARATH01095","AT1G07485","MC"
"600",15165063,2,"Eukaryota","ARATH01097","AT1G07510","UC"
"601",15165064,8,"Magnoliopsida","ARATH01098","AT1G07500","MC"
"602",15165069,10,"Pentapetalae","ARATH01103","AT1G07540","MC"
"603",15165072,9,"Mesangiospermae","ARATH01106","AT1G07570","MC"
"604",15165075,5,"Embryophyta","ARATH01109","AT1G07590","MC"
"605",15165081,7,"Spermatophyta","ARATH01115","AT1G07630","MC"
"606",15165082,13,"Brassicaceae","ARATH01116","AT1G07640","MC"
"607",15165086,9,"Mesangiospermae","ARATH01120","AT1G07650","MC"
"608",15165089,2,"Eukaryota","ARATH01123","AT1G07645","UC"
"609",15165090,2,"Eukaryota","ARATH01124","AT1G07660","UC"
"610",15165092,2,"Eukaryota","ARATH01126","AT1G07670","UC"
"611",15165093,13,"Brassicaceae","ARATH01127","AT1G07680","MC"
"612",15165094,13,"Brassicaceae","ARATH01128","AT1G07690","MC"
"613",15165099,11,"rosids","ARATH01133","AT1G07700","MC"
"614",15165101,4,"Streptophyta","ARATH01135","AT1G07705","MC"
"615",15165105,8,"Magnoliopsida","ARATH01139","AT1G07720","MC"
"616",15165106,9,"Mesangiospermae","ARATH01140","AT1G07725","MC"
"617",15165107,7,"Spermatophyta","ARATH01141","AT1G07740","MC"
"618",15165113,13,"Brassicaceae","ARATH01147","AT1G07747","MC"
"619",15165114,5,"Embryophyta","ARATH01148","AT1G07750","MC"
"620",15165115,1,"LUCA","ARATH01149","AT1G07770","UC"
"621",15165116,1,"LUCA","ARATH01150","AT1G07780","UC"
"622",15165120,2,"Eukaryota","ARATH01154","AT1G07790","UC"
"623",15165121,7,"Spermatophyta","ARATH01155","AT1G07795","MC"
"624",15165122,2,"Eukaryota","ARATH01156","AT1G07810","UC"
"625",15165123,2,"Eukaryota","ARATH01157","AT1G07820","UC"
"626",15165124,4,"Streptophyta","ARATH01158","AT1G07830","MC"
"627",15165125,2,"Eukaryota","ARATH01159","AT1G07840","UC"
"628",15165127,5,"Embryophyta","ARATH01161","AT1G07850","MC"
"629",15165129,10,"Pentapetalae","ARATH01163","AT1G07870","MC"
"630",15165130,13,"Brassicaceae","ARATH01164","AT1G07860","MC"
"631",15165132,2,"Eukaryota","ARATH01166","AT1G07880","UC"
"632",15165135,2,"Eukaryota","ARATH01169","AT1G07890","UC"
"633",15165136,13,"Brassicaceae","ARATH01170","AT1G07900","MC"
"634",15165139,2,"Eukaryota","ARATH01173","AT1G07910","UC"
"635",15165141,2,"Eukaryota","ARATH01175","AT1G07920","UC"
"636",15165142,2,"Eukaryota","ARATH01176","AT1G07930","UC"
"637",15165144,2,"Eukaryota","ARATH01178","AT1G07940","UC"
"638",15165146,2,"Eukaryota","ARATH01180","AT1G07950","UC"
"639",15165147,2,"Eukaryota","ARATH01181","AT1G07960","UC"
"640",15165148,5,"Embryophyta","ARATH01182","AT1G07970","MC"
"641",15165150,13,"Brassicaceae","ARATH01184","AT1G07980","MC"
"642",15165151,8,"Magnoliopsida","ARATH01185","AT1G07985","MC"
"643",15165153,3,"Viridiplantae","ARATH01187","AT1G07990","UC"
"644",15165156,12,"malvids","ARATH01190","AT1G08010","MC"
"645",15165157,5,"Embryophyta","ARATH01191","AT1G08030","MC"
"646",15165158,13,"Brassicaceae","ARATH01192","AT1G08035","MC"
"647",15165161,4,"Streptophyta","ARATH01195","AT1G08040","MC"
"648",15165163,13,"Brassicaceae","ARATH01197","AT1G08060","MC"
"649",15165165,2,"Eukaryota","ARATH01199","AT1G08065","UC"
"650",15165166,2,"Eukaryota","ARATH01200","AT1G08070","UC"
"651",15165168,2,"Eukaryota","ARATH01202","AT1G08080","UC"
"652",15165169,1,"LUCA","ARATH01203","AT1G08090","UC"
"653",15165170,1,"LUCA","ARATH01204","AT1G08100","UC"
"654",15165171,2,"Eukaryota","ARATH01205","AT1G08110","UC"
"655",15165175,2,"Eukaryota","ARATH01209","AT1G08125","UC"
"656",15165178,1,"LUCA","ARATH01212","AT1G08130","UC"
"657",15165179,13,"Brassicaceae","ARATH01213","AT1G08135","MC"
"658",15165180,13,"Brassicaceae","ARATH01214","AT1G08140","MC"
"659",15165181,13,"Brassicaceae","ARATH01215","AT1G08150","MC"
"660",15165182,8,"Magnoliopsida","ARATH01216","AT1G08160","MC"
"661",15165184,13,"Brassicaceae","ARATH01218","AT1G08170","MC"
"662",15165185,13,"Brassicaceae","ARATH01219","AT1G08180","MC"
"663",15165186,2,"Eukaryota","ARATH01220","AT1G08190","UC"
"664",15165187,2,"Eukaryota","ARATH01221","AT1G08200","UC"
"665",15165188,2,"Eukaryota","ARATH01222","AT1G08210","UC"
"666",15165192,3,"Viridiplantae","ARATH01226","AT1G08220","UC"
"667",15165196,3,"Viridiplantae","ARATH01230","AT1G08230","UC"
"668",15165198,2,"Eukaryota","ARATH01232","AT1G08260","UC"
"669",15165202,8,"Magnoliopsida","ARATH01236","AT1G08280","MC"
"670",15165203,13,"Brassicaceae","ARATH01237","AT1G08290","MC"
"671",15165206,10,"Pentapetalae","ARATH01240","AT1G08300","MC"
"672",15165207,10,"Pentapetalae","ARATH01241","AT1G08310","MC"
"673",15165213,2,"Eukaryota","ARATH01247","AT1G08340","UC"
"674",15165215,2,"Eukaryota","ARATH01249","AT1G08350","UC"
"675",15165217,1,"LUCA","ARATH01251","AT1G08360","UC"
"676",15165218,3,"Viridiplantae","ARATH01252","AT1G08370","UC"
"677",15165219,5,"Embryophyta","ARATH01253","AT1G08380","MC"
"678",15165220,4,"Streptophyta","ARATH01254","AT1G08390","MC"
"679",15165222,4,"Streptophyta","ARATH01256","AT1G08400","MC"
"680",15165223,2,"Eukaryota","ARATH01257","AT1G08410","UC"
"681",15165225,2,"Eukaryota","ARATH01259","AT1G08420","UC"
"682",15165226,10,"Pentapetalae","ARATH01260","AT1G08430","MC"
"683",15165227,10,"Pentapetalae","ARATH01261","AT1G08440","MC"
"684",15165229,2,"Eukaryota","ARATH01263","AT1G08450","UC"
"685",15165232,2,"Eukaryota","ARATH01266","AT1G08460","UC"
"686",15165233,13,"Brassicaceae","ARATH01267","AT1G08465","MC"
"687",15165234,2,"Eukaryota","ARATH01268","AT1G08470","UC"
"688",15165235,4,"Streptophyta","ARATH01269","AT1G08480","MC"
"689",15165236,2,"Eukaryota","ARATH01270","AT1G08490","UC"
"690",15165237,8,"Magnoliopsida","ARATH01271","AT1G08500","MC"
"691",15165238,5,"Embryophyta","ARATH01272","AT1G08510","MC"
"692",15165239,1,"LUCA","ARATH01273","AT1G08520","UC"
"693",15165240,13,"Brassicaceae","ARATH01274","AT1G08530","MC"
"694",15165243,5,"Embryophyta","ARATH01277","AT1G08540","MC"
"695",15165244,4,"Streptophyta","ARATH01278","AT1G08550","MC"
"696",15165245,2,"Eukaryota","ARATH01279","AT1G08560","UC"
"697",15165248,13,"Brassicaceae","ARATH01282","AT1G08570","MC"
"698",15165249,7,"Spermatophyta","ARATH01283","AT1G08580","MC"
"699",15165250,5,"Embryophyta","ARATH01284","AT1G08590","MC"
"700",15165251,5,"Embryophyta","ARATH01285","AT1G08600","MC"
"701",15165253,8,"Magnoliopsida","ARATH01287","AT1G08610","MC"
"702",15165254,8,"Magnoliopsida","ARATH01288","AT1G08620","MC"
"703",15165256,1,"LUCA","ARATH01290","AT1G08630","UC"
"704",15165259,4,"Streptophyta","ARATH01293","AT1G08640","MC"
"705",15165261,2,"Eukaryota","ARATH01295","AT1G08650","UC"
"706",15165263,5,"Embryophyta","ARATH01297","AT1G08660","MC"
"707",15165266,9,"Mesangiospermae","ARATH01300","AT1G08670","MC"
"708",15165269,8,"Magnoliopsida","ARATH01303","AT1G08680","MC"
"709",15165273,13,"Brassicaceae","ARATH01307","AT1G08695","MC"
"710",15165274,2,"Eukaryota","ARATH01308","AT1G08700","UC"
"711",15165275,5,"Embryophyta","ARATH01309","AT1G08710","MC"
"712",15165281,2,"Eukaryota","ARATH01315","AT1G08750","UC"
"713",15165282,5,"Embryophyta","ARATH01316","AT1G08760","MC"
"714",15165283,12,"malvids","ARATH01317","AT1G08770","MC"
"715",15165284,2,"Eukaryota","ARATH01318","AT1G08780","UC"
"716",15165285,10,"Pentapetalae","ARATH01319","AT1G08790","MC"
"717",15165286,10,"Pentapetalae","ARATH01320","AT1G08800","MC"
"718",15165288,13,"Brassicaceae","ARATH01322","AT1G08810","MC"
"719",15165289,10,"Pentapetalae","ARATH01323","AT1G08820","MC"
"720",15165290,1,"LUCA","ARATH01324","AT1G08830","UC"
"721",15165297,7,"Spermatophyta","ARATH01331","AT1G08845","MC"
"722",15165298,2,"Eukaryota","ARATH01332","AT1G08860","UC"
"723",15165299,2,"Eukaryota","ARATH01333","AT1G08880","UC"
"724",15165300,2,"Eukaryota","ARATH01334","AT1G08890","UC"
"725",15165304,2,"Eukaryota","ARATH01338","AT1G08900","UC"
"726",15165305,13,"Brassicaceae","ARATH01339","AT1G08910","MC"
"727",15165306,2,"Eukaryota","ARATH01340","AT1G08920","UC"
"728",15165309,2,"Eukaryota","ARATH01343","AT1G08930","UC"
"729",15165310,1,"LUCA","ARATH01344","AT1G08940","UC"
"730",15165311,2,"Eukaryota","ARATH01345","AT1G08960","UC"
