"gene" "hog" "phylostrata" "age"
"316" "TRINITY_DN10637_c0_g1" "HOG:A0223640" "Spermatophyta" "MC"
"317" "TRINITY_DN10638_c0_g1" "HOG:A0202801" "Pentapetalae" "MC"
"318" "TRINITY_DN1064_c0_g1" "HOG:A0206581" "Pentapetalae" "MC"
"319" "TRINITY_DN10640_c0_g1" "HOG:A0233943" "Embryophyta" "MC"
"320" "TRINITY_DN10641_c0_g1" "HOG:A0563337" "Eukaryota" "UC"
"321" "TRINITY_DN10643_c0_g1" "HOG:A0237407" "Streptophyta" "MC"
"322" "TRINITY_DN10647_c0_g1" "HOG:A0567627" "Eukaryota" "UC"
"323" "TRINITY_DN10649_c0_g1" "HOG:A0207037" "Pentapetalae" "MC"
"324" "TRINITY_DN1065_c0_g1" "HOG:A0567089" "Eukaryota" "UC"
"325" "TRINITY_DN10651_c0_g1" "HOG:A0577690" "Eukaryota" "UC"
"326" "TRINITY_DN10652_c0_g1" "HOG:A0219877" "Magnoliopsida" "MC"
"327" "TRINITY_DN10653_c0_g1" "HOG:A0228944" "Spermatophyta" "MC"
"328" "TRINITY_DN10655_c0_g1" "HOG:A0563382" "Eukaryota" "UC"
"329" "TRINITY_DN10657_c0_g1" "HOG:A0562451" "Eukaryota" "UC"
"330" "TRINITY_DN10659_c0_g1" "HOG:A0235495" "Embryophyta" "MC"
"331" "TRINITY_DN1066_c0_g1" "HOG:A0238628" "Viridiplantae" "UC"
"332" "TRINITY_DN10662_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"333" "TRINITY_DN10663_c0_g1" "HOG:A0203252" "Pentapetalae" "MC"
"334" "TRINITY_DN10665_c0_g1" "HOG:A0198306" "rosids" "MC"
"335" "TRINITY_DN10669_c0_g1" "HOG:A0203093" "Pentapetalae" "MC"
"336" "TRINITY_DN1067_c0_g1" "HOG:A0562702" "Eukaryota" "UC"
"337" "TRINITY_DN10670_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"338" "TRINITY_DN10672_c0_g1" "HOG:A0234692" "Embryophyta" "MC"
"339" "TRINITY_DN10676_c0_g1" "HOG:A0571771" "Eukaryota" "UC"
"340" "TRINITY_DN10679_c0_g1" "HOG:A0219917" "Magnoliopsida" "MC"
"341" "TRINITY_DN1068_c0_g1" "HOG:A0202711" "Pentapetalae" "MC"
"342" "TRINITY_DN10682_c0_g1" "HOG:A0202687" "Pentapetalae" "MC"
"343" "TRINITY_DN10683_c0_g1" "HOG:A0570333" "Eukaryota" "UC"
"344" "TRINITY_DN10685_c0_g1" "HOG:A0563838" "Eukaryota" "UC"
"345" "TRINITY_DN10688_c0_g1" "HOG:A0206219" "Pentapetalae" "MC"
"346" "TRINITY_DN1069_c0_g1" "HOG:A0562803" "Eukaryota" "UC"
"347" "TRINITY_DN10690_c0_g1" "HOG:A0220467" "Magnoliopsida" "MC"
"348" "TRINITY_DN10691_c0_g1" "HOG:A0566642" "Eukaryota" "UC"
"349" "TRINITY_DN10693_c0_g1" "HOG:A0216558" "Mesangiospermae" "MC"
"350" "TRINITY_DN10695_c0_g1" "HOG:A0235995" "Embryophyta" "MC"
"351" "TRINITY_DN10697_c0_g1" "HOG:A0212090" "Mesangiospermae" "MC"
"352" "TRINITY_DN10699_c0_g1" "HOG:A0220623" "Magnoliopsida" "MC"
"353" "TRINITY_DN107_c0_g1" "HOG:A0785644" "LUCA" "UC"
"354" "TRINITY_DN10701_c0_g1" "HOG:A0235014" "Embryophyta" "MC"
"355" "TRINITY_DN10703_c0_g1" "HOG:A0232868" "Tracheophyta" "MC"
"356" "TRINITY_DN10705_c0_g1" "HOG:A0198409" "rosids" "MC"
"357" "TRINITY_DN10707_c0_g1" "HOG:A0237205" "Streptophyta" "MC"
"358" "TRINITY_DN10708_c0_g1" "HOG:A0564154" "Eukaryota" "UC"
"359" "TRINITY_DN10716_c0_g1" "HOG:A0234303" "Embryophyta" "MC"
"360" "TRINITY_DN10718_c0_g1" "HOG:A0203461" "Pentapetalae" "MC"
"361" "TRINITY_DN1072_c0_g1" "HOG:A0224670" "Spermatophyta" "MC"
"362" "TRINITY_DN10723_c0_g1" "HOG:A0573303" "Eukaryota" "UC"
"363" "TRINITY_DN10727_c0_g1" "HOG:A0234699" "Embryophyta" "MC"
"364" "TRINITY_DN10728_c0_g1" "HOG:A0223732" "Spermatophyta" "MC"
"365" "TRINITY_DN1073_c0_g1" "HOG:A0571006" "Eukaryota" "UC"
"366" "TRINITY_DN10731_c0_g1" "HOG:A0203314" "Pentapetalae" "MC"
"367" "TRINITY_DN10733_c0_g1" "HOG:A0206033" "Pentapetalae" "MC"
"368" "TRINITY_DN10736_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"369" "TRINITY_DN10737_c0_g1" "HOG:A0221074" "Magnoliopsida" "MC"
"370" "TRINITY_DN10738_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"371" "TRINITY_DN10739_c0_g1" "HOG:A0235192" "Embryophyta" "MC"
"372" "TRINITY_DN1074_c0_g1" "HOG:A0222171" "Magnoliopsida" "MC"
"373" "TRINITY_DN10741_c0_g1" "HOG:A0237084" "Streptophyta" "MC"
"374" "TRINITY_DN10745_c0_g1" "HOG:A0220023" "Magnoliopsida" "MC"
"375" "TRINITY_DN10747_c0_g1" "HOG:A0174237" "fabids" "MC"
"376" "TRINITY_DN10749_c0_g1" "HOG:A0199719" "rosids" "MC"
"377" "TRINITY_DN1075_c0_g1" "HOG:A0238565" "Viridiplantae" "UC"
"378" "TRINITY_DN10751_c0_g1" "HOG:A0234047" "Embryophyta" "MC"
"379" "TRINITY_DN10754_c0_g1" "HOG:A0788087" "LUCA" "UC"
"380" "TRINITY_DN10755_c0_g1" "HOG:A0238760" "Viridiplantae" "UC"
"381" "TRINITY_DN10758_c0_g1" "HOG:A0220089" "Magnoliopsida" "MC"
"382" "TRINITY_DN1076_c0_g1" "HOG:A0198213" "rosids" "MC"
"383" "TRINITY_DN10760_c0_g1" "HOG:A0237729" "Streptophyta" "MC"
"384" "TRINITY_DN10761_c0_g1" "HOG:A0564033" "Eukaryota" "UC"
"385" "TRINITY_DN10762_c0_g1" "HOG:A0570393" "Eukaryota" "UC"
"386" "TRINITY_DN10763_c0_g1" "HOG:A0222108" "Magnoliopsida" "MC"
"387" "TRINITY_DN10764_c0_g1" "HOG:A0787848" "LUCA" "UC"
"388" "TRINITY_DN10765_c0_g1" "HOG:A0202718" "Pentapetalae" "MC"
"389" "TRINITY_DN10767_c0_g1" "HOG:A0238109" "Streptophyta" "MC"
"390" "TRINITY_DN10769_c0_g1" "HOG:A0232228" "Tracheophyta" "MC"
"391" "TRINITY_DN1077_c0_g1" "HOG:A0562351" "Eukaryota" "UC"
"392" "TRINITY_DN10770_c0_g1" "HOG:A0221171" "Magnoliopsida" "MC"
"393" "TRINITY_DN10771_c0_g1" "HOG:A0202822" "Pentapetalae" "MC"
"394" "TRINITY_DN10773_c0_g1" "HOG:A0233578" "Embryophyta" "MC"
"395" "TRINITY_DN10775_c0_g1" "HOG:A0568391" "Eukaryota" "UC"
"396" "TRINITY_DN10778_c0_g1" "HOG:A0566677" "Eukaryota" "UC"
"397" "TRINITY_DN10780_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"398" "TRINITY_DN10781_c0_g1" "HOG:A0566774" "Eukaryota" "UC"
"399" "TRINITY_DN10786_c0_g1" "HOG:A0203473" "Pentapetalae" "MC"
"400" "TRINITY_DN10787_c0_g1" "HOG:A0203024" "Pentapetalae" "MC"
"401" "TRINITY_DN10789_c0_g1" "HOG:A0563017" "Eukaryota" "UC"
"402" "TRINITY_DN1079_c0_g1" "HOG:A0562394" "Eukaryota" "UC"
"403" "TRINITY_DN10791_c0_g1" "HOG:A0202748" "Pentapetalae" "MC"
"404" "TRINITY_DN10792_c0_g1" "HOG:A0224298" "Spermatophyta" "MC"
"405" "TRINITY_DN10793_c0_g1" "HOG:A0206676" "Pentapetalae" "MC"
"406" "TRINITY_DN10795_c0_g1" "HOG:A0237620" "Streptophyta" "MC"
"407" "TRINITY_DN108_c0_g2" "HOG:A0779791" "LUCA" "UC"
"408" "TRINITY_DN10801_c0_g1" "HOG:A0785595" "LUCA" "UC"
"409" "TRINITY_DN10802_c0_g1" "HOG:A0568638" "Eukaryota" "UC"
"410" "TRINITY_DN10803_c0_g1" "HOG:A0562610" "Eukaryota" "UC"
"411" "TRINITY_DN10804_c0_g1" "HOG:A0564173" "Eukaryota" "UC"
"412" "TRINITY_DN10809_c0_g1" "HOG:A0212261" "Mesangiospermae" "MC"
"413" "TRINITY_DN1081_c0_g1" "HOG:A0212020" "Mesangiospermae" "MC"
"414" "TRINITY_DN10811_c0_g1" "HOG:A0562325" "Eukaryota" "UC"
"415" "TRINITY_DN10813_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"416" "TRINITY_DN10817_c0_g1" "HOG:A0213887" "Mesangiospermae" "MC"
"417" "TRINITY_DN1082_c0_g1" "HOG:A0780357" "LUCA" "UC"
"418" "TRINITY_DN10821_c0_g1" "HOG:A0220812" "Magnoliopsida" "MC"
"419" "TRINITY_DN10822_c0_g1" "HOG:A0203025" "Pentapetalae" "MC"
"420" "TRINITY_DN10823_c0_g1" "HOG:A0238651" "Viridiplantae" "UC"
"421" "TRINITY_DN10825_c0_g1" "HOG:A0206247" "Pentapetalae" "MC"
"422" "TRINITY_DN10827_c0_g1" "HOG:A0237712" "Streptophyta" "MC"
"423" "TRINITY_DN10828_c0_g1" "HOG:A0575103" "Eukaryota" "UC"
"424" "TRINITY_DN10829_c0_g1" "HOG:A0237329" "Streptophyta" "MC"
"425" "TRINITY_DN10830_c0_g1" "HOG:A0228981" "Spermatophyta" "MC"
"426" "TRINITY_DN10834_c0_g1" "HOG:A0220530" "Magnoliopsida" "MC"
"427" "TRINITY_DN10835_c0_g1" "HOG:A0240232" "Viridiplantae" "UC"
"428" "TRINITY_DN10836_c0_g1" "HOG:A0234405" "Embryophyta" "MC"
"429" "TRINITY_DN10840_c0_g1" "HOG:A0231816" "Tracheophyta" "MC"
"430" "TRINITY_DN10847_c0_g1" "HOG:A0788115" "LUCA" "UC"
"431" "TRINITY_DN10849_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"432" "TRINITY_DN10852_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"433" "TRINITY_DN10853_c0_g1" "HOG:A0203430" "Pentapetalae" "MC"
"434" "TRINITY_DN10857_c0_g1" "HOG:A0572267" "Eukaryota" "UC"
"435" "TRINITY_DN10860_c0_g1" "HOG:A0564068" "Eukaryota" "UC"
"436" "TRINITY_DN10863_c0_g1" "HOG:A0237445" "Streptophyta" "MC"
"437" "TRINITY_DN10868_c0_g1" "HOG:A0224104" "Spermatophyta" "MC"
"438" "TRINITY_DN10869_c0_g1" "HOG:A0562968" "Eukaryota" "UC"
"439" "TRINITY_DN10870_c0_g1" "HOG:A0237089" "Streptophyta" "MC"
"440" "TRINITY_DN10876_c0_g1" "HOG:A0567676" "Eukaryota" "UC"
"441" "TRINITY_DN10878_c0_g1" "HOG:A0220565" "Magnoliopsida" "MC"
"442" "TRINITY_DN10879_c0_g1" "HOG:A0786051" "LUCA" "UC"
"443" "TRINITY_DN1088_c0_g1" "HOG:A0562514" "Eukaryota" "UC"
"444" "TRINITY_DN10882_c0_g1" "HOG:A0234749" "Embryophyta" "MC"
"445" "TRINITY_DN10883_c0_g1" "HOG:A0202670" "Pentapetalae" "MC"
"446" "TRINITY_DN10885_c0_g1" "HOG:A0238753" "Viridiplantae" "UC"
"447" "TRINITY_DN10888_c0_g1" "HOG:A0198212" "rosids" "MC"
"448" "TRINITY_DN10889_c0_g1" "HOG:A0239525" "Viridiplantae" "UC"
"449" "TRINITY_DN10891_c0_g1" "HOG:A0219728" "Magnoliopsida" "MC"
"450" "TRINITY_DN10895_c0_g1" "HOG:A0207070" "Pentapetalae" "MC"
"451" "TRINITY_DN10899_c0_g1" "HOG:A0562739" "Eukaryota" "UC"
"452" "TRINITY_DN109_c0_g1" "HOG:A0781430" "LUCA" "UC"
"453" "TRINITY_DN10904_c0_g1" "HOG:A0232449" "Tracheophyta" "MC"
"454" "TRINITY_DN10906_c0_g1" "HOG:A0563017" "Eukaryota" "UC"
"455" "TRINITY_DN10907_c0_g1" "HOG:A0233752" "Embryophyta" "MC"
"456" "TRINITY_DN10910_c0_g1" "HOG:A0563949" "Eukaryota" "UC"
"457" "TRINITY_DN10913_c0_g1" "HOG:A0232446" "Tracheophyta" "MC"
"458" "TRINITY_DN10918_c0_g1" "HOG:A0234310" "Embryophyta" "MC"
"459" "TRINITY_DN10920_c0_g1" "HOG:A0220028" "Magnoliopsida" "MC"
"460" "TRINITY_DN10921_c0_g1" "HOG:A0785765" "LUCA" "UC"
"461" "TRINITY_DN10922_c0_g1" "HOG:A0224443" "Spermatophyta" "MC"
"462" "TRINITY_DN10924_c0_g1" "HOG:A0211616" "Mesangiospermae" "MC"
"463" "TRINITY_DN10925_c0_g1" "HOG:A0219744" "Magnoliopsida" "MC"
"464" "TRINITY_DN10926_c0_g1" "HOG:A0238036" "Streptophyta" "MC"
"465" "TRINITY_DN10931_c0_g1" "HOG:A0235399" "Embryophyta" "MC"
"466" "TRINITY_DN10932_c0_g1" "HOG:A0785852" "LUCA" "UC"
"467" "TRINITY_DN10933_c0_g1" "HOG:A0562718" "Eukaryota" "UC"
"468" "TRINITY_DN10934_c0_g1" "HOG:A0569363" "Eukaryota" "UC"
"469" "TRINITY_DN10937_c0_g1" "HOG:A0234415" "Embryophyta" "MC"
"470" "TRINITY_DN1094_c0_g1" "HOG:A0784928" "LUCA" "UC"
"471" "TRINITY_DN10940_c0_g1" "HOG:A0206744" "Pentapetalae" "MC"
"472" "TRINITY_DN10941_c0_g1" "HOG:A0204926" "Pentapetalae" "MC"
"473" "TRINITY_DN10944_c0_g1" "HOG:A0237142" "Streptophyta" "MC"
"474" "TRINITY_DN10949_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"475" "TRINITY_DN10951_c0_g1" "HOG:A0237747" "Streptophyta" "MC"
"476" "TRINITY_DN10952_c0_g1" "HOG:A0198247" "rosids" "MC"
"477" "TRINITY_DN10954_c0_g1" "HOG:A0212067" "Mesangiospermae" "MC"
"478" "TRINITY_DN10956_c0_g1" "HOG:A0563811" "Eukaryota" "UC"
"479" "TRINITY_DN10957_c0_g1" "HOG:A0206209" "Pentapetalae" "MC"
"480" "TRINITY_DN10958_c0_g1" "HOG:A0562832" "Eukaryota" "UC"
"481" "TRINITY_DN10959_c0_g1" "HOG:A0237540" "Streptophyta" "MC"
"482" "TRINITY_DN1096_c0_g1" "HOG:A0220685" "Magnoliopsida" "MC"
"483" "TRINITY_DN10961_c0_g1" "HOG:A0217756" "Mesangiospermae" "MC"
"484" "TRINITY_DN10962_c0_g1" "HOG:A0198338" "rosids" "MC"
"485" "TRINITY_DN10964_c0_g1" "HOG:A0220490" "Magnoliopsida" "MC"
"486" "TRINITY_DN1097_c0_g1" "HOG:A0562222" "Eukaryota" "UC"
"487" "TRINITY_DN10971_c0_g1" "HOG:A0224551" "Spermatophyta" "MC"
"488" "TRINITY_DN10973_c0_g1" "HOG:A0239669" "Viridiplantae" "UC"
"489" "TRINITY_DN10977_c0_g1" "HOG:A0562351" "Eukaryota" "UC"
"490" "TRINITY_DN10980_c0_g1" "HOG:A0585317" "Eukaryota" "UC"
"491" "TRINITY_DN10981_c0_g1" "HOG:A0222007" "Magnoliopsida" "MC"
"492" "TRINITY_DN10982_c0_g1" "HOG:A0204906" "Pentapetalae" "MC"
"493" "TRINITY_DN10984_c0_g1" "HOG:A0198522" "rosids" "MC"
"494" "TRINITY_DN10987_c0_g1" "HOG:A0235673" "Embryophyta" "MC"
"495" "TRINITY_DN1099_c0_g1" "HOG:A0567241" "Eukaryota" "UC"
"496" "TRINITY_DN10991_c0_g1" "HOG:A0213022" "Mesangiospermae" "MC"
"497" "TRINITY_DN10992_c0_g1" "HOG:A0220636" "Magnoliopsida" "MC"
"498" "TRINITY_DN10997_c0_g1" "HOG:A0220584" "Magnoliopsida" "MC"
"499" "TRINITY_DN110_c0_g1" "HOG:A0237160" "Streptophyta" "MC"
"500" "TRINITY_DN1100_c0_g1" "HOG:A0234141" "Embryophyta" "MC"
"501" "TRINITY_DN11002_c0_g1" "HOG:A0203291" "Pentapetalae" "MC"
"502" "TRINITY_DN11005_c0_g1" "HOG:A0203052" "Pentapetalae" "MC"
"503" "TRINITY_DN11006_c0_g1" "HOG:A0240216" "Viridiplantae" "UC"
"504" "TRINITY_DN11008_c0_g1" "HOG:A0211978" "Mesangiospermae" "MC"
"505" "TRINITY_DN11009_c0_g1" "HOG:A0237601" "Streptophyta" "MC"
"506" "TRINITY_DN1101_c0_g1" "HOG:A0562619" "Eukaryota" "UC"
"507" "TRINITY_DN11010_c0_g1" "HOG:A0235689" "Embryophyta" "MC"
"508" "TRINITY_DN11012_c0_g1" "HOG:A0198052" "rosids" "MC"
"509" "TRINITY_DN11015_c0_g1" "HOG:A0562239" "Eukaryota" "UC"
"510" "TRINITY_DN11018_c0_g1" "HOG:A0240033" "Viridiplantae" "UC"
"511" "TRINITY_DN11019_c0_g1" "HOG:A0562949" "Eukaryota" "UC"
"512" "TRINITY_DN1102_c0_g1" "HOG:A0206529" "Pentapetalae" "MC"
"513" "TRINITY_DN11020_c0_g1" "HOG:A0202373" "Pentapetalae" "MC"
"514" "TRINITY_DN11023_c0_g1" "HOG:A0237314" "Streptophyta" "MC"
"515" "TRINITY_DN11025_c0_g1" "HOG:A0567204" "Eukaryota" "UC"
"516" "TRINITY_DN11027_c0_g1" "HOG:A0233559" "Embryophyta" "MC"
"517" "TRINITY_DN11029_c0_g1" "HOG:A0233707" "Embryophyta" "MC"
"518" "TRINITY_DN1103_c0_g1" "HOG:A0223715" "Spermatophyta" "MC"
"519" "TRINITY_DN11030_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"520" "TRINITY_DN11034_c0_g1" "HOG:A0202814" "Pentapetalae" "MC"
"521" "TRINITY_DN11035_c0_g1" "HOG:A0213017" "Mesangiospermae" "MC"
"522" "TRINITY_DN11039_c0_g1" "HOG:A0788276" "LUCA" "UC"
"523" "TRINITY_DN11040_c0_g1" "HOG:A0562362" "Eukaryota" "UC"
"524" "TRINITY_DN11042_c0_g1" "HOG:A0563837" "Eukaryota" "UC"
"525" "TRINITY_DN11044_c0_g1" "HOG:A0199690" "rosids" "MC"
"526" "TRINITY_DN11049_c0_g1" "HOG:A0743602" "Gammaproteobacteria" "MC"
"527" "TRINITY_DN1105_c0_g1" "HOG:A0220047" "Magnoliopsida" "MC"
"528" "TRINITY_DN11052_c0_g1" "HOG:A0566658" "Eukaryota" "UC"
"529" "TRINITY_DN11054_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"530" "TRINITY_DN11056_c0_g1" "HOG:A0200512" "rosids" "MC"
"531" "TRINITY_DN11057_c0_g1" "HOG:A0566859" "Eukaryota" "UC"
"532" "TRINITY_DN11058_c0_g1" "HOG:A0237319" "Streptophyta" "MC"
"533" "TRINITY_DN11063_c0_g1" "HOG:A0562482" "Eukaryota" "UC"
"534" "TRINITY_DN11068_c0_g1" "HOG:A0219629" "Magnoliopsida" "MC"
"535" "TRINITY_DN11069_c0_g1" "HOG:A0214502" "Mesangiospermae" "MC"
"536" "TRINITY_DN11071_c0_g1" "HOG:A0239359" "Viridiplantae" "UC"
"537" "TRINITY_DN11072_c0_g1" "HOG:A0237862" "Streptophyta" "MC"
"538" "TRINITY_DN11077_c0_g1" "HOG:A0562458" "Eukaryota" "UC"
"539" "TRINITY_DN11078_c0_g1" "HOG:A0206314" "Pentapetalae" "MC"
"540" "TRINITY_DN1108_c0_g1" "HOG:A0781795" "LUCA" "UC"
"541" "TRINITY_DN11080_c0_g1" "HOG:A0203632" "Pentapetalae" "MC"
"542" "TRINITY_DN11082_c0_g1" "HOG:A0219860" "Magnoliopsida" "MC"
"543" "TRINITY_DN11083_c0_g1" "HOG:A0563487" "Eukaryota" "UC"
"544" "TRINITY_DN11087_c0_g1" "HOG:A0203163" "Pentapetalae" "MC"
"545" "TRINITY_DN11088_c0_g1" "HOG:A0167537" "asterids" "MC"
"546" "TRINITY_DN1109_c0_g1" "HOG:A0788085" "LUCA" "UC"
"547" "TRINITY_DN11092_c0_g1" "HOG:A0212970" "Mesangiospermae" "MC"
"548" "TRINITY_DN11094_c0_g1" "HOG:A0574689" "Eukaryota" "UC"
"549" "TRINITY_DN111_c0_g1" "HOG:A0224953" "Spermatophyta" "MC"
"550" "TRINITY_DN11105_c0_g1" "HOG:A0211926" "Mesangiospermae" "MC"
"551" "TRINITY_DN11107_c0_g1" "HOG:A0562261" "Eukaryota" "UC"
"552" "TRINITY_DN11109_c0_g1" "HOG:A0566748" "Eukaryota" "UC"
"553" "TRINITY_DN1111_c0_g1" "HOG:A0786038" "LUCA" "UC"
"554" "TRINITY_DN11110_c0_g1" "HOG:A0576250" "Eukaryota" "UC"
"555" "TRINITY_DN11111_c0_g1" "HOG:A0233904" "Embryophyta" "MC"
"556" "TRINITY_DN11112_c0_g1" "HOG:A0198025" "rosids" "MC"
"557" "TRINITY_DN11113_c0_g1" "HOG:A0781830" "LUCA" "UC"
"558" "TRINITY_DN11124_c0_g1" "HOG:A0570469" "Eukaryota" "UC"
"559" "TRINITY_DN11129_c0_g1" "HOG:A0562185" "Eukaryota" "UC"
"560" "TRINITY_DN1113_c0_g1" "HOG:A0563708" "Eukaryota" "UC"
"561" "TRINITY_DN11130_c0_g1" "HOG:A0563465" "Eukaryota" "UC"
"562" "TRINITY_DN11133_c0_g1" "HOG:A0233925" "Embryophyta" "MC"
"563" "TRINITY_DN11134_c0_g1" "HOG:A0564076" "Eukaryota" "UC"
"564" "TRINITY_DN11135_c0_g1" "HOG:A0573545" "Eukaryota" "UC"
"565" "TRINITY_DN11136_c0_g1" "HOG:A0203312" "Pentapetalae" "MC"
"566" "TRINITY_DN11139_c0_g1" "HOG:A0216803" "Mesangiospermae" "MC"
"567" "TRINITY_DN1114_c0_g1" "HOG:A0168528" "asterids" "MC"
"568" "TRINITY_DN11142_c0_g1" "HOG:A0234265" "Embryophyta" "MC"
"569" "TRINITY_DN11145_c0_g1" "HOG:A0563414" "Eukaryota" "UC"
"570" "TRINITY_DN11146_c0_g1" "HOG:A0238048" "Streptophyta" "MC"
"571" "TRINITY_DN11148_c0_g1" "HOG:A0202703" "Pentapetalae" "MC"
"572" "TRINITY_DN1115_c0_g1" "HOG:A0563477" "Eukaryota" "UC"
"573" "TRINITY_DN11155_c0_g1" "HOG:A0787876" "LUCA" "UC"
"574" "TRINITY_DN11157_c0_g1" "HOG:A0203217" "Pentapetalae" "MC"
"575" "TRINITY_DN11160_c0_g1" "HOG:A0238926" "Viridiplantae" "UC"
"576" "TRINITY_DN11162_c0_g1" "HOG:A0203045" "Pentapetalae" "MC"
"577" "TRINITY_DN11163_c0_g1" "HOG:A0204972" "Pentapetalae" "MC"
"578" "TRINITY_DN11167_c0_g1" "HOG:A0211948" "Mesangiospermae" "MC"
"579" "TRINITY_DN11168_c0_g1" "HOG:A0205081" "Pentapetalae" "MC"
"580" "TRINITY_DN11169_c0_g2" "HOG:A0210229" "Pentapetalae" "MC"
"581" "TRINITY_DN1117_c0_g1" "HOG:A0574761" "Eukaryota" "UC"
"582" "TRINITY_DN11172_c0_g1" "HOG:A0567242" "Eukaryota" "UC"
"583" "TRINITY_DN11175_c0_g1" "HOG:A0223645" "Spermatophyta" "MC"
"584" "TRINITY_DN11176_c0_g1" "HOG:A0240016" "Viridiplantae" "UC"
"585" "TRINITY_DN11179_c0_g1" "HOG:A0199786" "rosids" "MC"
"586" "TRINITY_DN1118_c0_g1" "HOG:A0575030" "Eukaryota" "UC"
"587" "TRINITY_DN11187_c0_g1" "HOG:A0562462" "Eukaryota" "UC"
"588" "TRINITY_DN11190_c0_g1" "HOG:A0237559" "Streptophyta" "MC"
"589" "TRINITY_DN11192_c0_g1" "HOG:A0198046" "rosids" "MC"
"590" "TRINITY_DN11193_c0_g1" "HOG:A0562498" "Eukaryota" "UC"
"591" "TRINITY_DN11196_c0_g1" "HOG:A0566633" "Eukaryota" "UC"
"592" "TRINITY_DN11198_c0_g1" "HOG:A0231963" "Tracheophyta" "MC"
"593" "TRINITY_DN11199_c0_g1" "HOG:A0212265" "Mesangiospermae" "MC"
"594" "TRINITY_DN112_c0_g1" "HOG:A0567761" "Eukaryota" "UC"
"595" "TRINITY_DN11201_c0_g1" "HOG:A0220651" "Magnoliopsida" "MC"
"596" "TRINITY_DN11204_c0_g1" "HOG:A0202921" "Pentapetalae" "MC"
"597" "TRINITY_DN11205_c0_g1" "HOG:A0219799" "Magnoliopsida" "MC"
"598" "TRINITY_DN1121_c0_g1" "HOG:A0562602" "Eukaryota" "UC"
"599" "TRINITY_DN11210_c0_g1" "HOG:A0205154" "Pentapetalae" "MC"
"600" "TRINITY_DN11212_c0_g1" "HOG:A0220147" "Magnoliopsida" "MC"
"601" "TRINITY_DN11213_c0_g1" "HOG:A0237157" "Streptophyta" "MC"
"602" "TRINITY_DN11214_c0_g1" "HOG:A0203218" "Pentapetalae" "MC"
"603" "TRINITY_DN11217_c0_g1" "HOG:A0220622" "Magnoliopsida" "MC"
"604" "TRINITY_DN11219_c0_g1" "HOG:A0562231" "Eukaryota" "UC"
"605" "TRINITY_DN11221_c0_g1" "HOG:A0562525" "Eukaryota" "UC"
"606" "TRINITY_DN11222_c0_g1" "HOG:A0223756" "Spermatophyta" "MC"
"607" "TRINITY_DN11224_c0_g1" "HOG:A0238863" "Viridiplantae" "UC"
"608" "TRINITY_DN11226_c0_g1" "HOG:A0237169" "Streptophyta" "MC"
"609" "TRINITY_DN11227_c0_g1" "HOG:A0562466" "Eukaryota" "UC"
"610" "TRINITY_DN11229_c0_g1" "HOG:A0230997" "Spermatophyta" "MC"
"611" "TRINITY_DN1123_c0_g1" "HOG:A0220031" "Magnoliopsida" "MC"
"612" "TRINITY_DN11232_c0_g1" "HOG:A0232341" "Tracheophyta" "MC"
"613" "TRINITY_DN11234_c0_g1" "HOG:A0212064" "Mesangiospermae" "MC"
"614" "TRINITY_DN11237_c0_g1" "HOG:A0202628" "Pentapetalae" "MC"
"615" "TRINITY_DN11242_c0_g1" "HOG:A0237862" "Streptophyta" "MC"
"616" "TRINITY_DN11245_c0_g1" "HOG:A0222096" "Magnoliopsida" "MC"
"617" "TRINITY_DN11247_c0_g1" "HOG:A0233938" "Embryophyta" "MC"
"618" "TRINITY_DN11253_c0_g1" "HOG:A0233999" "Embryophyta" "MC"
"619" "TRINITY_DN11258_c0_g1" "HOG:A0562287" "Eukaryota" "UC"
"620" "TRINITY_DN1126_c0_g1" "HOG:A0230917" "Spermatophyta" "MC"
"621" "TRINITY_DN11263_c0_g1" "HOG:A0202542" "Pentapetalae" "MC"
"622" "TRINITY_DN11264_c0_g1" "HOG:A0232950" "Tracheophyta" "MC"
"623" "TRINITY_DN11266_c0_g1" "HOG:A0179743" "Malvaceae" "MC"
"624" "TRINITY_DN1127_c0_g1" "HOG:A0202978" "Pentapetalae" "MC"
"625" "TRINITY_DN11274_c0_g1" "HOG:A0571659" "Eukaryota" "UC"
"626" "TRINITY_DN11275_c0_g1" "HOG:A0221149" "Magnoliopsida" "MC"
"627" "TRINITY_DN11277_c0_g1" "HOG:A0219833" "Magnoliopsida" "MC"
"628" "TRINITY_DN11279_c0_g1" "HOG:A0220395" "Magnoliopsida" "MC"
"629" "TRINITY_DN1128_c0_g1" "HOG:A0564213" "Eukaryota" "UC"
"630" "TRINITY_DN11281_c0_g1" "HOG:A0202559" "Pentapetalae" "MC"
