"gene" "hog" "phylostrata" "age"
"317" "TRINITY_DN10391_c0_g1" "HOG:A0782216" "LUCA" "UC"
"318" "TRINITY_DN10392_c0_g1" "HOG:A0565956" "Eukaryota" "UC"
"319" "TRINITY_DN10396_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"320" "TRINITY_DN10397_c0_g1" "HOG:A0757202" "Bacteria" "MC"
"321" "TRINITY_DN10398_c1_g1" "HOG:A0566710" "Eukaryota" "UC"
"322" "TRINITY_DN10399_c0_g1" "HOG:A0235521" "Embryophyta" "MC"
"323" "TRINITY_DN104_c0_g1" "HOG:A0174762" "fabids" "MC"
"324" "TRINITY_DN1040_c0_g1" "HOG:A0223520" "Spermatophyta" "MC"
"325" "TRINITY_DN10400_c0_g1" "HOG:A0562215" "Eukaryota" "UC"
"326" "TRINITY_DN10400_c1_g1" "HOG:A0562215" "Eukaryota" "UC"
"327" "TRINITY_DN10401_c0_g1" "HOG:A0234528" "Embryophyta" "MC"
"328" "TRINITY_DN10403_c0_g1" "HOG:A0167895" "asterids" "MC"
"329" "TRINITY_DN10404_c0_g1" "HOG:A0788146" "LUCA" "UC"
"330" "TRINITY_DN10405_c0_g1" "HOG:A0204998" "Pentapetalae" "MC"
"331" "TRINITY_DN10406_c0_g1" "HOG:A0570487" "Eukaryota" "UC"
"332" "TRINITY_DN10407_c0_g1" "HOG:A0233724" "Embryophyta" "MC"
"333" "TRINITY_DN10408_c0_g1" "HOG:A0576987" "Eukaryota" "UC"
"334" "TRINITY_DN10409_c0_g1" "HOG:A0203241" "Pentapetalae" "MC"
"335" "TRINITY_DN1041_c0_g1" "HOG:A0562192" "Eukaryota" "UC"
"336" "TRINITY_DN10413_c0_g1" "HOG:A0169474" "asterids" "MC"
"337" "TRINITY_DN10414_c0_g1" "HOG:A0576330" "Eukaryota" "UC"
"338" "TRINITY_DN10414_c0_g2" "HOG:A0576330" "Eukaryota" "UC"
"339" "TRINITY_DN10416_c0_g1" "HOG:A0207099" "Pentapetalae" "MC"
"340" "TRINITY_DN10416_c0_g2" "HOG:A0207099" "Pentapetalae" "MC"
"341" "TRINITY_DN10418_c0_g1" "HOG:A0234172" "Embryophyta" "MC"
"342" "TRINITY_DN10420_c0_g1" "HOG:A0206249" "Pentapetalae" "MC"
"343" "TRINITY_DN10421_c0_g1" "HOG:A0564486" "Eukaryota" "UC"
"344" "TRINITY_DN10422_c0_g1" "HOG:A0234978" "Embryophyta" "MC"
"345" "TRINITY_DN10423_c0_g1" "HOG:A0211996" "Mesangiospermae" "MC"
"346" "TRINITY_DN10424_c0_g1" "HOG:A0219787" "Magnoliopsida" "MC"
"347" "TRINITY_DN10424_c0_g2" "HOG:A0219787" "Magnoliopsida" "MC"
"348" "TRINITY_DN10425_c0_g1" "HOG:A0237486" "Streptophyta" "MC"
"349" "TRINITY_DN10426_c0_g1" "HOG:A0168408" "asterids" "MC"
"350" "TRINITY_DN10427_c0_g1" "HOG:A0571368" "Eukaryota" "UC"
"351" "TRINITY_DN10429_c0_g1" "HOG:A0235567" "Embryophyta" "MC"
"352" "TRINITY_DN1043_c0_g1" "HOG:A0202550" "Pentapetalae" "MC"
"353" "TRINITY_DN10430_c0_g1" "HOG:A0567601" "Eukaryota" "UC"
"354" "TRINITY_DN10431_c0_g1" "HOG:A0564068" "Eukaryota" "UC"
"355" "TRINITY_DN10432_c0_g1" "HOG:A0220493" "Magnoliopsida" "MC"
"356" "TRINITY_DN10435_c0_g1" "HOG:A0562393" "Eukaryota" "UC"
"357" "TRINITY_DN10436_c0_g1" "HOG:A0564094" "Eukaryota" "UC"
"358" "TRINITY_DN10437_c0_g1" "HOG:A0206573" "Pentapetalae" "MC"
"359" "TRINITY_DN10438_c0_g1" "HOG:A0779712" "LUCA" "UC"
"360" "TRINITY_DN1044_c0_g1" "HOG:A0562405" "Eukaryota" "UC"
"361" "TRINITY_DN10440_c0_g1" "HOG:A0233710" "Embryophyta" "MC"
"362" "TRINITY_DN10441_c0_g1" "HOG:A0787850" "LUCA" "UC"
"363" "TRINITY_DN10441_c0_g3" "HOG:A0787850" "LUCA" "UC"
"364" "TRINITY_DN10442_c0_g1" "HOG:A0198052" "rosids" "MC"
"365" "TRINITY_DN10443_c0_g1" "HOG:A0237862" "Streptophyta" "MC"
"366" "TRINITY_DN10444_c0_g1" "HOG:A0583145" "Eukaryota" "UC"
"367" "TRINITY_DN10445_c0_g1" "HOG:A0234516" "Embryophyta" "MC"
"368" "TRINITY_DN10445_c1_g1" "HOG:A0293657" "Agaricomycetes" "MC"
"369" "TRINITY_DN10446_c0_g1" "HOG:A0203157" "Pentapetalae" "MC"
"370" "TRINITY_DN10447_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"371" "TRINITY_DN10449_c0_g1" "HOG:A0168414" "asterids" "MC"
"372" "TRINITY_DN1045_c0_g1" "HOG:A0563293" "Eukaryota" "UC"
"373" "TRINITY_DN10450_c0_g1" "HOG:A0563381" "Eukaryota" "UC"
"374" "TRINITY_DN10451_c0_g1" "HOG:A0237221" "Streptophyta" "MC"
"375" "TRINITY_DN10453_c0_g1" "HOG:A0787851" "LUCA" "UC"
"376" "TRINITY_DN10455_c0_g1" "HOG:A0219709" "Magnoliopsida" "MC"
"377" "TRINITY_DN10456_c0_g1" "HOG:A0223745" "Spermatophyta" "MC"
"378" "TRINITY_DN10458_c0_g1" "HOG:A0212358" "Mesangiospermae" "MC"
"379" "TRINITY_DN1046_c0_g1" "HOG:A0562679" "Eukaryota" "UC"
"380" "TRINITY_DN10461_c0_g1" "HOG:A0234329" "Embryophyta" "MC"
"381" "TRINITY_DN10462_c0_g1" "HOG:A0236980" "Embryophyta" "MC"
"382" "TRINITY_DN10463_c0_g1" "HOG:A0787013" "LUCA" "UC"
"383" "TRINITY_DN10469_c0_g1" "HOG:A0206481" "Pentapetalae" "MC"
"384" "TRINITY_DN1047_c0_g1" "HOG:A0233601" "Embryophyta" "MC"
"385" "TRINITY_DN10470_c0_g1" "HOG:A0563796" "Eukaryota" "UC"
"386" "TRINITY_DN10471_c0_g1" "HOG:A0235574" "Embryophyta" "MC"
"387" "TRINITY_DN10473_c0_g1" "HOG:A0235568" "Embryophyta" "MC"
"388" "TRINITY_DN10474_c0_g1" "HOG:A0219948" "Magnoliopsida" "MC"
"389" "TRINITY_DN10475_c0_g1" "HOG:A0213300" "Mesangiospermae" "MC"
"390" "TRINITY_DN10476_c0_g1" "HOG:A0567987" "Eukaryota" "UC"
"391" "TRINITY_DN10479_c0_g1" "HOG:A0167672" "asterids" "MC"
"392" "TRINITY_DN1048_c0_g1" "HOG:A0197961" "rosids" "MC"
"393" "TRINITY_DN10480_c0_g1" "HOG:A0223806" "Spermatophyta" "MC"
"394" "TRINITY_DN10484_c0_g1" "HOG:A0203755" "Pentapetalae" "MC"
"395" "TRINITY_DN10485_c0_g1" "HOG:A0234644" "Embryophyta" "MC"
"396" "TRINITY_DN10488_c0_g1" "HOG:A0202504" "Pentapetalae" "MC"
"397" "TRINITY_DN1049_c0_g1" "HOG:A0234802" "Embryophyta" "MC"
"398" "TRINITY_DN10490_c0_g1" "HOG:A0562669" "Eukaryota" "UC"
"399" "TRINITY_DN10490_c0_g2" "HOG:A0565666" "Eukaryota" "UC"
"400" "TRINITY_DN10491_c0_g1" "HOG:A0237220" "Streptophyta" "MC"
"401" "TRINITY_DN10491_c0_g2" "HOG:A0237220" "Streptophyta" "MC"
"402" "TRINITY_DN10491_c0_g3" "HOG:A0237220" "Streptophyta" "MC"
"403" "TRINITY_DN10492_c0_g1" "HOG:A0563158" "Eukaryota" "UC"
"404" "TRINITY_DN10493_c0_g1" "HOG:A0563180" "Eukaryota" "UC"
"405" "TRINITY_DN10493_c0_g2" "HOG:A0563180" "Eukaryota" "UC"
"406" "TRINITY_DN10494_c0_g1" "HOG:A0202469" "Pentapetalae" "MC"
"407" "TRINITY_DN10495_c0_g1" "HOG:A0168408" "asterids" "MC"
"408" "TRINITY_DN10496_c0_g1" "HOG:A0786054" "LUCA" "UC"
"409" "TRINITY_DN10497_c0_g1" "HOG:A0202584" "Pentapetalae" "MC"
"410" "TRINITY_DN10499_c0_g1" "HOG:A0169495" "asterids" "MC"
"411" "TRINITY_DN1050_c0_g1" "HOG:A0237085" "Streptophyta" "MC"
"412" "TRINITY_DN10502_c0_g1" "HOG:A0567254" "Eukaryota" "UC"
"413" "TRINITY_DN10503_c0_g1" "HOG:A0562976" "Eukaryota" "UC"
"414" "TRINITY_DN10504_c0_g1" "HOG:A0572094" "Eukaryota" "UC"
"415" "TRINITY_DN10505_c0_g1" "HOG:A0237283" "Streptophyta" "MC"
"416" "TRINITY_DN10506_c0_g1" "HOG:A0168212" "asterids" "MC"
"417" "TRINITY_DN10507_c0_g1" "HOG:A0562298" "Eukaryota" "UC"
"418" "TRINITY_DN10508_c0_g1" "HOG:A0234970" "Embryophyta" "MC"
"419" "TRINITY_DN10509_c0_g1" "HOG:A0571805" "Eukaryota" "UC"
"420" "TRINITY_DN1051_c0_g1" "HOG:A0562963" "Eukaryota" "UC"
"421" "TRINITY_DN10510_c0_g1" "HOG:A0234907" "Embryophyta" "MC"
"422" "TRINITY_DN10511_c0_g1" "HOG:A0220492" "Magnoliopsida" "MC"
"423" "TRINITY_DN10512_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"424" "TRINITY_DN10513_c0_g1" "HOG:A0160562" "Asteraceae" "MC"
"425" "TRINITY_DN10514_c0_g1" "HOG:A0202615" "Pentapetalae" "MC"
"426" "TRINITY_DN10515_c0_g1" "HOG:A0238572" "Viridiplantae" "UC"
"427" "TRINITY_DN10516_c0_g1" "HOG:A0167514" "asterids" "MC"
"428" "TRINITY_DN10517_c0_g1" "HOG:A0237938" "Streptophyta" "MC"
"429" "TRINITY_DN10518_c0_g1" "HOG:A0220311" "Magnoliopsida" "MC"
"430" "TRINITY_DN10519_c0_g1" "HOG:A0211856" "Mesangiospermae" "MC"
"431" "TRINITY_DN10519_c0_g2" "HOG:A0211856" "Mesangiospermae" "MC"
"432" "TRINITY_DN1052_c0_g1" "HOG:A0562788" "Eukaryota" "UC"
"433" "TRINITY_DN10521_c0_g1" "HOG:A0562436" "Eukaryota" "UC"
"434" "TRINITY_DN10524_c0_g1" "HOG:A0233749" "Embryophyta" "MC"
"435" "TRINITY_DN10525_c0_g1" "HOG:A0780114" "LUCA" "UC"
"436" "TRINITY_DN10525_c1_g1" "HOG:A0780114" "LUCA" "UC"
"437" "TRINITY_DN10527_c0_g1" "HOG:A0562303" "Eukaryota" "UC"
"438" "TRINITY_DN1053_c0_g1" "HOG:A0570343" "Eukaryota" "UC"
"439" "TRINITY_DN10534_c0_g1" "HOG:A0233973" "Embryophyta" "MC"
"440" "TRINITY_DN10535_c0_g1" "HOG:A0232864" "Tracheophyta" "MC"
"441" "TRINITY_DN10536_c0_g2" "HOG:A0562878" "Eukaryota" "UC"
"442" "TRINITY_DN10538_c0_g1" "HOG:A0167509" "asterids" "MC"
"443" "TRINITY_DN10539_c0_g1" "HOG:A0562262" "Eukaryota" "UC"
"444" "TRINITY_DN1054_c0_g1" "HOG:A0224553" "Spermatophyta" "MC"
"445" "TRINITY_DN1054_c0_g2" "HOG:A0224553" "Spermatophyta" "MC"
"446" "TRINITY_DN10540_c0_g1" "HOG:A0577263" "Eukaryota" "UC"
"447" "TRINITY_DN10542_c0_g1" "HOG:A0779825" "LUCA" "UC"
"448" "TRINITY_DN10543_c0_g1" "HOG:A0562846" "Eukaryota" "UC"
"449" "TRINITY_DN10544_c0_g1" "HOG:A0205077" "Pentapetalae" "MC"
"450" "TRINITY_DN10545_c0_g1" "HOG:A0562462" "Eukaryota" "UC"
"451" "TRINITY_DN10547_c0_g1" "HOG:A0571539" "Eukaryota" "UC"
"452" "TRINITY_DN10548_c0_g1" "HOG:A0562244" "Eukaryota" "UC"
"453" "TRINITY_DN1055_c0_g1" "HOG:A0562705" "Eukaryota" "UC"
"454" "TRINITY_DN10551_c0_g1" "HOG:A0567242" "Eukaryota" "UC"
"455" "TRINITY_DN10552_c0_g1" "HOG:A0567086" "Eukaryota" "UC"
"456" "TRINITY_DN10553_c0_g1" "HOG:A0562339" "Eukaryota" "UC"
"457" "TRINITY_DN10554_c0_g1" "HOG:A0576384" "Eukaryota" "UC"
"458" "TRINITY_DN10555_c0_g1" "HOG:A0577044" "Eukaryota" "UC"
"459" "TRINITY_DN10556_c0_g1" "HOG:A0567003" "Eukaryota" "UC"
"460" "TRINITY_DN10558_c1_g1" "HOG:A0233950" "Embryophyta" "MC"
"461" "TRINITY_DN10559_c0_g1" "HOG:A0229161" "Spermatophyta" "MC"
"462" "TRINITY_DN1056_c0_g1" "HOG:A0203321" "Pentapetalae" "MC"
"463" "TRINITY_DN10561_c0_g1" "HOG:A0565956" "Eukaryota" "UC"
"464" "TRINITY_DN10562_c0_g1" "HOG:A0563044" "Eukaryota" "UC"
"465" "TRINITY_DN10564_c0_g1" "HOG:A0220145" "Magnoliopsida" "MC"
"466" "TRINITY_DN10567_c0_g1" "HOG:A0779838" "LUCA" "UC"
"467" "TRINITY_DN10568_c0_g1" "HOG:A0237345" "Streptophyta" "MC"
"468" "TRINITY_DN10569_c0_g1" "HOG:A0237587" "Streptophyta" "MC"
"469" "TRINITY_DN1057_c0_g1" "HOG:A0562705" "Eukaryota" "UC"
"470" "TRINITY_DN10570_c0_g1" "HOG:A0567459" "Eukaryota" "UC"
"471" "TRINITY_DN10571_c0_g1" "HOG:A0214691" "Mesangiospermae" "MC"
"472" "TRINITY_DN10573_c0_g1" "HOG:A0202686" "Pentapetalae" "MC"
"473" "TRINITY_DN10574_c0_g1" "HOG:A0563482" "Eukaryota" "UC"
"474" "TRINITY_DN10575_c0_g1" "HOG:A0234658" "Embryophyta" "MC"
"475" "TRINITY_DN10579_c0_g1" "HOG:A0779708" "LUCA" "UC"
"476" "TRINITY_DN1058_c0_g1" "HOG:A0224632" "Spermatophyta" "MC"
"477" "TRINITY_DN10580_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"478" "TRINITY_DN10585_c0_g1" "HOG:A0221220" "Magnoliopsida" "MC"
"479" "TRINITY_DN10586_c0_g1" "HOG:A0563437" "Eukaryota" "UC"
"480" "TRINITY_DN10588_c0_g1" "HOG:A0577108" "Eukaryota" "UC"
"481" "TRINITY_DN10589_c0_g1" "HOG:A0220302" "Magnoliopsida" "MC"
"482" "TRINITY_DN1059_c0_g1" "HOG:A0787310" "LUCA" "UC"
"483" "TRINITY_DN10591_c0_g1" "HOG:A0232662" "Tracheophyta" "MC"
"484" "TRINITY_DN10592_c0_g1" "HOG:A0221158" "Magnoliopsida" "MC"
"485" "TRINITY_DN10593_c0_g1" "HOG:A0212131" "Mesangiospermae" "MC"
"486" "TRINITY_DN10596_c0_g1" "HOG:A0234419" "Embryophyta" "MC"
"487" "TRINITY_DN10598_c0_g1" "HOG:A0563235" "Eukaryota" "UC"
"488" "TRINITY_DN10599_c0_g1" "HOG:A0238611" "Viridiplantae" "UC"
"489" "TRINITY_DN106_c0_g1" "HOG:A0237714" "Streptophyta" "MC"
"490" "TRINITY_DN106_c0_g2" "HOG:A0237714" "Streptophyta" "MC"
"491" "TRINITY_DN10600_c0_g1" "HOG:A0239598" "Viridiplantae" "UC"
"492" "TRINITY_DN10604_c0_g1" "HOG:A0231736" "Tracheophyta" "MC"
"493" "TRINITY_DN10605_c0_g1" "HOG:A0238651" "Viridiplantae" "UC"
"494" "TRINITY_DN10606_c0_g1" "HOG:A0223273" "Spermatophyta" "MC"
"495" "TRINITY_DN10607_c0_g1" "HOG:A0211590" "Mesangiospermae" "MC"
"496" "TRINITY_DN10609_c0_g1" "HOG:A0211947" "Mesangiospermae" "MC"
"497" "TRINITY_DN1061_c0_g1" "HOG:A0211930" "Mesangiospermae" "MC"
"498" "TRINITY_DN1061_c2_g1" "HOG:A0563467" "Eukaryota" "UC"
"499" "TRINITY_DN10610_c0_g1" "HOG:A0237466" "Streptophyta" "MC"
"500" "TRINITY_DN10613_c0_g1" "HOG:A0583296" "Eukaryota" "UC"
"501" "TRINITY_DN10614_c0_g1" "HOG:A0212930" "Mesangiospermae" "MC"
"502" "TRINITY_DN10616_c0_g1" "HOG:A0222856" "Magnoliopsida" "MC"
"503" "TRINITY_DN10617_c0_g1" "HOG:A0237191" "Streptophyta" "MC"
"504" "TRINITY_DN10618_c0_g1" "HOG:A0203078" "Pentapetalae" "MC"
"505" "TRINITY_DN1062_c0_g1" "HOG:A0563138" "Eukaryota" "UC"
"506" "TRINITY_DN10620_c0_g1" "HOG:A0232026" "Tracheophyta" "MC"
"507" "TRINITY_DN10621_c0_g1" "HOG:A0235425" "Embryophyta" "MC"
"508" "TRINITY_DN10621_c1_g1" "HOG:A0235425" "Embryophyta" "MC"
"509" "TRINITY_DN10622_c0_g1" "HOG:A0562463" "Eukaryota" "UC"
"510" "TRINITY_DN10628_c0_g1" "HOG:A0780431" "LUCA" "UC"
"511" "TRINITY_DN10629_c0_g1" "HOG:A0545176" "Eumetazoa" "MC"
"512" "TRINITY_DN1063_c0_g1" "HOG:A0572349" "Eukaryota" "UC"
"513" "TRINITY_DN10630_c0_g1" "HOG:A0167810" "asterids" "MC"
"514" "TRINITY_DN10631_c0_g1" "HOG:A0234669" "Embryophyta" "MC"
"515" "TRINITY_DN10633_c0_g1" "HOG:A0562451" "Eukaryota" "UC"
"516" "TRINITY_DN10634_c0_g1" "HOG:A0237782" "Streptophyta" "MC"
"517" "TRINITY_DN10635_c0_g1" "HOG:A0206531" "Pentapetalae" "MC"
"518" "TRINITY_DN10636_c0_g1" "HOG:A0781669" "LUCA" "UC"
"519" "TRINITY_DN10637_c0_g1" "HOG:A0237678" "Streptophyta" "MC"
"520" "TRINITY_DN10638_c0_g1" "HOG:A0234437" "Embryophyta" "MC"
"521" "TRINITY_DN10639_c0_g1" "HOG:A0202751" "Pentapetalae" "MC"
"522" "TRINITY_DN1064_c0_g1" "HOG:A0202736" "Pentapetalae" "MC"
"523" "TRINITY_DN1064_c1_g1" "HOG:A0238599" "Viridiplantae" "UC"
"524" "TRINITY_DN10640_c0_g1" "HOG:A0219844" "Magnoliopsida" "MC"
"525" "TRINITY_DN10642_c1_g1" "HOG:A0203041" "Pentapetalae" "MC"
"526" "TRINITY_DN10643_c0_g1" "HOG:A0203025" "Pentapetalae" "MC"
"527" "TRINITY_DN10643_c0_g2" "HOG:A0203025" "Pentapetalae" "MC"
"528" "TRINITY_DN10644_c0_g1" "HOG:A0219742" "Magnoliopsida" "MC"
"529" "TRINITY_DN10645_c0_g1" "HOG:A0235469" "Embryophyta" "MC"
"530" "TRINITY_DN10646_c0_g1" "HOG:A0237989" "Streptophyta" "MC"
"531" "TRINITY_DN10647_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"532" "TRINITY_DN10648_c0_g2" "HOG:A0562498" "Eukaryota" "UC"
"533" "TRINITY_DN10649_c0_g1" "HOG:A0215955" "Mesangiospermae" "MC"
"534" "TRINITY_DN1065_c0_g1" "HOG:A0757387" "Bacteria" "MC"
"535" "TRINITY_DN10650_c0_g1" "HOG:A0221659" "Magnoliopsida" "MC"
"536" "TRINITY_DN10651_c0_g1" "HOG:A0564373" "Eukaryota" "UC"
"537" "TRINITY_DN10653_c0_g1" "HOG:A0234070" "Embryophyta" "MC"
"538" "TRINITY_DN10654_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"539" "TRINITY_DN10655_c0_g1" "HOG:A0566697" "Eukaryota" "UC"
"540" "TRINITY_DN10656_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"541" "TRINITY_DN10657_c0_g1" "HOG:A0781495" "LUCA" "UC"
"542" "TRINITY_DN10659_c0_g1" "HOG:A0563668" "Eukaryota" "UC"
"543" "TRINITY_DN1066_c0_g1" "HOG:A0233909" "Embryophyta" "MC"
"544" "TRINITY_DN10660_c0_g1" "HOG:A0198376" "rosids" "MC"
"545" "TRINITY_DN10661_c0_g1" "HOG:A0161802" "campanulids" "MC"
"546" "TRINITY_DN10662_c1_g1" "HOG:A0168414" "asterids" "MC"
"547" "TRINITY_DN10663_c0_g1" "HOG:A0566687" "Eukaryota" "UC"
"548" "TRINITY_DN10664_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"549" "TRINITY_DN10665_c0_g1" "HOG:A0236430" "Embryophyta" "MC"
"550" "TRINITY_DN10666_c0_g1" "HOG:A0234836" "Embryophyta" "MC"
"551" "TRINITY_DN10667_c0_g1" "HOG:A0237255" "Streptophyta" "MC"
"552" "TRINITY_DN10668_c0_g1" "HOG:A0562376" "Eukaryota" "UC"
"553" "TRINITY_DN10669_c0_g1" "HOG:A0235193" "Embryophyta" "MC"
"554" "TRINITY_DN1067_c0_g1" "HOG:A0562214" "Eukaryota" "UC"
"555" "TRINITY_DN10670_c0_g1" "HOG:A0562640" "Eukaryota" "UC"
"556" "TRINITY_DN10671_c0_g1" "HOG:A0563477" "Eukaryota" "UC"
"557" "TRINITY_DN10672_c0_g1" "HOG:A0168371" "asterids" "MC"
"558" "TRINITY_DN10672_c1_g1" "HOG:A0235967" "Embryophyta" "MC"
"559" "TRINITY_DN10672_c4_g1" "HOG:A0203950" "Pentapetalae" "MC"
"560" "TRINITY_DN10673_c3_g1" "HOG:A0223307" "Spermatophyta" "MC"
"561" "TRINITY_DN10674_c0_g1" "HOG:A0234370" "Embryophyta" "MC"
"562" "TRINITY_DN10675_c0_g1" "HOG:A0234116" "Embryophyta" "MC"
"563" "TRINITY_DN10675_c1_g1" "HOG:A0562172" "Eukaryota" "UC"
"564" "TRINITY_DN10676_c0_g1" "HOG:A0235111" "Embryophyta" "MC"
"565" "TRINITY_DN10677_c0_g1" "HOG:A0213350" "Mesangiospermae" "MC"
"566" "TRINITY_DN10678_c0_g1" "HOG:A0238702" "Viridiplantae" "UC"
"567" "TRINITY_DN10679_c0_g1" "HOG:A0211977" "Mesangiospermae" "MC"
"568" "TRINITY_DN1068_c0_g1" "HOG:A0238604" "Viridiplantae" "UC"
"569" "TRINITY_DN10680_c0_g1" "HOG:A0786064" "LUCA" "UC"
"570" "TRINITY_DN10681_c0_g1" "HOG:A0167770" "asterids" "MC"
"571" "TRINITY_DN10682_c0_g1" "HOG:A0203268" "Pentapetalae" "MC"
"572" "TRINITY_DN10683_c0_g1" "HOG:A0167509" "asterids" "MC"
"573" "TRINITY_DN10684_c0_g1" "HOG:A0235302" "Embryophyta" "MC"
"574" "TRINITY_DN10685_c0_g1" "HOG:A0169413" "asterids" "MC"
"575" "TRINITY_DN10687_c0_g1" "HOG:A0787851" "LUCA" "UC"
"576" "TRINITY_DN10688_c0_g1" "HOG:A0235297" "Embryophyta" "MC"
"577" "TRINITY_DN10689_c0_g1" "HOG:A0203632" "Pentapetalae" "MC"
"578" "TRINITY_DN1069_c0_g1" "HOG:A0234019" "Embryophyta" "MC"
"579" "TRINITY_DN10690_c0_g1" "HOG:A0568989" "Eukaryota" "UC"
"580" "TRINITY_DN10691_c0_g1" "HOG:A0219692" "Magnoliopsida" "MC"
"581" "TRINITY_DN10695_c0_g1" "HOG:A0582290" "Eukaryota" "UC"
"582" "TRINITY_DN10699_c0_g1" "HOG:A0562790" "Eukaryota" "UC"
"583" "TRINITY_DN1070_c0_g1" "HOG:A0222095" "Magnoliopsida" "MC"
"584" "TRINITY_DN10700_c0_g1" "HOG:A0757196" "Bacteria" "MC"
"585" "TRINITY_DN10701_c0_g1" "HOG:A0224093" "Spermatophyta" "MC"
"586" "TRINITY_DN10702_c0_g1" "HOG:A0570856" "Eukaryota" "UC"
"587" "TRINITY_DN10704_c0_g1" "HOG:A0198574" "rosids" "MC"
"588" "TRINITY_DN10705_c0_g1" "HOG:A0206057" "Pentapetalae" "MC"
"589" "TRINITY_DN10706_c0_g1" "HOG:A0562849" "Eukaryota" "UC"
"590" "TRINITY_DN10707_c0_g1" "HOG:A0563935" "Eukaryota" "UC"
"591" "TRINITY_DN10709_c0_g1" "HOG:A0231833" "Tracheophyta" "MC"
"592" "TRINITY_DN10709_c0_g2" "HOG:A0231833" "Tracheophyta" "MC"
"593" "TRINITY_DN1071_c0_g1" "HOG:A0222298" "Magnoliopsida" "MC"
"594" "TRINITY_DN10710_c0_g1" "HOG:A0787396" "LUCA" "UC"
"595" "TRINITY_DN10713_c0_g1" "HOG:A0211988" "Mesangiospermae" "MC"
"596" "TRINITY_DN10714_c0_g1" "HOG:A0234982" "Embryophyta" "MC"
"597" "TRINITY_DN10716_c0_g1" "HOG:A0563984" "Eukaryota" "UC"
"598" "TRINITY_DN10717_c0_g1" "HOG:A0234496" "Embryophyta" "MC"
"599" "TRINITY_DN10718_c0_g1" "HOG:A0237459" "Streptophyta" "MC"
"600" "TRINITY_DN10721_c0_g1" "HOG:A0562363" "Eukaryota" "UC"
"601" "TRINITY_DN10722_c0_g1" "HOG:A0234464" "Embryophyta" "MC"
"602" "TRINITY_DN10724_c0_g1" "HOG:A0569287" "Eukaryota" "UC"
"603" "TRINITY_DN10728_c0_g1" "HOG:A0235756" "Embryophyta" "MC"
"604" "TRINITY_DN10729_c0_g1" "HOG:A0167694" "asterids" "MC"
"605" "TRINITY_DN1073_c0_g1" "HOG:A0211924" "Mesangiospermae" "MC"
"606" "TRINITY_DN10730_c0_g1" "HOG:A0237215" "Streptophyta" "MC"
"607" "TRINITY_DN10731_c0_g1" "HOG:A0202827" "Pentapetalae" "MC"
"608" "TRINITY_DN10732_c0_g1" "HOG:A0224302" "Spermatophyta" "MC"
"609" "TRINITY_DN10734_c0_g1" "HOG:A0206174" "Pentapetalae" "MC"
"610" "TRINITY_DN10738_c0_g1" "HOG:A0563958" "Eukaryota" "UC"
"611" "TRINITY_DN1074_c0_g1" "HOG:A0203444" "Pentapetalae" "MC"
"612" "TRINITY_DN10741_c0_g1" "HOG:A0167637" "asterids" "MC"
"613" "TRINITY_DN10744_c0_g1" "HOG:A0788192" "LUCA" "UC"
"614" "TRINITY_DN10747_c0_g1" "HOG:A0562592" "Eukaryota" "UC"
"615" "TRINITY_DN10748_c0_g1" "HOG:A0172050" "NPAAA" "MC"
"616" "TRINITY_DN10749_c0_g1" "HOG:A0757475" "Bacteria" "MC"
"617" "TRINITY_DN1075_c0_g1" "HOG:A0237893" "Streptophyta" "MC"
"618" "TRINITY_DN10750_c0_g1" "HOG:A0583045" "Eukaryota" "UC"
"619" "TRINITY_DN10751_c0_g1" "HOG:A0563469" "Eukaryota" "UC"
"620" "TRINITY_DN10752_c0_g1" "HOG:A0219688" "Magnoliopsida" "MC"
"621" "TRINITY_DN10754_c0_g1" "HOG:A0220179" "Magnoliopsida" "MC"
"622" "TRINITY_DN10755_c0_g1" "HOG:A0237421" "Streptophyta" "MC"
"623" "TRINITY_DN10756_c0_g1" "HOG:A0562362" "Eukaryota" "UC"
"624" "TRINITY_DN10757_c0_g1" "HOG:A0239437" "Viridiplantae" "UC"
"625" "TRINITY_DN10758_c0_g1" "HOG:A0563672" "Eukaryota" "UC"
"626" "TRINITY_DN1076_c0_g1" "HOG:A0224709" "Spermatophyta" "MC"
"627" "TRINITY_DN10760_c0_g1" "HOG:A0563881" "Eukaryota" "UC"
"628" "TRINITY_DN10761_c0_g1" "HOG:A0234293" "Embryophyta" "MC"
"629" "TRINITY_DN10762_c0_g1" "HOG:A0211721" "Mesangiospermae" "MC"
"630" "TRINITY_DN10763_c0_g1" "HOG:A0234812" "Embryophyta" "MC"
"631" "TRINITY_DN10764_c0_g1" "HOG:A0562287" "Eukaryota" "UC"
"632" "TRINITY_DN10765_c0_g1" "HOG:A0234679" "Embryophyta" "MC"
"633" "TRINITY_DN10767_c0_g1" "HOG:A0167540" "asterids" "MC"
