"gene" "hog" "phylostrata" "age"
"317" "TRINITY_DN10622_c0_g1" "HOG:A0213248" "Mesangiospermae" "MC"
"318" "TRINITY_DN10623_c0_g1" "HOG:A0237093" "Streptophyta" "MC"
"319" "TRINITY_DN10624_c0_g1" "HOG:A0582261" "Eukaryota" "UC"
"320" "TRINITY_DN10627_c0_g1" "HOG:A0219979" "Magnoliopsida" "MC"
"321" "TRINITY_DN10628_c0_g1" "HOG:A0563144" "Eukaryota" "UC"
"322" "TRINITY_DN10630_c0_g1" "HOG:A0570992" "Eukaryota" "UC"
"323" "TRINITY_DN10631_c0_g1" "HOG:A0566939" "Eukaryota" "UC"
"324" "TRINITY_DN10632_c0_g1" "HOG:A0236774" "Embryophyta" "MC"
"325" "TRINITY_DN10633_c0_g1" "HOG:A0206705" "Pentapetalae" "MC"
"326" "TRINITY_DN10634_c0_g1" "HOG:A0779708" "LUCA" "UC"
"327" "TRINITY_DN10635_c0_g1" "HOG:A0220836" "Magnoliopsida" "MC"
"328" "TRINITY_DN10638_c0_g1" "HOG:A0571438" "Eukaryota" "UC"
"329" "TRINITY_DN1064_c0_g1" "HOG:A0207029" "Pentapetalae" "MC"
"330" "TRINITY_DN1064_c1_g1" "HOG:A0223937" "Spermatophyta" "MC"
"331" "TRINITY_DN1064_c2_g1" "HOG:A0223937" "Spermatophyta" "MC"
"332" "TRINITY_DN10640_c0_g1" "HOG:A0562256" "Eukaryota" "UC"
"333" "TRINITY_DN10644_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"334" "TRINITY_DN10647_c0_g1" "HOG:A0223752" "Spermatophyta" "MC"
"335" "TRINITY_DN10649_c0_g1" "HOG:A0223358" "Spermatophyta" "MC"
"336" "TRINITY_DN1065_c0_g1" "HOG:A0237314" "Streptophyta" "MC"
"337" "TRINITY_DN10652_c0_g1" "HOG:A0220592" "Magnoliopsida" "MC"
"338" "TRINITY_DN10653_c0_g1" "HOG:A0229131" "Spermatophyta" "MC"
"339" "TRINITY_DN10659_c0_g1" "HOG:A0563381" "Eukaryota" "UC"
"340" "TRINITY_DN10665_c0_g1" "HOG:A0780606" "LUCA" "UC"
"341" "TRINITY_DN10667_c0_g1" "HOG:A0237761" "Streptophyta" "MC"
"342" "TRINITY_DN10671_c0_g1" "HOG:A0168371" "asterids" "MC"
"343" "TRINITY_DN10672_c0_g1" "HOG:A0212036" "Mesangiospermae" "MC"
"344" "TRINITY_DN10676_c0_g1" "HOG:A0575789" "Eukaryota" "UC"
"345" "TRINITY_DN1068_c0_g1" "HOG:A0563384" "Eukaryota" "UC"
"346" "TRINITY_DN10681_c0_g1" "HOG:A0563980" "Eukaryota" "UC"
"347" "TRINITY_DN10686_c0_g1" "HOG:A0224328" "Spermatophyta" "MC"
"348" "TRINITY_DN10693_c0_g1" "HOG:A0203165" "Pentapetalae" "MC"
"349" "TRINITY_DN10694_c0_g1" "HOG:A0237313" "Streptophyta" "MC"
"350" "TRINITY_DN10695_c0_g1" "HOG:A0230971" "Spermatophyta" "MC"
"351" "TRINITY_DN10697_c0_g1" "HOG:A0224749" "Spermatophyta" "MC"
"352" "TRINITY_DN10698_c0_g1" "HOG:A0234982" "Embryophyta" "MC"
"353" "TRINITY_DN10699_c0_g1" "HOG:A0198098" "rosids" "MC"
"354" "TRINITY_DN10702_c0_g1" "HOG:A0168449" "asterids" "MC"
"355" "TRINITY_DN10703_c0_g1" "HOG:A0239011" "Viridiplantae" "UC"
"356" "TRINITY_DN10705_c0_g1" "HOG:A0562528" "Eukaryota" "UC"
"357" "TRINITY_DN10706_c0_g1" "HOG:A0567106" "Eukaryota" "UC"
"358" "TRINITY_DN1071_c0_g1" "HOG:A0781678" "LUCA" "UC"
"359" "TRINITY_DN10712_c0_g1" "HOG:A0562378" "Eukaryota" "UC"
"360" "TRINITY_DN10717_c0_g1" "HOG:A0562422" "Eukaryota" "UC"
"361" "TRINITY_DN10718_c0_g1" "HOG:A0780103" "LUCA" "UC"
"362" "TRINITY_DN10723_c0_g1" "HOG:A0563925" "Eukaryota" "UC"
"363" "TRINITY_DN10724_c0_g1" "HOG:A0237632" "Streptophyta" "MC"
"364" "TRINITY_DN10725_c0_g1" "HOG:A0237876" "Streptophyta" "MC"
"365" "TRINITY_DN10727_c0_g1" "HOG:A0779858" "LUCA" "UC"
"366" "TRINITY_DN10728_c0_g1" "HOG:A0570510" "Eukaryota" "UC"
"367" "TRINITY_DN10729_c0_g1" "HOG:A0174185" "fabids" "MC"
"368" "TRINITY_DN10731_c0_g1" "HOG:A0239079" "Viridiplantae" "UC"
"369" "TRINITY_DN10732_c0_g1" "HOG:A0562640" "Eukaryota" "UC"
"370" "TRINITY_DN10733_c0_g1" "HOG:A0202587" "Pentapetalae" "MC"
"371" "TRINITY_DN10736_c0_g1" "HOG:A0562498" "Eukaryota" "UC"
"372" "TRINITY_DN1074_c0_g1" "HOG:A0780436" "LUCA" "UC"
"373" "TRINITY_DN10741_c0_g1" "HOG:A0174535" "fabids" "MC"
"374" "TRINITY_DN10742_c0_g1" "HOG:A0235689" "Embryophyta" "MC"
"375" "TRINITY_DN10744_c0_g1" "HOG:A0206262" "Pentapetalae" "MC"
"376" "TRINITY_DN1075_c0_g1" "HOG:A0565924" "Eukaryota" "UC"
"377" "TRINITY_DN10750_c0_g1" "HOG:A0203056" "Pentapetalae" "MC"
"378" "TRINITY_DN10751_c0_g1" "HOG:A0567274" "Eukaryota" "UC"
"379" "TRINITY_DN10753_c0_g1" "HOG:A0563477" "Eukaryota" "UC"
"380" "TRINITY_DN10755_c0_g1" "HOG:A0567056" "Eukaryota" "UC"
"381" "TRINITY_DN10756_c0_g1" "HOG:A0237085" "Streptophyta" "MC"
"382" "TRINITY_DN10757_c0_g1" "HOG:A0220313" "Magnoliopsida" "MC"
"383" "TRINITY_DN10759_c0_g1" "HOG:A0220897" "Magnoliopsida" "MC"
"384" "TRINITY_DN1076_c0_g1" "HOG:A0229019" "Spermatophyta" "MC"
"385" "TRINITY_DN10763_c0_g1" "HOG:A0238724" "Viridiplantae" "UC"
"386" "TRINITY_DN10764_c0_g1" "HOG:A0235089" "Embryophyta" "MC"
"387" "TRINITY_DN10765_c0_g1" "HOG:A0238746" "Viridiplantae" "UC"
"388" "TRINITY_DN10766_c0_g1" "HOG:A0221272" "Magnoliopsida" "MC"
"389" "TRINITY_DN1077_c0_g1" "HOG:A0236459" "Embryophyta" "MC"
"390" "TRINITY_DN10770_c0_g1" "HOG:A0235257" "Embryophyta" "MC"
"391" "TRINITY_DN10771_c0_g1" "HOG:A0237583" "Streptophyta" "MC"
"392" "TRINITY_DN10774_c0_g1" "HOG:A0562839" "Eukaryota" "UC"
"393" "TRINITY_DN10775_c0_g1" "HOG:A0212006" "Mesangiospermae" "MC"
"394" "TRINITY_DN10777_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"395" "TRINITY_DN10783_c0_g1" "HOG:A0224301" "Spermatophyta" "MC"
"396" "TRINITY_DN10786_c0_g1" "HOG:A0206685" "Pentapetalae" "MC"
"397" "TRINITY_DN10788_c0_g1" "HOG:A0219639" "Magnoliopsida" "MC"
"398" "TRINITY_DN10789_c0_g1" "HOG:A0571846" "Eukaryota" "UC"
"399" "TRINITY_DN10791_c0_g1" "HOG:A0644997" "Actinobacteria" "MC"
"400" "TRINITY_DN10792_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"401" "TRINITY_DN10795_c0_g1" "HOG:A0576250" "Eukaryota" "UC"
"402" "TRINITY_DN10798_c0_g1" "HOG:A0779814" "LUCA" "UC"
"403" "TRINITY_DN10799_c0_g1" "HOG:A0237731" "Streptophyta" "MC"
"404" "TRINITY_DN108_c0_g1" "HOG:A0234426" "Embryophyta" "MC"
"405" "TRINITY_DN1080_c0_g1" "HOG:A0220743" "Magnoliopsida" "MC"
"406" "TRINITY_DN10800_c0_g1" "HOG:A0220216" "Magnoliopsida" "MC"
"407" "TRINITY_DN10803_c0_g1" "HOG:A0573805" "Eukaryota" "UC"
"408" "TRINITY_DN10805_c0_g1" "HOG:A0223331" "Spermatophyta" "MC"
"409" "TRINITY_DN10809_c0_g1" "HOG:A0566947" "Eukaryota" "UC"
"410" "TRINITY_DN1081_c0_g1" "HOG:A0222221" "Magnoliopsida" "MC"
"411" "TRINITY_DN10811_c0_g1" "HOG:A0563201" "Eukaryota" "UC"
"412" "TRINITY_DN10820_c0_g1" "HOG:A0222161" "Magnoliopsida" "MC"
"413" "TRINITY_DN10822_c0_g1" "HOG:A0570921" "Eukaryota" "UC"
"414" "TRINITY_DN10824_c0_g1" "HOG:A0235085" "Embryophyta" "MC"
"415" "TRINITY_DN10827_c0_g1" "HOG:A0202469" "Pentapetalae" "MC"
"416" "TRINITY_DN10828_c0_g1" "HOG:A0206033" "Pentapetalae" "MC"
"417" "TRINITY_DN1083_c0_g1" "HOG:A0570487" "Eukaryota" "UC"
"418" "TRINITY_DN10830_c0_g1" "HOG:A0234999" "Embryophyta" "MC"
"419" "TRINITY_DN10831_c0_g1" "HOG:A0240309" "Viridiplantae" "UC"
"420" "TRINITY_DN10834_c0_g1" "HOG:A0199783" "rosids" "MC"
"421" "TRINITY_DN10835_c0_g1" "HOG:A0234263" "Embryophyta" "MC"
"422" "TRINITY_DN10837_c0_g1" "HOG:A0563023" "Eukaryota" "UC"
"423" "TRINITY_DN10839_c0_g1" "HOG:A0235603" "Embryophyta" "MC"
"424" "TRINITY_DN1084_c0_g1" "HOG:A0234058" "Embryophyta" "MC"
"425" "TRINITY_DN10840_c0_g1" "HOG:A0781773" "LUCA" "UC"
"426" "TRINITY_DN10842_c0_g1" "HOG:A0206327" "Pentapetalae" "MC"
"427" "TRINITY_DN10844_c0_g1" "HOG:A0237503" "Streptophyta" "MC"
"428" "TRINITY_DN10845_c0_g1" "HOG:A0167833" "asterids" "MC"
"429" "TRINITY_DN10847_c0_g1" "HOG:A0570406" "Eukaryota" "UC"
"430" "TRINITY_DN10849_c0_g1" "HOG:A0207068" "Pentapetalae" "MC"
"431" "TRINITY_DN10850_c0_g1" "HOG:A0229334" "Spermatophyta" "MC"
"432" "TRINITY_DN10852_c0_g1" "HOG:A0223868" "Spermatophyta" "MC"
"433" "TRINITY_DN10854_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"434" "TRINITY_DN10855_c0_g1" "HOG:A0229203" "Spermatophyta" "MC"
"435" "TRINITY_DN10856_c0_g1" "HOG:A0175024" "fabids" "MC"
"436" "TRINITY_DN10860_c0_g1" "HOG:A0167834" "asterids" "MC"
"437" "TRINITY_DN10861_c0_g1" "HOG:A0573475" "Eukaryota" "UC"
"438" "TRINITY_DN10863_c0_g1" "HOG:A0568462" "Eukaryota" "UC"
"439" "TRINITY_DN10865_c0_g1" "HOG:A0202781" "Pentapetalae" "MC"
"440" "TRINITY_DN10867_c0_g1" "HOG:A0237989" "Streptophyta" "MC"
"441" "TRINITY_DN10869_c0_g1" "HOG:A0220002" "Magnoliopsida" "MC"
"442" "TRINITY_DN1087_c0_g1" "HOG:A0204893" "Pentapetalae" "MC"
"443" "TRINITY_DN10870_c0_g1" "HOG:A0785685" "LUCA" "UC"
"444" "TRINITY_DN10874_c0_g1" "HOG:A0748151" "Proteobacteria" "MC"
"445" "TRINITY_DN10878_c0_g1" "HOG:A0779737" "LUCA" "UC"
"446" "TRINITY_DN1088_c0_g1" "HOG:A0566034" "Eukaryota" "UC"
"447" "TRINITY_DN10886_c0_g1" "HOG:A0563075" "Eukaryota" "UC"
"448" "TRINITY_DN10888_c0_g1" "HOG:A0237161" "Streptophyta" "MC"
"449" "TRINITY_DN10889_c0_g1" "HOG:A0563540" "Eukaryota" "UC"
"450" "TRINITY_DN10894_c0_g1" "HOG:A0235504" "Embryophyta" "MC"
"451" "TRINITY_DN10897_c0_g1" "HOG:A0235425" "Embryophyta" "MC"
"452" "TRINITY_DN109_c0_g1" "HOG:A0564818" "Eukaryota" "UC"
"453" "TRINITY_DN1090_c0_g1" "HOG:A0779851" "LUCA" "UC"
"454" "TRINITY_DN10901_c0_g1" "HOG:A0237608" "Streptophyta" "MC"
"455" "TRINITY_DN10902_c0_g1" "HOG:A0239358" "Viridiplantae" "UC"
"456" "TRINITY_DN10904_c0_g1" "HOG:A0219998" "Magnoliopsida" "MC"
"457" "TRINITY_DN10905_c0_g1" "HOG:A0220122" "Magnoliopsida" "MC"
"458" "TRINITY_DN10906_c0_g1" "HOG:A0570395" "Eukaryota" "UC"
"459" "TRINITY_DN1091_c0_g1" "HOG:A0235463" "Embryophyta" "MC"
"460" "TRINITY_DN10911_c0_g1" "HOG:A0780186" "LUCA" "UC"
"461" "TRINITY_DN10912_c0_g1" "HOG:A0199758" "rosids" "MC"
"462" "TRINITY_DN10919_c0_g1" "HOG:A0239510" "Viridiplantae" "UC"
"463" "TRINITY_DN1092_c0_g1" "HOG:A0576490" "Eukaryota" "UC"
"464" "TRINITY_DN10924_c0_g1" "HOG:A0167727" "asterids" "MC"
"465" "TRINITY_DN10925_c0_g1" "HOG:A0233873" "Embryophyta" "MC"
"466" "TRINITY_DN10929_c0_g1" "HOG:A0169697" "asterids" "MC"
"467" "TRINITY_DN1093_c0_g1" "HOG:A0229027" "Spermatophyta" "MC"
"468" "TRINITY_DN10932_c0_g1" "HOG:A0562807" "Eukaryota" "UC"
"469" "TRINITY_DN10936_c0_g1" "HOG:A0167690" "asterids" "MC"
"470" "TRINITY_DN10939_c0_g1" "HOG:A0565956" "Eukaryota" "UC"
"471" "TRINITY_DN1094_c0_g1" "HOG:A0168371" "asterids" "MC"
"472" "TRINITY_DN10942_c0_g1" "HOG:A0167537" "asterids" "MC"
"473" "TRINITY_DN10943_c0_g1" "HOG:A0202929" "Pentapetalae" "MC"
"474" "TRINITY_DN10944_c0_g1" "HOG:A0567120" "Eukaryota" "UC"
"475" "TRINITY_DN10945_c0_g1" "HOG:A0563847" "Eukaryota" "UC"
"476" "TRINITY_DN10947_c0_g1" "HOG:A0207937" "Pentapetalae" "MC"
"477" "TRINITY_DN10948_c0_g1" "HOG:A0779786" "LUCA" "UC"
"478" "TRINITY_DN10952_c0_g1" "HOG:A0235258" "Embryophyta" "MC"
"479" "TRINITY_DN10954_c0_g1" "HOG:A0564421" "Eukaryota" "UC"
"480" "TRINITY_DN10956_c0_g1" "HOG:A0562489" "Eukaryota" "UC"
"481" "TRINITY_DN10958_c0_g1" "HOG:A0202408" "Pentapetalae" "MC"
"482" "TRINITY_DN10959_c0_g1" "HOG:A0202523" "Pentapetalae" "MC"
"483" "TRINITY_DN10961_c0_g1" "HOG:A0562553" "Eukaryota" "UC"
"484" "TRINITY_DN10964_c0_g1" "HOG:A0220758" "Magnoliopsida" "MC"
"485" "TRINITY_DN10966_c0_g1" "HOG:A0234559" "Embryophyta" "MC"
"486" "TRINITY_DN10967_c0_g1" "HOG:A0221252" "Magnoliopsida" "MC"
"487" "TRINITY_DN10970_c0_g1" "HOG:A0224114" "Spermatophyta" "MC"
"488" "TRINITY_DN10973_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"489" "TRINITY_DN10974_c0_g1" "HOG:A0237277" "Streptophyta" "MC"
"490" "TRINITY_DN10977_c0_g1" "HOG:A0223520" "Spermatophyta" "MC"
"491" "TRINITY_DN10978_c0_g1" "HOG:A0231850" "Tracheophyta" "MC"
"492" "TRINITY_DN10981_c0_g1" "HOG:A0206723" "Pentapetalae" "MC"
"493" "TRINITY_DN10982_c0_g1" "HOG:A0220537" "Magnoliopsida" "MC"
"494" "TRINITY_DN10985_c0_g1" "HOG:A0562742" "Eukaryota" "UC"
"495" "TRINITY_DN10988_c0_g1" "HOG:A0568049" "Eukaryota" "UC"
"496" "TRINITY_DN1099_c0_g1" "HOG:A0238579" "Viridiplantae" "UC"
"497" "TRINITY_DN10992_c0_g1" "HOG:A0568963" "Eukaryota" "UC"
"498" "TRINITY_DN10994_c0_g1" "HOG:A0221203" "Magnoliopsida" "MC"
"499" "TRINITY_DN10996_c0_g1" "HOG:A0563297" "Eukaryota" "UC"
"500" "TRINITY_DN10996_c0_g2" "HOG:A0563297" "Eukaryota" "UC"
"501" "TRINITY_DN10997_c0_g1" "HOG:A0562194" "Eukaryota" "UC"
"502" "TRINITY_DN10998_c0_g1" "HOG:A0240386" "Viridiplantae" "UC"
"503" "TRINITY_DN10999_c0_g1" "HOG:A0779850" "LUCA" "UC"
"504" "TRINITY_DN1100_c0_g1" "HOG:A0231751" "Tracheophyta" "MC"
"505" "TRINITY_DN11000_c0_g1" "HOG:A0238659" "Viridiplantae" "UC"
"506" "TRINITY_DN11003_c0_g1" "HOG:A0576490" "Eukaryota" "UC"
"507" "TRINITY_DN11006_c0_g1" "HOG:A0237494" "Streptophyta" "MC"
"508" "TRINITY_DN11009_c0_g1" "HOG:A0583256" "Eukaryota" "UC"
"509" "TRINITY_DN1101_c0_g1" "HOG:A0198113" "rosids" "MC"
"510" "TRINITY_DN11012_c0_g1" "HOG:A0234358" "Embryophyta" "MC"
"511" "TRINITY_DN11013_c0_g1" "HOG:A0568444" "Eukaryota" "UC"
"512" "TRINITY_DN11016_c0_g1" "HOG:A0562371" "Eukaryota" "UC"
"513" "TRINITY_DN11025_c0_g1" "HOG:A0203295" "Pentapetalae" "MC"
"514" "TRINITY_DN11026_c0_g1" "HOG:A0757387" "Bacteria" "MC"
"515" "TRINITY_DN11030_c0_g1" "HOG:A0224340" "Spermatophyta" "MC"
"516" "TRINITY_DN11031_c0_g1" "HOG:A0562194" "Eukaryota" "UC"
"517" "TRINITY_DN11034_c0_g1" "HOG:A0565328" "Eukaryota" "UC"
"518" "TRINITY_DN11035_c0_g1" "HOG:A0568972" "Eukaryota" "UC"
"519" "TRINITY_DN11038_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"520" "TRINITY_DN11039_c0_g1" "HOG:A0238651" "Viridiplantae" "UC"
"521" "TRINITY_DN11041_c0_g1" "HOG:A0236506" "Embryophyta" "MC"
"522" "TRINITY_DN11042_c0_g1" "HOG:A0780977" "LUCA" "UC"
"523" "TRINITY_DN11044_c0_g1" "HOG:A0212177" "Mesangiospermae" "MC"
"524" "TRINITY_DN11049_c0_g1" "HOG:A0567987" "Eukaryota" "UC"
"525" "TRINITY_DN1105_c0_g1" "HOG:A0563820" "Eukaryota" "UC"
"526" "TRINITY_DN11051_c0_g1" "HOG:A0563385" "Eukaryota" "UC"
"527" "TRINITY_DN11053_c0_g1" "HOG:A0168201" "asterids" "MC"
"528" "TRINITY_DN11055_c0_g1" "HOG:A0212150" "Mesangiospermae" "MC"
"529" "TRINITY_DN11056_c0_g1" "HOG:A0562465" "Eukaryota" "UC"
"530" "TRINITY_DN11059_c0_g1" "HOG:A0167805" "asterids" "MC"
"531" "TRINITY_DN11060_c0_g1" "HOG:A0237151" "Streptophyta" "MC"
"532" "TRINITY_DN11061_c0_g1" "HOG:A0234694" "Embryophyta" "MC"
"533" "TRINITY_DN11062_c0_g1" "HOG:A0237100" "Streptophyta" "MC"
"534" "TRINITY_DN11063_c0_g1" "HOG:A0206103" "Pentapetalae" "MC"
"535" "TRINITY_DN11064_c0_g1" "HOG:A0206364" "Pentapetalae" "MC"
"536" "TRINITY_DN11064_c1_g1" "HOG:A0221319" "Magnoliopsida" "MC"
"537" "TRINITY_DN11065_c0_g1" "HOG:A0231874" "Tracheophyta" "MC"
"538" "TRINITY_DN11066_c0_g1" "HOG:A0563351" "Eukaryota" "UC"
"539" "TRINITY_DN11068_c0_g1" "HOG:A0562233" "Eukaryota" "UC"
"540" "TRINITY_DN11069_c0_g1" "HOG:A0562320" "Eukaryota" "UC"
"541" "TRINITY_DN1107_c0_g1" "HOG:A0562735" "Eukaryota" "UC"
"542" "TRINITY_DN11071_c0_g1" "HOG:A0239004" "Viridiplantae" "UC"
"543" "TRINITY_DN11072_c0_g1" "HOG:A0219654" "Magnoliopsida" "MC"
"544" "TRINITY_DN11073_c0_g1" "HOG:A0202999" "Pentapetalae" "MC"
"545" "TRINITY_DN11077_c0_g1" "HOG:A0203375" "Pentapetalae" "MC"
"546" "TRINITY_DN11078_c0_g1" "HOG:A0566841" "Eukaryota" "UC"
"547" "TRINITY_DN11079_c0_g1" "HOG:A0239525" "Viridiplantae" "UC"
"548" "TRINITY_DN1108_c0_g1" "HOG:A0563496" "Eukaryota" "UC"
"549" "TRINITY_DN11081_c0_g1" "HOG:A0233619" "Embryophyta" "MC"
"550" "TRINITY_DN11082_c0_g1" "HOG:A0563743" "Eukaryota" "UC"
"551" "TRINITY_DN11086_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"552" "TRINITY_DN11087_c0_g1" "HOG:A0563497" "Eukaryota" "UC"
"553" "TRINITY_DN11088_c0_g1" "HOG:A0565362" "Eukaryota" "UC"
"554" "TRINITY_DN1109_c0_g1" "HOG:A0563559" "Eukaryota" "UC"
"555" "TRINITY_DN11095_c0_g1" "HOG:A0203456" "Pentapetalae" "MC"
"556" "TRINITY_DN11096_c0_g1" "HOG:A0203470" "Pentapetalae" "MC"
"557" "TRINITY_DN11097_c0_g1" "HOG:A0230945" "Spermatophyta" "MC"
"558" "TRINITY_DN11099_c0_g1" "HOG:A0232240" "Tracheophyta" "MC"
"559" "TRINITY_DN111_c0_g1" "HOG:A0563984" "Eukaryota" "UC"
"560" "TRINITY_DN1110_c0_g1" "HOG:A0779822" "LUCA" "UC"
"561" "TRINITY_DN11101_c0_g1" "HOG:A0235664" "Embryophyta" "MC"
"562" "TRINITY_DN11102_c0_g1" "HOG:A0206301" "Pentapetalae" "MC"
"563" "TRINITY_DN11107_c0_g1" "HOG:A0223331" "Spermatophyta" "MC"
"564" "TRINITY_DN11108_c0_g1" "HOG:A0223380" "Spermatophyta" "MC"
"565" "TRINITY_DN11109_c0_g1" "HOG:A0236887" "Embryophyta" "MC"
"566" "TRINITY_DN11110_c0_g1" "HOG:A0779815" "LUCA" "UC"
"567" "TRINITY_DN11114_c0_g1" "HOG:A0779882" "LUCA" "UC"
"568" "TRINITY_DN11115_c0_g1" "HOG:A0233839" "Embryophyta" "MC"
"569" "TRINITY_DN11117_c0_g1" "HOG:A0220864" "Magnoliopsida" "MC"
"570" "TRINITY_DN11120_c0_g1" "HOG:A0785785" "LUCA" "UC"
"571" "TRINITY_DN1113_c0_g1" "HOG:A0562164" "Eukaryota" "UC"
"572" "TRINITY_DN11132_c0_g1" "HOG:A0238103" "Streptophyta" "MC"
"573" "TRINITY_DN11137_c0_g1" "HOG:A0237218" "Streptophyta" "MC"
"574" "TRINITY_DN11138_c0_g1" "HOG:A0220978" "Magnoliopsida" "MC"
"575" "TRINITY_DN11139_c0_g1" "HOG:A0575731" "Eukaryota" "UC"
"576" "TRINITY_DN1114_c0_g1" "HOG:A0212173" "Mesangiospermae" "MC"
"577" "TRINITY_DN11142_c0_g1" "HOG:A0233753" "Embryophyta" "MC"
"578" "TRINITY_DN11146_c0_g1" "HOG:A0562415" "Eukaryota" "UC"
"579" "TRINITY_DN1115_c0_g1" "HOG:A0203456" "Pentapetalae" "MC"
"580" "TRINITY_DN11150_c0_g1" "HOG:A0222086" "Magnoliopsida" "MC"
"581" "TRINITY_DN11151_c0_g1" "HOG:A0239023" "Viridiplantae" "UC"
"582" "TRINITY_DN11152_c0_g1" "HOG:A0235382" "Embryophyta" "MC"
"583" "TRINITY_DN11155_c0_g1" "HOG:A0785611" "LUCA" "UC"
"584" "TRINITY_DN11159_c0_g1" "HOG:A0238868" "Viridiplantae" "UC"
"585" "TRINITY_DN1116_c0_g1" "HOG:A0167162" "lamiids" "MC"
"586" "TRINITY_DN11162_c0_g1" "HOG:A0168268" "asterids" "MC"
"587" "TRINITY_DN11169_c0_g1" "HOG:A0234807" "Embryophyta" "MC"
"588" "TRINITY_DN11171_c0_g1" "HOG:A0203413" "Pentapetalae" "MC"
"589" "TRINITY_DN11172_c0_g1" "HOG:A0562451" "Eukaryota" "UC"
"590" "TRINITY_DN11175_c0_g1" "HOG:A0787860" "LUCA" "UC"
"591" "TRINITY_DN11179_c0_g1" "HOG:A0238281" "Streptophyta" "MC"
"592" "TRINITY_DN1118_c0_g1" "HOG:A0223940" "Spermatophyta" "MC"
"593" "TRINITY_DN11180_c0_g1" "HOG:A0203644" "Pentapetalae" "MC"
"594" "TRINITY_DN11181_c0_g1" "HOG:A0562359" "Eukaryota" "UC"
"595" "TRINITY_DN11184_c0_g1" "HOG:A0223613" "Spermatophyta" "MC"
"596" "TRINITY_DN11185_c0_g1" "HOG:A0565362" "Eukaryota" "UC"
"597" "TRINITY_DN11189_c0_g1" "HOG:A0571836" "Eukaryota" "UC"
"598" "TRINITY_DN1119_c0_g1" "HOG:A0567004" "Eukaryota" "UC"
"599" "TRINITY_DN11191_c0_g1" "HOG:A0232961" "Tracheophyta" "MC"
"600" "TRINITY_DN11192_c0_g1" "HOG:A0234925" "Embryophyta" "MC"
"601" "TRINITY_DN11193_c0_g1" "HOG:A0786034" "LUCA" "UC"
"602" "TRINITY_DN11194_c0_g1" "HOG:A0203435" "Pentapetalae" "MC"
"603" "TRINITY_DN11196_c0_g1" "HOG:A0202493" "Pentapetalae" "MC"
"604" "TRINITY_DN11200_c0_g1" "HOG:A0168793" "asterids" "MC"
"605" "TRINITY_DN11203_c0_g1" "HOG:A0206792" "Pentapetalae" "MC"
"606" "TRINITY_DN11204_c0_g1" "HOG:A0233706" "Embryophyta" "MC"
"607" "TRINITY_DN11211_c0_g1" "HOG:A0562614" "Eukaryota" "UC"
"608" "TRINITY_DN11218_c0_g1" "HOG:A0212172" "Mesangiospermae" "MC"
"609" "TRINITY_DN11219_c0_g1" "HOG:A0221249" "Magnoliopsida" "MC"
"610" "TRINITY_DN1122_c0_g1" "HOG:A0562422" "Eukaryota" "UC"
"611" "TRINITY_DN11220_c0_g1" "HOG:A0239199" "Viridiplantae" "UC"
"612" "TRINITY_DN11221_c0_g1" "HOG:A0238624" "Viridiplantae" "UC"
"613" "TRINITY_DN11222_c0_g1" "HOG:A0211874" "Mesangiospermae" "MC"
"614" "TRINITY_DN11226_c0_g1" "HOG:A0223634" "Spermatophyta" "MC"
"615" "TRINITY_DN11228_c0_g1" "HOG:A0203729" "Pentapetalae" "MC"
"616" "TRINITY_DN1123_c0_g1" "HOG:A0565721" "Eukaryota" "UC"
"617" "TRINITY_DN11234_c0_g1" "HOG:A0570416" "Eukaryota" "UC"
"618" "TRINITY_DN11236_c0_g1" "HOG:A0565449" "Eukaryota" "UC"
"619" "TRINITY_DN11237_c0_g1" "HOG:A0211946" "Mesangiospermae" "MC"
"620" "TRINITY_DN11242_c0_g1" "HOG:A0562640" "Eukaryota" "UC"
"621" "TRINITY_DN11245_c0_g1" "HOG:A0563750" "Eukaryota" "UC"
"622" "TRINITY_DN11246_c0_g1" "HOG:A0220428" "Magnoliopsida" "MC"
"623" "TRINITY_DN1125_c0_g1" "HOG:A0577108" "Eukaryota" "UC"
"624" "TRINITY_DN11253_c0_g1" "HOG:A0234951" "Embryophyta" "MC"
"625" "TRINITY_DN11255_c0_g1" "HOG:A0206019" "Pentapetalae" "MC"
"626" "TRINITY_DN11256_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"627" "TRINITY_DN1126_c0_g1" "HOG:A0211809" "Mesangiospermae" "MC"
"628" "TRINITY_DN11263_c0_g1" "HOG:A0198191" "rosids" "MC"
"629" "TRINITY_DN11269_c0_g1" "HOG:A0211629" "Mesangiospermae" "MC"
"630" "TRINITY_DN11271_c0_g1" "HOG:A0570485" "Eukaryota" "UC"
"631" "TRINITY_DN11272_c0_g1" "HOG:A0238838" "Viridiplantae" "UC"
"632" "TRINITY_DN11274_c0_g1" "HOG:A0562763" "Eukaryota" "UC"
