"","AGI","probe_id","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","GO","PATH","oma_id","level","level_name","araID","age"
"98","AT1G05200","264587_at",0.00178,0.000173,-6.210536,0.773485,-0.7627175,"GLR3.4","glutamate receptor 3.4","GO:0006816; GO:0006874; GO:0009416; GO:0009611; GO:0019722; GO:0034220; GO:0070417; GO:0071230; GO:0071260; GO:0071311; GO:0005576; GO:0005886; GO:0009507; GO:0009536; GO:0005217; GO:0005262; GO:0005515; GO:0008066; GO:0015276; GO:0038023",NA,15164684,5,"Embryophyta","ARATH00718","MC"
"99","AT1G05205","264579_at",0.00207,0.000212,6.0409446,0.558084,0.7820975,"AT1G05205","hypothetical protein","GO:0005634",NA,15164686,9,"Mesangiospermae","ARATH00720","MC"
"100","AT1G05210","264581_at",0.00549,0.000801,4.9922914,-0.8627598,0.72964,"AT1G05210","putative transmembrane protein 97","GO:0008150; GO:0005576; GO:0005783; GO:0003674",NA,15164687,3,"Viridiplantae","ARATH00721","UC"
"101","AT1G05260","264577_at",0.000234,8.78e-06,9.1455002,3.9561741,2.2351225,"RCI3","peroxidase 3","GO:0006950; GO:0006979; GO:0009269; GO:0009409; GO:0042538; GO:0005576; GO:0005783; GO:0009505; GO:0009506; GO:0004601; GO:0020037","00360; 00940; 01100; 01110",15164694,8,"Magnoliopsida","ARATH00728","MC"
"102","AT1G05300","264574_at",0.00269,0.000302,-5.7498039,0.1791322,-2.43674,"ZIP5","zinc transporter 5","GO:0071577; GO:0098655; GO:0005576; GO:0005886; GO:0009507; GO:0016020; GO:0005385; GO:0046873",NA,15164700,2,"Eukaryota","ARATH00734","UC"
"103","AT1G05310","264573_at",0.00147,0.000131,6.4531543,1.0749595,0.51755,"AT1G05310","putative pectinesterase 8","GO:0042545; GO:0045490; GO:0005576; GO:0030599; GO:0052689",NA,15164702,5,"Embryophyta","ARATH00736","MC"
"104","AT1G05340","264580_at",0.0183,0.00391,-3.8786731,-2.5401265,-1.7084925,"AT1G05340","hypothetical protein","GO:0008150; GO:0005634; GO:0005737; GO:0005886; GO:0005515",NA,15164706,10,"Pentapetalae","ARATH00740","MC"
"105","AT1G05350","264570_at",0.0276,0.00666,3.5290566,-3.0979429,0.36136,"AT1G05350","NAD(P)-binding Rossmann-fold superfamily protein","GO:0032446; GO:0071569; GO:0005737; GO:0005829; GO:0071566",NA,15164707,2,"Eukaryota","ARATH00741","UC"
"106","AT1G05370","264578_at",0.00657,0.00102,4.817072,-1.1154235,0.403245,"AT1G05370","Sec14p-like phosphatidylinositol transfer family protein","GO:0008150; GO:0005634; GO:0003674",NA,15164710,5,"Embryophyta","ARATH00744","MC"
"107","AT1G05385","261388_at",0.000149,4.28e-06,-9.9949976,4.717124,-1.0707375,"LPA19","photosystem II D1 precursor processing protein PSB27-H2","GO:0010207; GO:0005829; GO:0009507; GO:0009543; GO:0003674",NA,15164712,8,"Magnoliopsida","ARATH00746","MC"
"108","AT1G05440","261384_at",0.0206,0.00457,3.7750195,-2.704221,0.337445,"AT1G05440","C-8 sterol isomerase","GO:0005634; GO:0005783",NA,15164720,6,"Tracheophyta","ARATH00754","MC"
"109","AT1G05450","261385_at",0.0264,0.0063,3.5651516,-3.0398149,0.4399725,"AT1G05450","protease inhibitor/seed storage/LTP family protein","GO:0005739; GO:0005886; GO:0031225",NA,15164721,13,"Brassicaceae","ARATH00755","MC"
"110","AT1G05600","263200_at",0.0394,0.0105,-3.2384291,-3.5694974,-0.3359925,"AT1G05600","pentatricopeptide repeat-containing protein","GO:0005739",NA,15164746,7,"Spermatophyta","ARATH00780","MC"
"111","AT1G05690","257451_at",0.00298,0.000348,-5.6359215,0.0276966,-0.808555,"BT3","BTB and TAZ domain protein 3","GO:0006355; GO:0009409; GO:0009553; GO:0009555; GO:0009651; GO:0009723; GO:0009751; GO:0016567; GO:0042542; GO:0009507; GO:0042025; GO:0003712; GO:0004402; GO:0005516; GO:0008270",NA,15164761,6,"Tracheophyta","ARATH00795","MC"
"112","AT1G05710","263179_at",0.000457,2.33e-05,8.0872493,2.9167864,2.20473,"AT1G05710","basic helix-loop-helix domain-containing protein","GO:0005634; GO:0001228; GO:0003700; GO:0005515; GO:0046983",NA,15164765,10,"Pentapetalae","ARATH00799","MC"
"113","AT1G05760","261256_at",0.00169,0.00016,6.2786991,0.8589711,0.48582,"RTM1","protein RTM1","GO:0009615; GO:0046741; GO:0051607; GO:0005737; GO:0005515; GO:0030246; GO:0043621",NA,15164773,10,"Pentapetalae","ARATH00807","MC"
"114","AT1G05770","261311_at",0.00374,0.000473,5.3936921,-0.3004938,0.5439425,"AT1G05770","mannose-binding lectin-like protein","GO:0005575",NA,15164775,10,"Pentapetalae","ARATH00809","MC"
"115","AT1G05900","261255_at",0.0031,0.000367,-5.5922978,-0.0307951,-0.504365,"NTH2","endonuclease III 2","GO:0006284; GO:0006285; GO:0006296; GO:0005634; GO:0005739; GO:0042644; GO:0000703; GO:0003906; GO:0019104","03410",15164807,3,"Viridiplantae","ARATH00841","UC"
"116","AT1G05940","260927_at",0.000514,2.84e-05,-7.8852083,2.7055743,-0.8850775,"CAT9","cationic amino acid transporter 9","GO:0006865; GO:0005739; GO:0005774; GO:0009507; GO:0015171; GO:0015174",NA,15164815,2,"Eukaryota","ARATH00849","UC"
"117","AT1G06050","260959_at",0.0314,0.00787,-3.4218856,-3.2711551,-0.32238,"AT1G06050","hypothetical protein","GO:0008150; GO:0005634",NA,15164832,6,"Tracheophyta","ARATH00866","MC"
"118","AT1G06180","260784_at",5.73e-05,8.12e-07,12.2250357,6.4586663,2.0014275,"MYB13","myb domain protein 13","GO:0009909; GO:0030154; GO:0005634; GO:0003700; GO:0043565",NA,15164856,12,"malvids","ARATH00890","MC"
"119","AT1G06190","260793_at",0.000472,2.49e-05,-8.0203505,2.8473295,-0.8337825,"AT1G06190","ribonucleic acid-binding protein RHON1","GO:0006353; GO:0009737; GO:0010239; GO:1901259; GO:0005576; GO:0005634; GO:0009507; GO:0005515; GO:0019843; GO:0043621",NA,15164857,8,"Magnoliopsida","ARATH00891","MC"
"120","AT1G06240","260790_at",0.0377,0.00993,-3.2739827,-3.5115253,-0.3376925,"AT1G06240","hypothetical protein","GO:0008150; GO:0009507",NA,15164868,2,"Eukaryota","ARATH00902","UC"
"121","AT1G06390","259396_at",0.0077,0.00126,4.6622909,-1.3422381,0.6527175,"GSK1","shaggy-related protein kinase iota","GO:0006468; GO:0007165; GO:0009742; GO:0032880; GO:0042538; GO:0046777; GO:0005737; GO:0005829; GO:0005886; GO:0004674; GO:0005515",NA,15164883,2,"Eukaryota","ARATH00917","UC"
"122","AT1G06430","262626_at",0.000522,2.91e-05,-7.8628547,2.6819384,-1.4636175,"FTSH8","ATP-dependent zinc metalloprotease FTSH 8","GO:0006508; GO:0010027; GO:0010205; GO:0010206; GO:0010304; GO:0005576; GO:0009507; GO:0009534; GO:0009535; GO:0009579; GO:0009941; GO:0004176; GO:0004222; GO:0008270",NA,15164888,2,"Eukaryota","ARATH00922","UC"
"123","AT1G06450","262624_at",0.0219,0.00495,3.7224188,-2.7879286,0.7560375,"AT1G06450","putative CCR4-associated factor 1-1","GO:0017148; GO:0043928; GO:0000932; GO:0030015; GO:0004535",NA,15164890,11,"rosids","ARATH00924","MC"
"124","AT1G06460","262629_at",3.44e-06,4.07e-09,-22.7404962,11.6703925,-3.00646,"ACD32.1","alpha-crystallin domain 32.1","GO:0005576; GO:0005777",NA,15164891,6,"Tracheophyta","ARATH00925","MC"
"125","AT1G06470","262623_at",0.0263,0.00628,-3.5673556,-3.0362692,-0.269245,"AT1G06470","probable sugar phosphate/phosphate translocator","GO:0015786; GO:0005793; GO:0005794; GO:0005801; GO:0005886; GO:0015297; GO:0022857",NA,15164892,2,"Eukaryota","ARATH00926","UC"
"126","AT1G06490","262628_at",0.00321,0.000386,5.5535732,-0.0829428,0.7380175,"GSL07","callose synthase 7","GO:0006075; GO:0010233; GO:0080165; GO:0005739; GO:0005886; GO:0003843; GO:0016757; GO:0046527",NA,15164894,2,"Eukaryota","ARATH00928","UC"
"127","AT1G06510","262622_at",0.000601,3.6e-05,-7.6479112,2.4518861,-0.5378525,"AT1G06510","hypothetical protein","GO:0008150; GO:0005634; GO:0009507; GO:0003674",NA,15164898,10,"Pentapetalae","ARATH00932","MC"
"128","AT1G06550","262619_at",0.0015,0.000135,6.4267544,1.0425312,1.69686,"AT1G06550","3-hydroxyisobutyryl-CoA hydrolase-like protein 5","GO:0006574; GO:0080167; GO:0005576; GO:0005739; GO:0005829; GO:0003860","00280; 00410; 00640; 01100",15164902,1,"LUCA","ARATH00936","UC"
"129","AT1G06560","262618_at",0.0429,0.0118,3.1666223,-3.6867634,0.29197,"AT1G06560","putative methyltransferase","GO:0001510; GO:0005634",NA,15164903,2,"Eukaryota","ARATH00937","UC"
"130","AT1G06590","262617_at",0.00165,0.000154,6.3092868,0.8971313,0.5621075,"POR C///AT1G06590","protochlorophyllide reductase C///hypothetical protein","GO:0031145; GO:0045842; GO:0070979; GO:0005634; GO:0005680; GO:0005515","04120",15164908,2,"Eukaryota","ARATH00942","UC"
"131","AT1G06670","262636_at",0.0424,0.0116,3.1768745,-3.6700074,0.3697675,"NIH","nuclear DEIH-boxhelicase","GO:0006259; GO:0005622; GO:0005634; GO:0003677; GO:0003678; GO:0003723",NA,15164923,4,"Streptophyta","ARATH00957","MC"
"132","AT1G06680","262632_at",0.000336,1.49e-05,-8.5562082,3.3907977,-1.13125,"PSBP-1","photosystem II subunit P-1","GO:0019684; GO:0042742; GO:0005576; GO:0009507; GO:0009534; GO:0009535; GO:0009543; GO:0009570; GO:0009579; GO:0009654; GO:0009941; GO:0019898; GO:0031977; GO:0048046; GO:0005509; GO:0008266","00195; 01100",15164925,2,"Eukaryota","ARATH00959","UC"
"133","AT1G06820","260821_at",0.0128,0.00246,-4.1915076,-2.052415,-0.49022,"CRTISO","carotenoid isomerase","GO:0009662; GO:0016117; GO:0055114; GO:0009507; GO:0016491; GO:0046608","00906",15164950,2,"Eukaryota","ARATH00984","UC"
"134","AT1G06840","260820_at",0.00151,0.000136,6.4157596,1.028999,1.118425,"AT1G06840","probable LRR receptor-like serine/threonine-protein kinase","GO:0006468; GO:0005576; GO:0005886; GO:0005515",NA,15164954,5,"Embryophyta","ARATH00988","MC"
"135","AT1G06900","260817_at",0.00427,0.000568,5.2521761,-0.4960927,0.4552,"AT1G06900","Insulinase (peptidase family M16) family protein","GO:0005737; GO:0005829",NA,15164961,2,"Eukaryota","ARATH00995","UC"
"136","AT1G06960","256052_at",0.0159,0.00327,3.9990509,-2.3510672,0.5680525,"AT1G06960","U2 small nuclear ribonucleoprotein B'' 2","GO:0000398; GO:0009631; GO:0005634; GO:0005686; GO:0015030",NA,15164971,2,"Eukaryota","ARATH01005","UC"
"137","AT1G07010","256049_at",0.00145,0.000128,-6.4704844,1.0961974,-1.4837825,"AT1G07010","shewenella-like protein phosphatase 1","GO:0005777; GO:0009507; GO:0016791; GO:0030145",NA,15164978,2,"Eukaryota","ARATH01012","UC"
"138","AT1G07020","256064_at",0.000782,5.25e-05,7.2830833,2.0495526,0.75635,"AT1G07020","hypothetical protein","GO:0008150; GO:0005634; GO:0003674",NA,15164981,9,"Mesangiospermae","ARATH01015","MC"
"139","AT1G07040","256061_at",0.0394,0.0105,-3.2367635,-3.5722148,-0.657425,"AT1G07040","hypothetical protein","GO:0008150; GO:0009507",NA,15164984,2,"Eukaryota","ARATH01018","UC"
"140","AT1G07070","256065_at",0.0297,0.00732,3.4681317,-3.1963017,0.60583,"AT1G07070","60S ribosomal protein L35a-1","GO:0002181; GO:0042273; GO:0005576; GO:0005737; GO:0005829; GO:0022625; GO:0003735","03010",15164991,2,"Eukaryota","ARATH01025","UC"
"141","AT1G07080","256034_at",0.0035,0.000432,-5.4648673,-0.2031969,-0.590825,"AT1G07080","GILT domain-containing protein","GO:0008150; GO:0005576; GO:0005773; GO:0099503; GO:0016491",NA,15164992,2,"Eukaryota","ARATH01026","UC"
"142","AT1G07180","256057_at",0.00628,0.000961,-4.8579011,-1.0561578,-1.3440775,"NDA1","internal alternative NAD(P)H-ubiquinone oxidoreductase A1","GO:0071482; GO:0005739; GO:0005777; GO:0031304; GO:0003954",NA,15165006,2,"Eukaryota","ARATH01040","UC"
"143","AT1G07250","256033_at",0.00138,0.000118,-6.5406556,1.1817932,-0.763755,"UGT71C4","UDP-glucosyl transferase 71C4","GO:0043231; GO:0008194; GO:0016757; GO:0033836; GO:0035251; GO:0047893; GO:0080043; GO:0080044; GO:0102360; GO:0102425",NA,15165014,12,"malvids","ARATH01048","MC"
"144","AT1G07280","261075_at",0.000241,9.26e-06,-9.0846145,3.8992459,-2.353975,"AT1G07280","tetratricopeptide repeat-containing protein-like protein","GO:0008150; GO:0009507",NA,15165018,4,"Streptophyta","ARATH01052","MC"
"145","AT1G07300","261073_at",0.00814,0.00136,-4.6081859,-1.4223168,-1.111275,"AT1G07300","josephin protein-like protein","GO:0008150; GO:0005634; GO:0003674",NA,15165023,12,"malvids","ARATH01057","MC"
"146","AT1G07320","261078_at",0.0208,0.00461,-3.7695603,-2.7128954,-1.00359,"RPL4","50S ribosomal protein L4","GO:0006412; GO:0000311; GO:0005576; GO:0005634; GO:0009507; GO:0009535; GO:0009547; GO:0009570; GO:0009579; GO:0022626; GO:0003735; GO:0008266",NA,15165027,2,"Eukaryota","ARATH01061","UC"
"147","AT1G07370","261080_at",0.000245,9.46e-06,9.0611274,3.8771962,1.52098,"PCNA1","proliferating cellular nuclear antigen 1","GO:0006272; GO:0006275; GO:0006298; GO:0019985; GO:0051726; GO:0005634; GO:0005730; GO:0005737; GO:0005829; GO:0043626; GO:0005515; GO:0030337","03030; 03410; 03420; 03430",15165038,1,"LUCA","ARATH01072","UC"
"148","AT1G07390","261070_at",0.0139,0.00274,-4.118138,-2.1657279,-0.674725,"RLP1","receptor like protein 1","GO:0007165; GO:0005576",NA,15165045,13,"Brassicaceae","ARATH01079","MC"
"149","AT1G07440","261084_at",9.97e-07,2.34e-10,-31.5756745,14.0906024,-3.12095,"AT1G07440","NAD(P)-binding Rossmann-fold superfamily protein","GO:0046686; GO:0080167; GO:0005576",NA,15165051,2,"Eukaryota","ARATH01085","UC"
"150","AT1G07500","261065_at",0.00174,0.000166,-6.247509,0.8199313,-1.920615,"AT1G07500","hypothetical protein","GO:0006974; GO:0032875; GO:0045786; GO:0045839; GO:0005634; GO:0005515",NA,15165064,8,"Magnoliopsida","ARATH01098","MC"
"151","AT1G07570","261089_at",0.00579,0.000857,4.9422737,-0.934438,0.9563925,"APK1A","protein kinase APK1A","GO:0005739; GO:0005886; GO:0004674",NA,15165072,9,"Mesangiospermae","ARATH01106","MC"
"152","AT1G07640","261409_at",0.000407,1.98e-05,-8.2590435,3.0930176,-0.9131575,"OBP2","DOF transcription factor OBP2","GO:0003002; GO:0006355; GO:0009611; GO:0009625; GO:0009753; GO:0010439; GO:0090057; GO:2000280; GO:0005634; GO:0003700; GO:0005515",NA,15165082,13,"Brassicaceae","ARATH01116","MC"
"153","AT1G07650","261434_at",0.000566,3.3e-05,-7.7351077,2.5458231,-1.191795,"AT1G07650","leucine-rich repeat transmembrane protein kinase","GO:0046777; GO:0005886; GO:0004674; GO:0005515; GO:0016301",NA,15165086,9,"Mesangiospermae","ARATH01120","MC"
"154","AT1G07700","261417_at",0.00348,0.000427,-5.4724995,-0.1928065,-1.285005,"AT1G07700","thioredoxin family protein","GO:0045454; GO:0009507; GO:0009570",NA,15165099,11,"rosids","ARATH01133","MC"
"155","AT1G07720","261420_at",5.57e-06,1.24e-08,-19.9810068,10.6323209,-2.720995,"KCS3","3-ketoacyl-CoA synthase 3","GO:0006633; GO:0009409; GO:0009416; GO:0005783; GO:0009507; GO:0016020; GO:0102336; GO:0102337; GO:0102338; GO:0102756",NA,15165105,8,"Magnoliopsida","ARATH01139","MC"
"156","AT1G07770","261416_at",0.000108,2.38e-06,10.7371074,5.3348227,1.330825,"RPS15A///AT5G59850","40S ribosomal protein S15a-1///40S ribosomal protein S15a-1","GO:0005618; GO:0005774; GO:0005829; GO:0005886; GO:0009506; GO:0009507; GO:0022626; GO:0022627; GO:0003735",NA,15165115,1,"LUCA","ARATH01149","UC"
"157","AT1G07830","261418_at",0.00871,0.00148,4.5449852,-1.5163735,0.7263525,"AT1G07830","ribosomal protein L29 family protein","GO:0032543; GO:0005739; GO:0005762; GO:0003735",NA,15165124,4,"Streptophyta","ARATH01158","MC"
"158","AT1G07880","261460_at",0.000176,5.51e-06,9.6890581,4.4500339,1.6542825,"ATMPK13","mitogen-activated protein kinase 13","GO:0007165; GO:0010311; GO:0010468; GO:0035556; GO:0005634; GO:0005737; GO:0005739; GO:0004707; GO:0005515","04650",15165132,2,"Eukaryota","ARATH01166","UC"
"159","AT1G07960","257495_at",0.0299,0.0074,-3.4613074,-3.2073374,-0.302165,"PDIL5-1","protein disulfide isomerase 5-1","GO:0045454; GO:0009507",NA,15165147,2,"Eukaryota","ARATH01181","UC"
"160","AT1G07980","260622_at",0.0305,0.00758,-3.4457087,-3.2325755,-0.46609,"NF-YC10","nuclear factor Y, subunit C10","GO:0006355; GO:0005634; GO:0000978; GO:0003700; GO:0005515; GO:0046982",NA,15165150,13,"Brassicaceae","ARATH01184","MC"
"161","AT1G08080","260649_at",0.0131,0.00254,4.170788,-2.0843456,0.6880775,"ACA7","alpha carbonic anhydrase 7","GO:0006730; GO:0009507; GO:0016836","00910",15165168,2,"Eukaryota","ARATH01202","UC"
"162","AT1G08110","260619_at",0.000562,3.27e-05,-7.7457884,2.5572717,-0.85471,"AT1G08110","lactoylglutathione lyase","GO:0019243; GO:0046686; GO:0005576; GO:0005829; GO:0009507; GO:0004462","00620",15165171,2,"Eukaryota","ARATH01205","UC"
"163","AT1G08190","261783_at",0.0103,0.00185,-4.390337,-1.7488374,-0.4440475,"VPS41","vacuolar protein sorting-associated protein 41","GO:0006623; GO:0009630; GO:0016192; GO:0035542; GO:0042144; GO:0005576; GO:0005634; GO:0005770; GO:0030897",NA,15165186,2,"Eukaryota","ARATH01220","UC"
"164","AT1G08210","261757_at",0.0296,0.00729,3.4709661,-3.1917193,0.4791625,"AT1G08210","aspartyl protease family protein","GO:0005576; GO:0009505; GO:0031225; GO:0004190",NA,15165188,2,"Eukaryota","ARATH01222","UC"
"165","AT1G08340","261809_at",0.0379,0.01,3.2691983,-3.5193228,0.8803125,"AT1G08340","Rho GTPase activating protein with PAK-box/P21-Rho-binding domain","GO:0007165; GO:0005737; GO:0005886",NA,15165213,2,"Eukaryota","ARATH01247","UC"
"166","AT1G08350","261747_at",0.024,0.00557,3.6455258,-2.9107927,0.422185,"AT1G08350","endomembrane protein 70","GO:0061025; GO:0072657; GO:0005739; GO:0009524; GO:0016020; GO:0005484",NA,15165215,2,"Eukaryota","ARATH01249","UC"
"167","AT1G08360","261694_at",0.00164,0.000154,6.3130629,0.9018336,0.83185,"AT1G08360","60S ribosomal protein L10a-1","GO:0000470; GO:0006412; GO:0005576; GO:0005737; GO:0005829; GO:0005886; GO:0009506; GO:0022625; GO:0022626; GO:0003723","03010",15165217,1,"LUCA","ARATH01251","UC"
"168","AT1G08380","261746_at",0.000546,3.15e-05,-7.7823595,2.5963776,-1.54372,"PSAO","photosystem I subunit O","GO:0009767; GO:0009768; GO:0005576; GO:0005739; GO:0009507; GO:0009522; GO:0009579; GO:0005515","00195",15165219,5,"Embryophyta","ARATH01253","MC"
"169","AT1G08540","264781_at",0.00199,2e-04,-6.0887271,0.619167,-0.522505,"SIG2","RNA polymerase sigma subunit 2","GO:0006352; GO:0006399; GO:0009637; GO:0009658; GO:0010114; GO:0071482; GO:2001141; GO:0009507; GO:0003700; GO:0016987",NA,15165243,5,"Embryophyta","ARATH01277","MC"
"170","AT1G08550","264799_at",0.000577,3.41e-05,-7.7016075,2.5098327,-1.112145,"NPQ1","Violaxanthin de-epoxidase","GO:0006631; GO:0009408; GO:0010028; GO:0015994; GO:0016122; GO:0005576; GO:0005829; GO:0009507; GO:0009534; GO:0009543; GO:0030095; GO:0031977; GO:0005515; GO:0016491; GO:0046422","00906; 01100; 01110",15165244,4,"Streptophyta","ARATH01278","MC"
"171","AT1G08560","264802_at",0.000359,1.64e-05,8.4557703,3.2911347,1.831005,"SYP111","syntaxin-related protein KNOLLE","GO:0006886; GO:0006887; GO:0006906; GO:0010583; GO:0048278; GO:0061025; GO:0005886; GO:0009504; GO:0009506; GO:0009524; GO:0012505; GO:0016021; GO:0031201; GO:0000149; GO:0005484","04130",15165245,2,"Eukaryota","ARATH01279","UC"
"172","AT1G08610","264806_at",0.0115,0.00215,-4.285255,-1.9086328,-0.527655,"AT1G08610","pentatricopeptide repeat-containing protein","GO:0008150; GO:0009507",NA,15165253,8,"Magnoliopsida","ARATH01287","MC"
"173","AT1G08640","264811_at",0.00273,0.000308,-5.7322734,0.1559392,-0.5306575,"CJD1","protein CJD1","GO:0006631; GO:0005576; GO:0009507; GO:0009941; GO:0031969",NA,15165259,4,"Streptophyta","ARATH01293","MC"
"174","AT1G08660","264793_at",0.0148,0.00296,4.0662055,-2.2463396,0.45725,"MGP2","sialyltransferase-like protein","GO:0006486; GO:0009846; GO:0009860; GO:0000138; GO:0005768; GO:0005794; GO:0005802; GO:0008373; GO:0016757",NA,15165263,5,"Embryophyta","ARATH01297","MC"
"175","AT1G08750","264810_at",0.0174,0.00368,3.9186554,-2.4771476,0.43305,"AT1G08750","putative glycosylphosphatidylinositol-anchor transamidase","GO:0006508; GO:0010375; GO:0016255; GO:0034394; GO:0005783; GO:0042765; GO:0003923; GO:0008233",NA,15165281,2,"Eukaryota","ARATH01315","UC"
"176","AT1G08770","264808_at",0.0239,0.00555,-3.6479942,-2.9068398,-0.4987625,"PRA1.E","prenylated RAB acceptor 1.E","GO:0016192; GO:0005783; GO:0005794; GO:0005886; GO:0016020; GO:0003674",NA,15165283,12,"malvids","ARATH01317","MC"
"177","AT1G08810","264782_at",0.0114,0.00211,-4.2957403,-1.8926224,-0.4128125,"MYB60","putative transcription factor MYB60","GO:0009409; GO:0009411; GO:0009414; GO:0009416; GO:0009637; GO:0009646; GO:0009733; GO:0009737; GO:0009744; GO:0010118; GO:0030154; GO:0080148; GO:1902074; GO:0005634; GO:0003700; GO:0043565",NA,15165288,13,"Brassicaceae","ARATH01322","MC"
"178","AT1G08880","264651_at",0.0487,0.0138,3.065806,-3.8517232,0.327575,"H2AXA","putative histone H2AXa","GO:0006325; GO:0006342; GO:0000790; GO:0005576; GO:0005634; GO:0003677; GO:0046982",NA,15165299,2,"Eukaryota","ARATH01333","UC"
"179","AT1G08970","264650_at",0.0237,0.00548,3.6565195,-2.8931912,0.7429475,"NF-YC9","heme activated protein 5c","GO:0006355; GO:0009738; GO:0009740; GO:0010029; GO:2000306; GO:0005576; GO:0005634; GO:0005737; GO:0005829; GO:0000978; GO:0003700; GO:0005515; GO:0043565; GO:0046982",NA,15165312,10,"Pentapetalae","ARATH01346","MC"
