"transcript" "hog" "id" "phylostrata" "gene"
"215" "TRINITY_DN10227_c0_g1_i1" "HOG:A0569041" 569041 "Eukaryota" "TRINITY_DN10227_c0_g1"
"216" "TRINITY_DN10228_c0_g1_i1" "HOG:A0238997" 238997 "Viridiplantae" "TRINITY_DN10228_c0_g1"
"217" "TRINITY_DN1023_c0_g1_i2" "HOG:A0213545" 213545 "Mesangiospermae" "TRINITY_DN1023_c0_g1"
"218" "TRINITY_DN10230_c0_g1_i1" "HOG:A0562240" 562240 "Eukaryota" "TRINITY_DN10230_c0_g1"
"219" "TRINITY_DN10230_c0_g1_i10" "HOG:A0562240" 562240 "Eukaryota" "TRINITY_DN10230_c0_g1"
"220" "TRINITY_DN10232_c0_g1_i11" "HOG:A0213028" 213028 "Mesangiospermae" "TRINITY_DN10232_c0_g1"
"221" "TRINITY_DN10236_c0_g1_i1" "HOG:A0786442" 786442 "LUCA" "TRINITY_DN10236_c0_g1"
"222" "TRINITY_DN10238_c0_g1_i3" "HOG:A0233753" 233753 "Embryophyta" "TRINITY_DN10238_c0_g1"
"223" "TRINITY_DN10239_c0_g1_i3" "HOG:A0779978" 779978 "LUCA" "TRINITY_DN10239_c0_g1"
"224" "TRINITY_DN1024_c0_g1_i1" "HOG:A0779810" 779810 "LUCA" "TRINITY_DN1024_c0_g1"
"225" "TRINITY_DN10240_c0_g1_i1" "HOG:A0562480" 562480 "Eukaryota" "TRINITY_DN10240_c0_g1"
"226" "TRINITY_DN10241_c0_g1_i1" "HOG:A0167898" 167898 "asterids" "TRINITY_DN10241_c0_g1"
"227" "TRINITY_DN10242_c0_g1_i4" "HOG:A0237505" 237505 "Streptophyta" "TRINITY_DN10242_c0_g1"
"228" "TRINITY_DN10243_c0_g1_i3" "HOG:A0224233" 224233 "Spermatophyta" "TRINITY_DN10243_c0_g1"
"229" "TRINITY_DN10245_c0_g1_i2" "HOG:A0234051" 234051 "Embryophyta" "TRINITY_DN10245_c0_g1"
"230" "TRINITY_DN10246_c0_g1_i3" "HOG:A0570869" 570869 "Eukaryota" "TRINITY_DN10246_c0_g1"
"231" "TRINITY_DN10247_c0_g1_i1" "HOG:A0583006" 583006 "Eukaryota" "TRINITY_DN10247_c0_g1"
"232" "TRINITY_DN10249_c0_g1_i1" "HOG:A0238835" 238835 "Viridiplantae" "TRINITY_DN10249_c0_g1"
"233" "TRINITY_DN10249_c0_g1_i10" "HOG:A0238835" 238835 "Viridiplantae" "TRINITY_DN10249_c0_g1"
"234" "TRINITY_DN1025_c0_g1_i2" "HOG:A0571991" 571991 "Eukaryota" "TRINITY_DN1025_c0_g1"
"235" "TRINITY_DN10251_c0_g1_i1" "HOG:A0582431" 582431 "Eukaryota" "TRINITY_DN10251_c0_g1"
"236" "TRINITY_DN10252_c0_g1_i14" "HOG:A0569200" 569200 "Eukaryota" "TRINITY_DN10252_c0_g1"
"237" "TRINITY_DN10255_c0_g1_i1" "HOG:A0233245" 233245 "Tracheophyta" "TRINITY_DN10255_c0_g1"
"238" "TRINITY_DN10257_c0_g2_i1" "HOG:A0563351" 563351 "Eukaryota" "TRINITY_DN10257_c0_g2"
"239" "TRINITY_DN10259_c0_g1_i1" "HOG:A0220485" 220485 "Magnoliopsida" "TRINITY_DN10259_c0_g1"
"240" "TRINITY_DN1026_c0_g1_i1" "HOG:A0234910" 234910 "Embryophyta" "TRINITY_DN1026_c0_g1"
"241" "TRINITY_DN10260_c0_g1_i10" "HOG:A0569123" 569123 "Eukaryota" "TRINITY_DN10260_c0_g1"
"242" "TRINITY_DN10261_c0_g1_i1" "HOG:A0576893" 576893 "Eukaryota" "TRINITY_DN10261_c0_g1"
"243" "TRINITY_DN10262_c0_g1_i1" "HOG:A0202996" 202996 "Pentapetalae" "TRINITY_DN10262_c0_g1"
"244" "TRINITY_DN10262_c0_g1_i5" "HOG:A0237209" 237209 "Streptophyta" "TRINITY_DN10262_c0_g1"
"245" "TRINITY_DN10263_c0_g1_i1" "HOG:A0161673" 161673 "campanulids" "TRINITY_DN10263_c0_g1"
"246" "TRINITY_DN10264_c0_g1_i10" "HOG:A0234059" 234059 "Embryophyta" "TRINITY_DN10264_c0_g1"
"247" "TRINITY_DN10265_c0_g1_i1" "HOG:A0572358" 572358 "Eukaryota" "TRINITY_DN10265_c0_g1"
"248" "TRINITY_DN10266_c0_g1_i1" "HOG:A0238360" 238360 "Streptophyta" "TRINITY_DN10266_c0_g1"
"249" "TRINITY_DN10267_c0_g1_i2" "HOG:A0198248" 198248 "rosids" "TRINITY_DN10267_c0_g1"
"250" "TRINITY_DN10268_c0_g1_i10" "HOG:A0234052" 234052 "Embryophyta" "TRINITY_DN10268_c0_g1"
"251" "TRINITY_DN10268_c0_g1_i11" "HOG:A0234052" 234052 "Embryophyta" "TRINITY_DN10268_c0_g1"
"252" "TRINITY_DN10268_c0_g1_i12" "HOG:A0234052" 234052 "Embryophyta" "TRINITY_DN10268_c0_g1"
"253" "TRINITY_DN10268_c0_g1_i14" "HOG:A0234052" 234052 "Embryophyta" "TRINITY_DN10268_c0_g1"
"254" "TRINITY_DN10269_c0_g1_i10" "HOG:A0203017" 203017 "Pentapetalae" "TRINITY_DN10269_c0_g1"
"255" "TRINITY_DN10269_c0_g1_i10" "HOG:A0223986" 223986 "Spermatophyta" "TRINITY_DN10269_c0_g1"
"256" "TRINITY_DN10269_c0_g1_i14" "HOG:A0757271" 757271 "Bacteria" "TRINITY_DN10269_c0_g1"
"257" "TRINITY_DN1027_c0_g1_i11" "HOG:A0167967" 167967 "asterids" "TRINITY_DN1027_c0_g1"
"258" "TRINITY_DN1027_c0_g1_i20" "HOG:A0167967" 167967 "asterids" "TRINITY_DN1027_c0_g1"
"259" "TRINITY_DN10270_c0_g2_i1" "HOG:A0202889" 202889 "Pentapetalae" "TRINITY_DN10270_c0_g2"
"260" "TRINITY_DN10271_c0_g1_i2" "HOG:A0235138" 235138 "Embryophyta" "TRINITY_DN10271_c0_g1"
"261" "TRINITY_DN10272_c0_g1_i1" "HOG:A0235913" 235913 "Embryophyta" "TRINITY_DN10272_c0_g1"
"262" "TRINITY_DN10273_c0_g1_i1" "HOG:A0220213" 220213 "Magnoliopsida" "TRINITY_DN10273_c0_g1"
"263" "TRINITY_DN10274_c0_g1_i1" "HOG:A0234236" 234236 "Embryophyta" "TRINITY_DN10274_c0_g1"
"264" "TRINITY_DN10275_c0_g1_i1" "HOG:A0574973" 574973 "Eukaryota" "TRINITY_DN10275_c0_g1"
"265" "TRINITY_DN10276_c0_g1_i4" "HOG:A0569336" 569336 "Eukaryota" "TRINITY_DN10276_c0_g1"
"266" "TRINITY_DN10276_c0_g1_i5" "HOG:A0569336" 569336 "Eukaryota" "TRINITY_DN10276_c0_g1"
"267" "TRINITY_DN10276_c0_g1_i6" "HOG:A0569336" 569336 "Eukaryota" "TRINITY_DN10276_c0_g1"
"268" "TRINITY_DN10277_c0_g1_i1" "HOG:A0564601" 564601 "Eukaryota" "TRINITY_DN10277_c0_g1"
"269" "TRINITY_DN10278_c0_g1_i1" "HOG:A0577644" 577644 "Eukaryota" "TRINITY_DN10278_c0_g1"
"270" "TRINITY_DN10278_c0_g1_i2" "HOG:A0577644" 577644 "Eukaryota" "TRINITY_DN10278_c0_g1"
"271" "TRINITY_DN10279_c0_g1_i1" "HOG:A0232766" 232766 "Tracheophyta" "TRINITY_DN10279_c0_g1"
"272" "TRINITY_DN1028_c0_g1_i2" "HOG:A0573782" 573782 "Eukaryota" "TRINITY_DN1028_c0_g1"
"273" "TRINITY_DN10280_c0_g1_i1" "HOG:A0219954" 219954 "Magnoliopsida" "TRINITY_DN10280_c0_g1"
"274" "TRINITY_DN10281_c0_g1_i2" "HOG:A0220487" 220487 "Magnoliopsida" "TRINITY_DN10281_c0_g1"
"275" "TRINITY_DN10283_c0_g1_i1" "HOG:A0212064" 212064 "Mesangiospermae" "TRINITY_DN10283_c0_g1"
"276" "TRINITY_DN10284_c0_g1_i1" "HOG:A0575929" 575929 "Eukaryota" "TRINITY_DN10284_c0_g1"
"277" "TRINITY_DN10284_c0_g1_i4" "HOG:A0575929" 575929 "Eukaryota" "TRINITY_DN10284_c0_g1"
"278" "TRINITY_DN10285_c0_g1_i5" "HOG:A0202744" 202744 "Pentapetalae" "TRINITY_DN10285_c0_g1"
"279" "TRINITY_DN10286_c0_g1_i3" "HOG:A0233734" 233734 "Embryophyta" "TRINITY_DN10286_c0_g1"
"280" "TRINITY_DN10286_c0_g1_i7" "HOG:A0233734" 233734 "Embryophyta" "TRINITY_DN10286_c0_g1"
"281" "TRINITY_DN10287_c0_g1_i1" "HOG:A0204905" 204905 "Pentapetalae" "TRINITY_DN10287_c0_g1"
"282" "TRINITY_DN10288_c0_g1_i7" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN10288_c0_g1"
"283" "TRINITY_DN1029_c0_g1_i1" "HOG:A0202782" 202782 "Pentapetalae" "TRINITY_DN1029_c0_g1"
"284" "TRINITY_DN10290_c0_g1_i1" "HOG:A0566680" 566680 "Eukaryota" "TRINITY_DN10290_c0_g1"
"285" "TRINITY_DN10291_c0_g1_i1" "HOG:A0566767" 566767 "Eukaryota" "TRINITY_DN10291_c0_g1"
"286" "TRINITY_DN10292_c0_g1_i1" "HOG:A0237592" 237592 "Streptophyta" "TRINITY_DN10292_c0_g1"
"287" "TRINITY_DN10294_c0_g1_i1" "HOG:A0562267" 562267 "Eukaryota" "TRINITY_DN10294_c0_g1"
"288" "TRINITY_DN10294_c1_g1_i1" "HOG:A0562267" 562267 "Eukaryota" "TRINITY_DN10294_c1_g1"
"289" "TRINITY_DN10294_c1_g1_i2" "HOG:A0562267" 562267 "Eukaryota" "TRINITY_DN10294_c1_g1"
"290" "TRINITY_DN10295_c0_g1_i1" "HOG:A0563965" 563965 "Eukaryota" "TRINITY_DN10295_c0_g1"
"291" "TRINITY_DN10296_c0_g1_i2" "HOG:A0198046" 198046 "rosids" "TRINITY_DN10296_c0_g1"
"292" "TRINITY_DN10297_c0_g1_i1" "HOG:A0237388" 237388 "Streptophyta" "TRINITY_DN10297_c0_g1"
"293" "TRINITY_DN1030_c0_g1_i1" "HOG:A0567363" 567363 "Eukaryota" "TRINITY_DN1030_c0_g1"
"294" "TRINITY_DN10300_c0_g1_i10" "HOG:A0565956" 565956 "Eukaryota" "TRINITY_DN10300_c0_g1"
"295" "TRINITY_DN10300_c0_g1_i3" "HOG:A0565956" 565956 "Eukaryota" "TRINITY_DN10300_c0_g1"
"296" "TRINITY_DN10302_c0_g1_i1" "HOG:A0562351" 562351 "Eukaryota" "TRINITY_DN10302_c0_g1"
"297" "TRINITY_DN10303_c0_g1_i1" "HOG:A0220647" 220647 "Magnoliopsida" "TRINITY_DN10303_c0_g1"
"298" "TRINITY_DN10303_c0_g1_i3" "HOG:A0220647" 220647 "Magnoliopsida" "TRINITY_DN10303_c0_g1"
"299" "TRINITY_DN10304_c0_g1_i1" "HOG:A0234908" 234908 "Embryophyta" "TRINITY_DN10304_c0_g1"
"300" "TRINITY_DN10304_c0_g2_i2" "HOG:A0234908" 234908 "Embryophyta" "TRINITY_DN10304_c0_g2"
"301" "TRINITY_DN10304_c1_g1_i5" "HOG:A0237219" 237219 "Streptophyta" "TRINITY_DN10304_c1_g1"
"302" "TRINITY_DN10305_c0_g1_i1" "HOG:A0562529" 562529 "Eukaryota" "TRINITY_DN10305_c0_g1"
"303" "TRINITY_DN10306_c0_g1_i1" "HOG:A0219899" 219899 "Magnoliopsida" "TRINITY_DN10306_c0_g1"
"304" "TRINITY_DN10307_c0_g1_i2" "HOG:A0222608" 222608 "Magnoliopsida" "TRINITY_DN10307_c0_g1"
"305" "TRINITY_DN10308_c1_g1_i1" "HOG:A0780103" 780103 "LUCA" "TRINITY_DN10308_c1_g1"
"306" "TRINITY_DN10309_c0_g1_i11" "HOG:A0207937" 207937 "Pentapetalae" "TRINITY_DN10309_c0_g1"
"307" "TRINITY_DN1031_c0_g1_i1" "HOG:A0779815" 779815 "LUCA" "TRINITY_DN1031_c0_g1"
"308" "TRINITY_DN1031_c0_g1_i2" "HOG:A0779815" 779815 "LUCA" "TRINITY_DN1031_c0_g1"
"309" "TRINITY_DN10310_c0_g1_i1" "HOG:A0203253" 203253 "Pentapetalae" "TRINITY_DN10310_c0_g1"
"310" "TRINITY_DN10312_c0_g1_i1" "HOG:A0222425" 222425 "Magnoliopsida" "TRINITY_DN10312_c0_g1"
"311" "TRINITY_DN10313_c0_g1_i1" "HOG:A0234281" 234281 "Embryophyta" "TRINITY_DN10313_c0_g1"
"312" "TRINITY_DN10314_c0_g1_i1" "HOG:A0573191" 573191 "Eukaryota" "TRINITY_DN10314_c0_g1"
"313" "TRINITY_DN10315_c0_g1_i1" "HOG:A0223440" 223440 "Spermatophyta" "TRINITY_DN10315_c0_g1"
"314" "TRINITY_DN10316_c0_g1_i10" "HOG:A0211945" 211945 "Mesangiospermae" "TRINITY_DN10316_c0_g1"
"315" "TRINITY_DN10317_c0_g1_i1" "HOG:A0203177" 203177 "Pentapetalae" "TRINITY_DN10317_c0_g1"
"316" "TRINITY_DN10319_c0_g1_i2" "HOG:A0167732" 167732 "asterids" "TRINITY_DN10319_c0_g1"
"317" "TRINITY_DN1032_c0_g1_i1" "HOG:A0563585" 563585 "Eukaryota" "TRINITY_DN1032_c0_g1"
"318" "TRINITY_DN1032_c0_g1_i2" "HOG:A0563585" 563585 "Eukaryota" "TRINITY_DN1032_c0_g1"
"319" "TRINITY_DN1032_c0_g1_i5" "HOG:A0563585" 563585 "Eukaryota" "TRINITY_DN1032_c0_g1"
"320" "TRINITY_DN10322_c0_g1_i6" "HOG:A0780114" 780114 "LUCA" "TRINITY_DN10322_c0_g1"
"321" "TRINITY_DN10323_c0_g1_i18" "HOG:A0570329" 570329 "Eukaryota" "TRINITY_DN10323_c0_g1"
"322" "TRINITY_DN10325_c0_g1_i1" "HOG:A0563258" 563258 "Eukaryota" "TRINITY_DN10325_c0_g1"
"323" "TRINITY_DN10326_c0_g1_i4" "HOG:A0202565" 202565 "Pentapetalae" "TRINITY_DN10326_c0_g1"
"324" "TRINITY_DN10328_c0_g1_i1" "HOG:A0562554" 562554 "Eukaryota" "TRINITY_DN10328_c0_g1"
"325" "TRINITY_DN10329_c0_g1_i1" "HOG:A0212951" 212951 "Mesangiospermae" "TRINITY_DN10329_c0_g1"
"326" "TRINITY_DN10329_c0_g1_i2" "HOG:A0212951" 212951 "Mesangiospermae" "TRINITY_DN10329_c0_g1"
"327" "TRINITY_DN1033_c0_g1_i1" "HOG:A0563477" 563477 "Eukaryota" "TRINITY_DN1033_c0_g1"
"328" "TRINITY_DN1033_c0_g2_i1" "HOG:A0563477" 563477 "Eukaryota" "TRINITY_DN1033_c0_g2"
"329" "TRINITY_DN10330_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN10330_c0_g1"
"330" "TRINITY_DN10331_c0_g1_i1" "HOG:A0235536" 235536 "Embryophyta" "TRINITY_DN10331_c0_g1"
"331" "TRINITY_DN10332_c0_g1_i1" "HOG:A0237601" 237601 "Streptophyta" "TRINITY_DN10332_c0_g1"
"332" "TRINITY_DN10333_c0_g1_i1" "HOG:A0211944" 211944 "Mesangiospermae" "TRINITY_DN10333_c0_g1"
"333" "TRINITY_DN10333_c0_g1_i10" "HOG:A0211944" 211944 "Mesangiospermae" "TRINITY_DN10333_c0_g1"
"334" "TRINITY_DN10335_c0_g1_i1" "HOG:A0235454" 235454 "Embryophyta" "TRINITY_DN10335_c0_g1"
"335" "TRINITY_DN10336_c0_g1_i1" "HOG:A0222244" 222244 "Magnoliopsida" "TRINITY_DN10336_c0_g1"
"336" "TRINITY_DN10336_c0_g1_i12" "HOG:A0222244" 222244 "Magnoliopsida" "TRINITY_DN10336_c0_g1"
"337" "TRINITY_DN10336_c0_g1_i9" "HOG:A0222244" 222244 "Magnoliopsida" "TRINITY_DN10336_c0_g1"
"338" "TRINITY_DN1034_c0_g1_i1" "HOG:A0562583" 562583 "Eukaryota" "TRINITY_DN1034_c0_g1"
"339" "TRINITY_DN10340_c0_g1_i1" "HOG:A0168068" 168068 "asterids" "TRINITY_DN10340_c0_g1"
"340" "TRINITY_DN10342_c0_g1_i1" "HOG:A0203122" 203122 "Pentapetalae" "TRINITY_DN10342_c0_g1"
"341" "TRINITY_DN10345_c0_g1_i1" "HOG:A0564079" 564079 "Eukaryota" "TRINITY_DN10345_c0_g1"
"342" "TRINITY_DN10346_c0_g1_i1" "HOG:A0211573" 211573 "Mesangiospermae" "TRINITY_DN10346_c0_g1"
"343" "TRINITY_DN1035_c0_g1_i1" "HOG:A0779833" 779833 "LUCA" "TRINITY_DN1035_c0_g1"
"344" "TRINITY_DN10351_c0_g1_i1" "HOG:A0567091" 567091 "Eukaryota" "TRINITY_DN10351_c0_g1"
"345" "TRINITY_DN10352_c0_g1_i1" "HOG:A0562312" 562312 "Eukaryota" "TRINITY_DN10352_c0_g1"
"346" "TRINITY_DN10353_c3_g1_i3" "HOG:A0757329" 757329 "Bacteria" "TRINITY_DN10353_c3_g1"
"347" "TRINITY_DN10354_c0_g1_i1" "HOG:A0220613" 220613 "Magnoliopsida" "TRINITY_DN10354_c0_g1"
"348" "TRINITY_DN10356_c0_g1_i2" "HOG:A0234130" 234130 "Embryophyta" "TRINITY_DN10356_c0_g1"
"349" "TRINITY_DN10357_c0_g1_i3" "HOG:A0168397" 168397 "asterids" "TRINITY_DN10357_c0_g1"
"350" "TRINITY_DN10359_c0_g1_i1" "HOG:A0203509" 203509 "Pentapetalae" "TRINITY_DN10359_c0_g1"
"351" "TRINITY_DN10359_c0_g1_i4" "HOG:A0203509" 203509 "Pentapetalae" "TRINITY_DN10359_c0_g1"
"352" "TRINITY_DN1036_c1_g1_i4" "HOG:A0562498" 562498 "Eukaryota" "TRINITY_DN1036_c1_g1"
"353" "TRINITY_DN10362_c0_g2_i1" "HOG:A0237862" 237862 "Streptophyta" "TRINITY_DN10362_c0_g2"
"354" "TRINITY_DN10364_c0_g1_i1" "HOG:A0785691" 785691 "LUCA" "TRINITY_DN10364_c0_g1"
"355" "TRINITY_DN10368_c0_g1_i2" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN10368_c0_g1"
"356" "TRINITY_DN1037_c0_g1_i1" "HOG:A0562266" 562266 "Eukaryota" "TRINITY_DN1037_c0_g1"
"357" "TRINITY_DN10370_c0_g1_i1" "HOG:A0168401" 168401 "asterids" "TRINITY_DN10370_c0_g1"
"358" "TRINITY_DN10373_c0_g1_i2" "HOG:A0212151" 212151 "Mesangiospermae" "TRINITY_DN10373_c0_g1"
"359" "TRINITY_DN10376_c0_g1_i10" "HOG:A0224406" 224406 "Spermatophyta" "TRINITY_DN10376_c0_g1"
"360" "TRINITY_DN10378_c0_g1_i3" "HOG:A0233748" 233748 "Embryophyta" "TRINITY_DN10378_c0_g1"
"361" "TRINITY_DN10379_c0_g1_i1" "HOG:A0168412" 168412 "asterids" "TRINITY_DN10379_c0_g1"
"362" "TRINITY_DN1038_c0_g1_i1" "HOG:A0202841" 202841 "Pentapetalae" "TRINITY_DN1038_c0_g1"
"363" "TRINITY_DN10380_c0_g1_i1" "HOG:A0206586" 206586 "Pentapetalae" "TRINITY_DN10380_c0_g1"
"364" "TRINITY_DN10381_c0_g1_i1" "HOG:A0564640" 564640 "Eukaryota" "TRINITY_DN10381_c0_g1"
"365" "TRINITY_DN10382_c0_g1_i1" "HOG:A0562233" 562233 "Eukaryota" "TRINITY_DN10382_c0_g1"
"366" "TRINITY_DN10383_c0_g1_i2" "HOG:A0240089" 240089 "Viridiplantae" "TRINITY_DN10383_c0_g1"
"367" "TRINITY_DN10385_c0_g1_i1" "HOG:A0167579" 167579 "asterids" "TRINITY_DN10385_c0_g1"
"368" "TRINITY_DN10385_c0_g1_i2" "HOG:A0167579" 167579 "asterids" "TRINITY_DN10385_c0_g1"
"369" "TRINITY_DN10388_c1_g1_i1" "HOG:A0562525" 562525 "Eukaryota" "TRINITY_DN10388_c1_g1"
"370" "TRINITY_DN1039_c0_g1_i1" "HOG:A0234263" 234263 "Embryophyta" "TRINITY_DN1039_c0_g1"
"371" "TRINITY_DN10390_c0_g1_i1" "HOG:A0781807" 781807 "LUCA" "TRINITY_DN10390_c0_g1"
"372" "TRINITY_DN10391_c0_g1_i1" "HOG:A0782216" 782216 "LUCA" "TRINITY_DN10391_c0_g1"
"373" "TRINITY_DN10392_c0_g1_i1" "HOG:A0565956" 565956 "Eukaryota" "TRINITY_DN10392_c0_g1"
"374" "TRINITY_DN10396_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN10396_c0_g1"
"375" "TRINITY_DN10397_c0_g1_i11" "HOG:A0757202" 757202 "Bacteria" "TRINITY_DN10397_c0_g1"
"376" "TRINITY_DN10398_c1_g1_i1" "HOG:A0566710" 566710 "Eukaryota" "TRINITY_DN10398_c1_g1"
"377" "TRINITY_DN10399_c0_g1_i1" "HOG:A0235521" 235521 "Embryophyta" "TRINITY_DN10399_c0_g1"
"378" "TRINITY_DN104_c0_g1_i1" "HOG:A0174762" 174762 "fabids" "TRINITY_DN104_c0_g1"
"379" "TRINITY_DN1040_c0_g1_i2" "HOG:A0223520" 223520 "Spermatophyta" "TRINITY_DN1040_c0_g1"
"380" "TRINITY_DN1040_c0_g1_i6" "HOG:A0223520" 223520 "Spermatophyta" "TRINITY_DN1040_c0_g1"
"381" "TRINITY_DN10400_c0_g1_i1" "HOG:A0562215" 562215 "Eukaryota" "TRINITY_DN10400_c0_g1"
"382" "TRINITY_DN10400_c1_g1_i1" "HOG:A0562215" 562215 "Eukaryota" "TRINITY_DN10400_c1_g1"
"383" "TRINITY_DN10401_c0_g1_i1" "HOG:A0234528" 234528 "Embryophyta" "TRINITY_DN10401_c0_g1"
"384" "TRINITY_DN10403_c0_g1_i1" "HOG:A0167895" 167895 "asterids" "TRINITY_DN10403_c0_g1"
"385" "TRINITY_DN10404_c0_g1_i2" "HOG:A0788146" 788146 "LUCA" "TRINITY_DN10404_c0_g1"
"386" "TRINITY_DN10405_c0_g1_i1" "HOG:A0204998" 204998 "Pentapetalae" "TRINITY_DN10405_c0_g1"
"387" "TRINITY_DN10406_c0_g1_i10" "HOG:A0570487" 570487 "Eukaryota" "TRINITY_DN10406_c0_g1"
"388" "TRINITY_DN10407_c0_g1_i1" "HOG:A0233724" 233724 "Embryophyta" "TRINITY_DN10407_c0_g1"
"389" "TRINITY_DN10408_c0_g1_i2" "HOG:A0576987" 576987 "Eukaryota" "TRINITY_DN10408_c0_g1"
"390" "TRINITY_DN10409_c0_g1_i1" "HOG:A0203241" 203241 "Pentapetalae" "TRINITY_DN10409_c0_g1"
"391" "TRINITY_DN1041_c0_g1_i1" "HOG:A0562192" 562192 "Eukaryota" "TRINITY_DN1041_c0_g1"
"392" "TRINITY_DN10413_c0_g1_i1" "HOG:A0169474" 169474 "asterids" "TRINITY_DN10413_c0_g1"
"393" "TRINITY_DN10413_c0_g1_i5" "HOG:A0169474" 169474 "asterids" "TRINITY_DN10413_c0_g1"
"394" "TRINITY_DN10414_c0_g1_i13" "HOG:A0576330" 576330 "Eukaryota" "TRINITY_DN10414_c0_g1"
"395" "TRINITY_DN10414_c0_g2_i1" "HOG:A0576330" 576330 "Eukaryota" "TRINITY_DN10414_c0_g2"
"396" "TRINITY_DN10416_c0_g1_i1" "HOG:A0207099" 207099 "Pentapetalae" "TRINITY_DN10416_c0_g1"
"397" "TRINITY_DN10416_c0_g2_i1" "HOG:A0207099" 207099 "Pentapetalae" "TRINITY_DN10416_c0_g2"
"398" "TRINITY_DN10418_c0_g1_i1" "HOG:A0234172" 234172 "Embryophyta" "TRINITY_DN10418_c0_g1"
"399" "TRINITY_DN10420_c0_g1_i1" "HOG:A0206249" 206249 "Pentapetalae" "TRINITY_DN10420_c0_g1"
"400" "TRINITY_DN10421_c0_g1_i1" "HOG:A0564486" 564486 "Eukaryota" "TRINITY_DN10421_c0_g1"
"401" "TRINITY_DN10422_c0_g1_i1" "HOG:A0234978" 234978 "Embryophyta" "TRINITY_DN10422_c0_g1"
"402" "TRINITY_DN10422_c0_g1_i4" "HOG:A0234978" 234978 "Embryophyta" "TRINITY_DN10422_c0_g1"
"403" "TRINITY_DN10423_c0_g1_i1" "HOG:A0211996" 211996 "Mesangiospermae" "TRINITY_DN10423_c0_g1"
"404" "TRINITY_DN10424_c0_g1_i1" "HOG:A0219787" 219787 "Magnoliopsida" "TRINITY_DN10424_c0_g1"
"405" "TRINITY_DN10424_c0_g2_i1" "HOG:A0219787" 219787 "Magnoliopsida" "TRINITY_DN10424_c0_g2"
"406" "TRINITY_DN10425_c0_g1_i3" "HOG:A0237486" 237486 "Streptophyta" "TRINITY_DN10425_c0_g1"
"407" "TRINITY_DN10426_c0_g1_i1" "HOG:A0168408" 168408 "asterids" "TRINITY_DN10426_c0_g1"
"408" "TRINITY_DN10427_c0_g1_i1" "HOG:A0571368" 571368 "Eukaryota" "TRINITY_DN10427_c0_g1"
"409" "TRINITY_DN10429_c0_g1_i1" "HOG:A0235567" 235567 "Embryophyta" "TRINITY_DN10429_c0_g1"
"410" "TRINITY_DN1043_c0_g1_i4" "HOG:A0202550" 202550 "Pentapetalae" "TRINITY_DN1043_c0_g1"
"411" "TRINITY_DN10430_c0_g1_i1" "HOG:A0567601" 567601 "Eukaryota" "TRINITY_DN10430_c0_g1"
"412" "TRINITY_DN10431_c0_g1_i1" "HOG:A0564068" 564068 "Eukaryota" "TRINITY_DN10431_c0_g1"
"413" "TRINITY_DN10432_c0_g1_i1" "HOG:A0220493" 220493 "Magnoliopsida" "TRINITY_DN10432_c0_g1"
"414" "TRINITY_DN10435_c0_g1_i1" "HOG:A0562393" 562393 "Eukaryota" "TRINITY_DN10435_c0_g1"
"415" "TRINITY_DN10436_c0_g1_i1" "HOG:A0564094" 564094 "Eukaryota" "TRINITY_DN10436_c0_g1"
"416" "TRINITY_DN10437_c0_g1_i12" "HOG:A0206573" 206573 "Pentapetalae" "TRINITY_DN10437_c0_g1"
"417" "TRINITY_DN10438_c0_g1_i1" "HOG:A0779712" 779712 "LUCA" "TRINITY_DN10438_c0_g1"
"418" "TRINITY_DN10438_c0_g1_i2" "HOG:A0779712" 779712 "LUCA" "TRINITY_DN10438_c0_g1"
"419" "TRINITY_DN1044_c0_g1_i10" "HOG:A0562405" 562405 "Eukaryota" "TRINITY_DN1044_c0_g1"
"420" "TRINITY_DN10440_c0_g1_i2" "HOG:A0233710" 233710 "Embryophyta" "TRINITY_DN10440_c0_g1"
"421" "TRINITY_DN10441_c0_g1_i4" "HOG:A0787850" 787850 "LUCA" "TRINITY_DN10441_c0_g1"
"422" "TRINITY_DN10441_c0_g1_i5" "HOG:A0787850" 787850 "LUCA" "TRINITY_DN10441_c0_g1"
"423" "TRINITY_DN10441_c0_g3_i1" "HOG:A0787850" 787850 "LUCA" "TRINITY_DN10441_c0_g3"
"424" "TRINITY_DN10442_c0_g1_i1" "HOG:A0198052" 198052 "rosids" "TRINITY_DN10442_c0_g1"
"425" "TRINITY_DN10443_c0_g1_i1" "HOG:A0237862" 237862 "Streptophyta" "TRINITY_DN10443_c0_g1"
"426" "TRINITY_DN10444_c0_g1_i1" "HOG:A0583145" 583145 "Eukaryota" "TRINITY_DN10444_c0_g1"
"427" "TRINITY_DN10445_c0_g1_i1" "HOG:A0234516" 234516 "Embryophyta" "TRINITY_DN10445_c0_g1"
"428" "TRINITY_DN10445_c1_g1_i1" "HOG:A0293657" 293657 "Agaricomycetes" "TRINITY_DN10445_c1_g1"
"429" "TRINITY_DN10446_c0_g1_i1" "HOG:A0203157" 203157 "Pentapetalae" "TRINITY_DN10446_c0_g1"
