"transcript" "hog" "id" "phylostrata" "gene"
"216" "TRINITY_DN10342_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN10342_c0_g1"
"217" "TRINITY_DN10344_c0_g1_i1" "HOG:A0563867" 563867 "Eukaryota" "TRINITY_DN10344_c0_g1"
"218" "TRINITY_DN10345_c0_g1_i1" "HOG:A0203042" 203042 "Pentapetalae" "TRINITY_DN10345_c0_g1"
"219" "TRINITY_DN10346_c0_g1_i1" "HOG:A0785732" 785732 "LUCA" "TRINITY_DN10346_c0_g1"
"220" "TRINITY_DN10347_c0_g1_i1" "HOG:A0235310" 235310 "Embryophyta" "TRINITY_DN10347_c0_g1"
"221" "TRINITY_DN10349_c0_g1_i1" "HOG:A0562279" 562279 "Eukaryota" "TRINITY_DN10349_c0_g1"
"222" "TRINITY_DN1035_c0_g1_i1" "HOG:A0167020" 167020 "lamiids" "TRINITY_DN1035_c0_g1"
"223" "TRINITY_DN10351_c0_g1_i1" "HOG:A0168180" 168180 "asterids" "TRINITY_DN10351_c0_g1"
"224" "TRINITY_DN10353_c0_g1_i1" "HOG:A0571116" 571116 "Eukaryota" "TRINITY_DN10353_c0_g1"
"225" "TRINITY_DN10354_c0_g1_i1" "HOG:A0233742" 233742 "Embryophyta" "TRINITY_DN10354_c0_g1"
"226" "TRINITY_DN10357_c0_g1_i1" "HOG:A0780674" 780674 "LUCA" "TRINITY_DN10357_c0_g1"
"227" "TRINITY_DN1036_c1_g1_i12" "HOG:A0780592" 780592 "LUCA" "TRINITY_DN1036_c1_g1"
"228" "TRINITY_DN1036_c1_g1_i13" "HOG:A0780592" 780592 "LUCA" "TRINITY_DN1036_c1_g1"
"229" "TRINITY_DN10362_c0_g1_i1" "HOG:A0200624" 200624 "rosids" "TRINITY_DN10362_c0_g1"
"230" "TRINITY_DN10363_c0_g1_i1" "HOG:A0232868" 232868 "Tracheophyta" "TRINITY_DN10363_c0_g1"
"231" "TRINITY_DN10364_c0_g1_i1" "HOG:A0220815" 220815 "Magnoliopsida" "TRINITY_DN10364_c0_g1"
"232" "TRINITY_DN10366_c0_g1_i1" "HOG:A0239324" 239324 "Viridiplantae" "TRINITY_DN10366_c0_g1"
"233" "TRINITY_DN10369_c0_g1_i1" "HOG:A0566687" 566687 "Eukaryota" "TRINITY_DN10369_c0_g1"
"234" "TRINITY_DN1037_c0_g1_i2" "HOG:A0212923" 212923 "Mesangiospermae" "TRINITY_DN1037_c0_g1"
"235" "TRINITY_DN10370_c0_g1_i1" "HOG:A0168007" 168007 "asterids" "TRINITY_DN10370_c0_g1"
"236" "TRINITY_DN10373_c0_g1_i1" "HOG:A0780208" 780208 "LUCA" "TRINITY_DN10373_c0_g1"
"237" "TRINITY_DN10376_c0_g1_i1" "HOG:A0235399" 235399 "Embryophyta" "TRINITY_DN10376_c0_g1"
"238" "TRINITY_DN10377_c0_g1_i2" "HOG:A0235211" 235211 "Embryophyta" "TRINITY_DN10377_c0_g1"
"239" "TRINITY_DN10379_c0_g1_i1" "HOG:A0219737" 219737 "Magnoliopsida" "TRINITY_DN10379_c0_g1"
"240" "TRINITY_DN10381_c0_g1_i1" "HOG:A0563540" 563540 "Eukaryota" "TRINITY_DN10381_c0_g1"
"241" "TRINITY_DN10381_c0_g1_i2" "HOG:A0563540" 563540 "Eukaryota" "TRINITY_DN10381_c0_g1"
"242" "TRINITY_DN10384_c0_g1_i1" "HOG:A0234501" 234501 "Embryophyta" "TRINITY_DN10384_c0_g1"
"243" "TRINITY_DN10388_c0_g1_i1" "HOG:A0219734" 219734 "Magnoliopsida" "TRINITY_DN10388_c0_g1"
"244" "TRINITY_DN10388_c0_g1_i1" "HOG:A0219734" 219734 "Magnoliopsida" "TRINITY_DN10388_c0_g1"
"245" "TRINITY_DN10389_c0_g1_i1" "HOG:A0220839" 220839 "Magnoliopsida" "TRINITY_DN10389_c0_g1"
"246" "TRINITY_DN1039_c0_g1_i1" "HOG:A0779772" 779772 "LUCA" "TRINITY_DN1039_c0_g1"
"247" "TRINITY_DN10393_c0_g1_i1" "HOG:A0203408" 203408 "Pentapetalae" "TRINITY_DN10393_c0_g1"
"248" "TRINITY_DN10394_c0_g1_i1" "HOG:A0238676" 238676 "Viridiplantae" "TRINITY_DN10394_c0_g1"
"249" "TRINITY_DN10396_c0_g1_i1" "HOG:A0205322" 205322 "Pentapetalae" "TRINITY_DN10396_c0_g1"
"250" "TRINITY_DN10401_c0_g1_i1" "HOG:A0563683" 563683 "Eukaryota" "TRINITY_DN10401_c0_g1"
"251" "TRINITY_DN10403_c0_g1_i1" "HOG:A0224590" 224590 "Spermatophyta" "TRINITY_DN10403_c0_g1"
"252" "TRINITY_DN10409_c0_g1_i1" "HOG:A0563708" 563708 "Eukaryota" "TRINITY_DN10409_c0_g1"
"253" "TRINITY_DN1041_c0_g1_i1" "HOG:A0788131" 788131 "LUCA" "TRINITY_DN1041_c0_g1"
"254" "TRINITY_DN10411_c0_g1_i1" "HOG:A0213402" 213402 "Mesangiospermae" "TRINITY_DN10411_c0_g1"
"255" "TRINITY_DN10413_c0_g1_i1" "HOG:A0222143" 222143 "Magnoliopsida" "TRINITY_DN10413_c0_g1"
"256" "TRINITY_DN10416_c0_g1_i1" "HOG:A0233626" 233626 "Embryophyta" "TRINITY_DN10416_c0_g1"
"257" "TRINITY_DN10417_c0_g1_i1" "HOG:A0224291" 224291 "Spermatophyta" "TRINITY_DN10417_c0_g1"
"258" "TRINITY_DN10419_c0_g1_i1" "HOG:A0202906" 202906 "Pentapetalae" "TRINITY_DN10419_c0_g1"
"259" "TRINITY_DN1042_c0_g1_i6" "HOG:A0562279" 562279 "Eukaryota" "TRINITY_DN1042_c0_g1"
"260" "TRINITY_DN10421_c0_g1_i1" "HOG:A0570608" 570608 "Eukaryota" "TRINITY_DN10421_c0_g1"
"261" "TRINITY_DN10428_c0_g1_i1" "HOG:A0562467" 562467 "Eukaryota" "TRINITY_DN10428_c0_g1"
"262" "TRINITY_DN10429_c0_g1_i1" "HOG:A0220577" 220577 "Magnoliopsida" "TRINITY_DN10429_c0_g1"
"263" "TRINITY_DN1043_c0_g1_i3" "HOG:A0234877" 234877 "Embryophyta" "TRINITY_DN1043_c0_g1"
"264" "TRINITY_DN1043_c0_g1_i4" "HOG:A0562359" 562359 "Eukaryota" "TRINITY_DN1043_c0_g1"
"265" "TRINITY_DN10431_c0_g1_i1" "HOG:A0575125" 575125 "Eukaryota" "TRINITY_DN10431_c0_g1"
"266" "TRINITY_DN10432_c0_g1_i1" "HOG:A0167813" 167813 "asterids" "TRINITY_DN10432_c0_g1"
"267" "TRINITY_DN10433_c0_g1_i1" "HOG:A0229117" 229117 "Spermatophyta" "TRINITY_DN10433_c0_g1"
"268" "TRINITY_DN10434_c0_g1_i1" "HOG:A0575012" 575012 "Eukaryota" "TRINITY_DN10434_c0_g1"
"269" "TRINITY_DN10439_c0_g1_i2" "HOG:A0238116" 238116 "Streptophyta" "TRINITY_DN10439_c0_g1"
"270" "TRINITY_DN10442_c0_g1_i1" "HOG:A0212032" 212032 "Mesangiospermae" "TRINITY_DN10442_c0_g1"
"271" "TRINITY_DN10444_c0_g1_i1" "HOG:A0167505" 167505 "asterids" "TRINITY_DN10444_c0_g1"
"272" "TRINITY_DN10448_c0_g1_i1" "HOG:A0563421" 563421 "Eukaryota" "TRINITY_DN10448_c0_g1"
"273" "TRINITY_DN10450_c0_g1_i1" "HOG:A0202502" 202502 "Pentapetalae" "TRINITY_DN10450_c0_g1"
"274" "TRINITY_DN10453_c0_g1_i1" "HOG:A0785772" 785772 "LUCA" "TRINITY_DN10453_c0_g1"
"275" "TRINITY_DN10455_c0_g1_i1" "HOG:A0563881" 563881 "Eukaryota" "TRINITY_DN10455_c0_g1"
"276" "TRINITY_DN10457_c0_g1_i2" "HOG:A0785586" 785586 "LUCA" "TRINITY_DN10457_c0_g1"
"277" "TRINITY_DN10458_c0_g1_i2" "HOG:A0167911" 167911 "asterids" "TRINITY_DN10458_c0_g1"
"278" "TRINITY_DN10459_c0_g1_i1" "HOG:A0202863" 202863 "Pentapetalae" "TRINITY_DN10459_c0_g1"
"279" "TRINITY_DN1046_c0_g1_i1" "HOG:A0577690" 577690 "Eukaryota" "TRINITY_DN1046_c0_g1"
"280" "TRINITY_DN1046_c0_g1_i4" "HOG:A0577690" 577690 "Eukaryota" "TRINITY_DN1046_c0_g1"
"281" "TRINITY_DN10461_c0_g1_i1" "HOG:A0235500" 235500 "Embryophyta" "TRINITY_DN10461_c0_g1"
"282" "TRINITY_DN10462_c0_g1_i1" "HOG:A0212714" 212714 "Mesangiospermae" "TRINITY_DN10462_c0_g1"
"283" "TRINITY_DN10464_c0_g1_i1" "HOG:A0220353" 220353 "Magnoliopsida" "TRINITY_DN10464_c0_g1"
"284" "TRINITY_DN10466_c0_g1_i1" "HOG:A0211657" 211657 "Mesangiospermae" "TRINITY_DN10466_c0_g1"
"285" "TRINITY_DN1047_c0_g1_i1" "HOG:A0569713" 569713 "Eukaryota" "TRINITY_DN1047_c0_g1"
"286" "TRINITY_DN10470_c0_g1_i2" "HOG:A0222114" 222114 "Magnoliopsida" "TRINITY_DN10470_c0_g1"
"287" "TRINITY_DN10474_c0_g1_i1" "HOG:A0566668" 566668 "Eukaryota" "TRINITY_DN10474_c0_g1"
"288" "TRINITY_DN10477_c0_g1_i1" "HOG:A0562542" 562542 "Eukaryota" "TRINITY_DN10477_c0_g1"
"289" "TRINITY_DN10482_c0_g1_i1" "HOG:A0563364" 563364 "Eukaryota" "TRINITY_DN10482_c0_g1"
"290" "TRINITY_DN10487_c0_g1_i1" "HOG:A0233707" 233707 "Embryophyta" "TRINITY_DN10487_c0_g1"
"291" "TRINITY_DN10488_c0_g1_i1" "HOG:A0212369" 212369 "Mesangiospermae" "TRINITY_DN10488_c0_g1"
"292" "TRINITY_DN1049_c0_g1_i1" "HOG:A0567079" 567079 "Eukaryota" "TRINITY_DN1049_c0_g1"
"293" "TRINITY_DN10495_c0_g1_i1" "HOG:A0167839" 167839 "asterids" "TRINITY_DN10495_c0_g1"
"294" "TRINITY_DN105_c0_g1_i1" "HOG:A0781066" 781066 "LUCA" "TRINITY_DN105_c0_g1"
"295" "TRINITY_DN10500_c0_g1_i1" "HOG:A0563437" 563437 "Eukaryota" "TRINITY_DN10500_c0_g1"
"296" "TRINITY_DN10502_c0_g1_i1" "HOG:A0564567" 564567 "Eukaryota" "TRINITY_DN10502_c0_g1"
"297" "TRINITY_DN10505_c0_g1_i4" "HOG:A0167584" 167584 "asterids" "TRINITY_DN10505_c0_g1"
"298" "TRINITY_DN10508_c0_g1_i1" "HOG:A0223717" 223717 "Spermatophyta" "TRINITY_DN10508_c0_g1"
"299" "TRINITY_DN10509_c0_g1_i2" "HOG:A0220352" 220352 "Magnoliopsida" "TRINITY_DN10509_c0_g1"
"300" "TRINITY_DN10513_c0_g1_i1" "HOG:A0220193" 220193 "Magnoliopsida" "TRINITY_DN10513_c0_g1"
"301" "TRINITY_DN10516_c0_g1_i1" "HOG:A0206197" 206197 "Pentapetalae" "TRINITY_DN10516_c0_g1"
"302" "TRINITY_DN10517_c0_g1_i1" "HOG:A0233888" 233888 "Embryophyta" "TRINITY_DN10517_c0_g1"
"303" "TRINITY_DN10519_c0_g1_i1" "HOG:A0213010" 213010 "Mesangiospermae" "TRINITY_DN10519_c0_g1"
"304" "TRINITY_DN1052_c0_g1_i1" "HOG:A0211729" 211729 "Mesangiospermae" "TRINITY_DN1052_c0_g1"
"305" "TRINITY_DN10520_c0_g1_i1" "HOG:A0211777" 211777 "Mesangiospermae" "TRINITY_DN10520_c0_g1"
"306" "TRINITY_DN10521_c0_g1_i1" "HOG:A0213001" 213001 "Mesangiospermae" "TRINITY_DN10521_c0_g1"
"307" "TRINITY_DN10521_c0_g1_i2" "HOG:A0213001" 213001 "Mesangiospermae" "TRINITY_DN10521_c0_g1"
"308" "TRINITY_DN10523_c0_g1_i1" "HOG:A0237924" 237924 "Streptophyta" "TRINITY_DN10523_c0_g1"
"309" "TRINITY_DN10526_c0_g1_i1" "HOG:A0197029" 197029 "malvids" "TRINITY_DN10526_c0_g1"
"310" "TRINITY_DN10528_c0_g1_i1" "HOG:A0202735" 202735 "Pentapetalae" "TRINITY_DN10528_c0_g1"
"311" "TRINITY_DN10530_c0_g1_i2" "HOG:A0205217" 205217 "Pentapetalae" "TRINITY_DN10530_c0_g1"
"312" "TRINITY_DN10538_c0_g1_i1" "HOG:A0231933" 231933 "Tracheophyta" "TRINITY_DN10538_c0_g1"
"313" "TRINITY_DN1054_c0_g1_i1" "HOG:A0565958" 565958 "Eukaryota" "TRINITY_DN1054_c0_g1"
"314" "TRINITY_DN10542_c0_g1_i1" "HOG:A0219599" 219599 "Magnoliopsida" "TRINITY_DN10542_c0_g1"
"315" "TRINITY_DN10543_c0_g1_i1" "HOG:A0224253" 224253 "Spermatophyta" "TRINITY_DN10543_c0_g1"
"316" "TRINITY_DN10545_c0_g1_i1" "HOG:A0567171" 567171 "Eukaryota" "TRINITY_DN10545_c0_g1"
"317" "TRINITY_DN10546_c0_g1_i1" "HOG:A0234358" 234358 "Embryophyta" "TRINITY_DN10546_c0_g1"
"318" "TRINITY_DN10549_c0_g1_i2" "HOG:A0232804" 232804 "Tracheophyta" "TRINITY_DN10549_c0_g1"
"319" "TRINITY_DN10550_c0_g1_i2" "HOG:A0232720" 232720 "Tracheophyta" "TRINITY_DN10550_c0_g1"
"320" "TRINITY_DN10551_c0_g1_i1" "HOG:A0562646" 562646 "Eukaryota" "TRINITY_DN10551_c0_g1"
"321" "TRINITY_DN10553_c0_g1_i1" "HOG:A0211778" 211778 "Mesangiospermae" "TRINITY_DN10553_c0_g1"
"322" "TRINITY_DN10554_c0_g1_i1" "HOG:A0220545" 220545 "Magnoliopsida" "TRINITY_DN10554_c0_g1"
"323" "TRINITY_DN10555_c0_g1_i1" "HOG:A0206634" 206634 "Pentapetalae" "TRINITY_DN10555_c0_g1"
"324" "TRINITY_DN1056_c0_g1_i3" "HOG:A0219938" 219938 "Magnoliopsida" "TRINITY_DN1056_c0_g1"
"325" "TRINITY_DN1056_c0_g1_i6" "HOG:A0219938" 219938 "Magnoliopsida" "TRINITY_DN1056_c0_g1"
"326" "TRINITY_DN10561_c0_g1_i1" "HOG:A0203114" 203114 "Pentapetalae" "TRINITY_DN10561_c0_g1"
"327" "TRINITY_DN10562_c0_g1_i1" "HOG:A0202909" 202909 "Pentapetalae" "TRINITY_DN10562_c0_g1"
"328" "TRINITY_DN10565_c0_g1_i1" "HOG:A0219796" 219796 "Magnoliopsida" "TRINITY_DN10565_c0_g1"
"329" "TRINITY_DN10565_c0_g1_i6" "HOG:A0219796" 219796 "Magnoliopsida" "TRINITY_DN10565_c0_g1"
"330" "TRINITY_DN10567_c0_g1_i1" "HOG:A0563610" 563610 "Eukaryota" "TRINITY_DN10567_c0_g1"
"331" "TRINITY_DN10571_c0_g1_i1" "HOG:A0203034" 203034 "Pentapetalae" "TRINITY_DN10571_c0_g1"
"332" "TRINITY_DN10572_c0_g1_i1" "HOG:A0786990" 786990 "LUCA" "TRINITY_DN10572_c0_g1"
"333" "TRINITY_DN10577_c0_g1_i1" "HOG:A0211616" 211616 "Mesangiospermae" "TRINITY_DN10577_c0_g1"
"334" "TRINITY_DN10579_c0_g1_i1" "HOG:A0226696" 226696 "Spermatophyta" "TRINITY_DN10579_c0_g1"
"335" "TRINITY_DN10584_c0_g1_i1" "HOG:A0174443" 174443 "fabids" "TRINITY_DN10584_c0_g1"
"336" "TRINITY_DN10584_c0_g2_i1" "HOG:A0203273" 203273 "Pentapetalae" "TRINITY_DN10584_c0_g2"
"337" "TRINITY_DN10586_c0_g1_i1" "HOG:A0237884" 237884 "Streptophyta" "TRINITY_DN10586_c0_g1"
"338" "TRINITY_DN10588_c0_g1_i1" "HOG:A0224163" 224163 "Spermatophyta" "TRINITY_DN10588_c0_g1"
"339" "TRINITY_DN1059_c0_g1_i1" "HOG:A0563993" 563993 "Eukaryota" "TRINITY_DN1059_c0_g1"
"340" "TRINITY_DN10592_c0_g1_i1" "HOG:A0562259" 562259 "Eukaryota" "TRINITY_DN10592_c0_g1"
"341" "TRINITY_DN10597_c0_g1_i1" "HOG:A0237681" 237681 "Streptophyta" "TRINITY_DN10597_c0_g1"
"342" "TRINITY_DN106_c0_g1_i1" "HOG:A0779804" 779804 "LUCA" "TRINITY_DN106_c0_g1"
"343" "TRINITY_DN1060_c0_g1_i2" "HOG:A0205112" 205112 "Pentapetalae" "TRINITY_DN1060_c0_g1"
"344" "TRINITY_DN10601_c0_g1_i1" "HOG:A0563307" 563307 "Eukaryota" "TRINITY_DN10601_c0_g1"
"345" "TRINITY_DN10603_c0_g1_i1" "HOG:A0780175" 780175 "LUCA" "TRINITY_DN10603_c0_g1"
"346" "TRINITY_DN10608_c0_g1_i1" "HOG:A0206421" 206421 "Pentapetalae" "TRINITY_DN10608_c0_g1"
"347" "TRINITY_DN10609_c0_g1_i1" "HOG:A0555206" 555206 "Opisthokonta" "TRINITY_DN10609_c0_g1"
"348" "TRINITY_DN10611_c0_g1_i1" "HOG:A0212919" 212919 "Mesangiospermae" "TRINITY_DN10611_c0_g1"
"349" "TRINITY_DN10613_c0_g1_i1" "HOG:A0229031" 229031 "Spermatophyta" "TRINITY_DN10613_c0_g1"
"350" "TRINITY_DN10613_c0_g1_i5" "HOG:A0229031" 229031 "Spermatophyta" "TRINITY_DN10613_c0_g1"
"351" "TRINITY_DN10615_c0_g1_i1" "HOG:A0211637" 211637 "Mesangiospermae" "TRINITY_DN10615_c0_g1"
"352" "TRINITY_DN10617_c0_g1_i1" "HOG:A0167705" 167705 "asterids" "TRINITY_DN10617_c0_g1"
"353" "TRINITY_DN1062_c0_g1_i2" "HOG:A0780358" 780358 "LUCA" "TRINITY_DN1062_c0_g1"
"354" "TRINITY_DN10622_c0_g1_i1" "HOG:A0213248" 213248 "Mesangiospermae" "TRINITY_DN10622_c0_g1"
"355" "TRINITY_DN10623_c0_g1_i1" "HOG:A0237093" 237093 "Streptophyta" "TRINITY_DN10623_c0_g1"
"356" "TRINITY_DN10624_c0_g1_i3" "HOG:A0582261" 582261 "Eukaryota" "TRINITY_DN10624_c0_g1"
"357" "TRINITY_DN10627_c0_g1_i1" "HOG:A0219979" 219979 "Magnoliopsida" "TRINITY_DN10627_c0_g1"
"358" "TRINITY_DN10628_c0_g1_i1" "HOG:A0563144" 563144 "Eukaryota" "TRINITY_DN10628_c0_g1"
"359" "TRINITY_DN10630_c0_g1_i1" "HOG:A0570992" 570992 "Eukaryota" "TRINITY_DN10630_c0_g1"
"360" "TRINITY_DN10631_c0_g1_i1" "HOG:A0566939" 566939 "Eukaryota" "TRINITY_DN10631_c0_g1"
"361" "TRINITY_DN10632_c0_g1_i1" "HOG:A0236774" 236774 "Embryophyta" "TRINITY_DN10632_c0_g1"
"362" "TRINITY_DN10632_c0_g1_i2" "HOG:A0236774" 236774 "Embryophyta" "TRINITY_DN10632_c0_g1"
"363" "TRINITY_DN10633_c0_g1_i1" "HOG:A0206705" 206705 "Pentapetalae" "TRINITY_DN10633_c0_g1"
"364" "TRINITY_DN10634_c0_g1_i1" "HOG:A0779708" 779708 "LUCA" "TRINITY_DN10634_c0_g1"
"365" "TRINITY_DN10635_c0_g1_i1" "HOG:A0220836" 220836 "Magnoliopsida" "TRINITY_DN10635_c0_g1"
"366" "TRINITY_DN10638_c0_g1_i1" "HOG:A0571438" 571438 "Eukaryota" "TRINITY_DN10638_c0_g1"
"367" "TRINITY_DN1064_c0_g1_i1" "HOG:A0207029" 207029 "Pentapetalae" "TRINITY_DN1064_c0_g1"
"368" "TRINITY_DN1064_c1_g1_i1" "HOG:A0223937" 223937 "Spermatophyta" "TRINITY_DN1064_c1_g1"
"369" "TRINITY_DN1064_c2_g1_i1" "HOG:A0223937" 223937 "Spermatophyta" "TRINITY_DN1064_c2_g1"
"370" "TRINITY_DN10640_c0_g1_i1" "HOG:A0562256" 562256 "Eukaryota" "TRINITY_DN10640_c0_g1"
"371" "TRINITY_DN10640_c0_g1_i2" "HOG:A0562256" 562256 "Eukaryota" "TRINITY_DN10640_c0_g1"
"372" "TRINITY_DN10644_c0_g1_i1" "HOG:A0562279" 562279 "Eukaryota" "TRINITY_DN10644_c0_g1"
"373" "TRINITY_DN10647_c0_g1_i1" "HOG:A0223752" 223752 "Spermatophyta" "TRINITY_DN10647_c0_g1"
"374" "TRINITY_DN10649_c0_g1_i1" "HOG:A0223358" 223358 "Spermatophyta" "TRINITY_DN10649_c0_g1"
"375" "TRINITY_DN1065_c0_g1_i7" "HOG:A0237314" 237314 "Streptophyta" "TRINITY_DN1065_c0_g1"
"376" "TRINITY_DN10652_c0_g1_i1" "HOG:A0220592" 220592 "Magnoliopsida" "TRINITY_DN10652_c0_g1"
"377" "TRINITY_DN10653_c0_g1_i1" "HOG:A0229131" 229131 "Spermatophyta" "TRINITY_DN10653_c0_g1"
"378" "TRINITY_DN10659_c0_g1_i3" "HOG:A0563381" 563381 "Eukaryota" "TRINITY_DN10659_c0_g1"
"379" "TRINITY_DN10665_c0_g1_i1" "HOG:A0780606" 780606 "LUCA" "TRINITY_DN10665_c0_g1"
"380" "TRINITY_DN10667_c0_g1_i1" "HOG:A0237761" 237761 "Streptophyta" "TRINITY_DN10667_c0_g1"
"381" "TRINITY_DN10671_c0_g1_i4" "HOG:A0168371" 168371 "asterids" "TRINITY_DN10671_c0_g1"
"382" "TRINITY_DN10672_c0_g1_i1" "HOG:A0212036" 212036 "Mesangiospermae" "TRINITY_DN10672_c0_g1"
"383" "TRINITY_DN10676_c0_g1_i1" "HOG:A0575789" 575789 "Eukaryota" "TRINITY_DN10676_c0_g1"
"384" "TRINITY_DN1068_c0_g1_i1" "HOG:A0563384" 563384 "Eukaryota" "TRINITY_DN1068_c0_g1"
"385" "TRINITY_DN10681_c0_g1_i1" "HOG:A0563980" 563980 "Eukaryota" "TRINITY_DN10681_c0_g1"
"386" "TRINITY_DN10686_c0_g1_i1" "HOG:A0224328" 224328 "Spermatophyta" "TRINITY_DN10686_c0_g1"
"387" "TRINITY_DN10693_c0_g1_i1" "HOG:A0203165" 203165 "Pentapetalae" "TRINITY_DN10693_c0_g1"
"388" "TRINITY_DN10694_c0_g1_i1" "HOG:A0237313" 237313 "Streptophyta" "TRINITY_DN10694_c0_g1"
"389" "TRINITY_DN10695_c0_g1_i1" "HOG:A0230971" 230971 "Spermatophyta" "TRINITY_DN10695_c0_g1"
"390" "TRINITY_DN10697_c0_g1_i1" "HOG:A0224749" 224749 "Spermatophyta" "TRINITY_DN10697_c0_g1"
"391" "TRINITY_DN10697_c0_g1_i3" "HOG:A0224749" 224749 "Spermatophyta" "TRINITY_DN10697_c0_g1"
"392" "TRINITY_DN10698_c0_g1_i1" "HOG:A0234982" 234982 "Embryophyta" "TRINITY_DN10698_c0_g1"
"393" "TRINITY_DN10699_c0_g1_i1" "HOG:A0198098" 198098 "rosids" "TRINITY_DN10699_c0_g1"
"394" "TRINITY_DN10702_c0_g1_i2" "HOG:A0168449" 168449 "asterids" "TRINITY_DN10702_c0_g1"
"395" "TRINITY_DN10703_c0_g1_i1" "HOG:A0239011" 239011 "Viridiplantae" "TRINITY_DN10703_c0_g1"
"396" "TRINITY_DN10705_c0_g1_i1" "HOG:A0562528" 562528 "Eukaryota" "TRINITY_DN10705_c0_g1"
"397" "TRINITY_DN10706_c0_g1_i1" "HOG:A0567106" 567106 "Eukaryota" "TRINITY_DN10706_c0_g1"
"398" "TRINITY_DN1071_c0_g1_i1" "HOG:A0781678" 781678 "LUCA" "TRINITY_DN1071_c0_g1"
"399" "TRINITY_DN1071_c0_g1_i2" "HOG:A0781678" 781678 "LUCA" "TRINITY_DN1071_c0_g1"
"400" "TRINITY_DN1071_c0_g1_i7" "HOG:A0781678" 781678 "LUCA" "TRINITY_DN1071_c0_g1"
"401" "TRINITY_DN10712_c0_g1_i2" "HOG:A0562378" 562378 "Eukaryota" "TRINITY_DN10712_c0_g1"
"402" "TRINITY_DN10717_c0_g1_i1" "HOG:A0562422" 562422 "Eukaryota" "TRINITY_DN10717_c0_g1"
"403" "TRINITY_DN10718_c0_g1_i1" "HOG:A0780103" 780103 "LUCA" "TRINITY_DN10718_c0_g1"
"404" "TRINITY_DN10718_c0_g1_i5" "HOG:A0780103" 780103 "LUCA" "TRINITY_DN10718_c0_g1"
"405" "TRINITY_DN10723_c0_g1_i1" "HOG:A0563925" 563925 "Eukaryota" "TRINITY_DN10723_c0_g1"
"406" "TRINITY_DN10724_c0_g1_i1" "HOG:A0237632" 237632 "Streptophyta" "TRINITY_DN10724_c0_g1"
"407" "TRINITY_DN10725_c0_g1_i1" "HOG:A0237876" 237876 "Streptophyta" "TRINITY_DN10725_c0_g1"
"408" "TRINITY_DN10727_c0_g1_i1" "HOG:A0779858" 779858 "LUCA" "TRINITY_DN10727_c0_g1"
"409" "TRINITY_DN10728_c0_g1_i1" "HOG:A0570510" 570510 "Eukaryota" "TRINITY_DN10728_c0_g1"
"410" "TRINITY_DN10729_c0_g1_i1" "HOG:A0174185" 174185 "fabids" "TRINITY_DN10729_c0_g1"
"411" "TRINITY_DN10731_c0_g1_i1" "HOG:A0239079" 239079 "Viridiplantae" "TRINITY_DN10731_c0_g1"
"412" "TRINITY_DN10732_c0_g1_i1" "HOG:A0562640" 562640 "Eukaryota" "TRINITY_DN10732_c0_g1"
"413" "TRINITY_DN10733_c0_g1_i1" "HOG:A0202587" 202587 "Pentapetalae" "TRINITY_DN10733_c0_g1"
"414" "TRINITY_DN10736_c0_g1_i1" "HOG:A0562498" 562498 "Eukaryota" "TRINITY_DN10736_c0_g1"
"415" "TRINITY_DN1074_c0_g1_i1" "HOG:A0780436" 780436 "LUCA" "TRINITY_DN1074_c0_g1"
"416" "TRINITY_DN10741_c0_g1_i3" "HOG:A0174535" 174535 "fabids" "TRINITY_DN10741_c0_g1"
"417" "TRINITY_DN10742_c0_g1_i1" "HOG:A0235689" 235689 "Embryophyta" "TRINITY_DN10742_c0_g1"
"418" "TRINITY_DN10744_c0_g1_i1" "HOG:A0206262" 206262 "Pentapetalae" "TRINITY_DN10744_c0_g1"
"419" "TRINITY_DN1075_c0_g1_i2" "HOG:A0565924" 565924 "Eukaryota" "TRINITY_DN1075_c0_g1"
"420" "TRINITY_DN10750_c0_g1_i2" "HOG:A0203056" 203056 "Pentapetalae" "TRINITY_DN10750_c0_g1"
"421" "TRINITY_DN10751_c0_g1_i3" "HOG:A0567274" 567274 "Eukaryota" "TRINITY_DN10751_c0_g1"
"422" "TRINITY_DN10753_c0_g1_i1" "HOG:A0563477" 563477 "Eukaryota" "TRINITY_DN10753_c0_g1"
"423" "TRINITY_DN10755_c0_g1_i1" "HOG:A0567056" 567056 "Eukaryota" "TRINITY_DN10755_c0_g1"
"424" "TRINITY_DN10756_c0_g1_i1" "HOG:A0237085" 237085 "Streptophyta" "TRINITY_DN10756_c0_g1"
"425" "TRINITY_DN10757_c0_g1_i1" "HOG:A0220313" 220313 "Magnoliopsida" "TRINITY_DN10757_c0_g1"
"426" "TRINITY_DN10759_c0_g1_i1" "HOG:A0220897" 220897 "Magnoliopsida" "TRINITY_DN10759_c0_g1"
"427" "TRINITY_DN1076_c0_g1_i2" "HOG:A0229019" 229019 "Spermatophyta" "TRINITY_DN1076_c0_g1"
"428" "TRINITY_DN10763_c0_g1_i2" "HOG:A0238724" 238724 "Viridiplantae" "TRINITY_DN10763_c0_g1"
"429" "TRINITY_DN10764_c0_g1_i1" "HOG:A0235089" 235089 "Embryophyta" "TRINITY_DN10764_c0_g1"
