ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
259179_at,3.81E-05,3.87E-07,-13.3546681,7.2238476,-1.4065175,AT3G01660,S-adenosylmethionine-dependent methyltransferase domain-containing protein
253886_at,3.86E-05,3.98E-07,-13.3122221,7.1963248,-1.2550425,CYP709B3,"cytochrome P450, family 709, subfamily B, polypeptide 3"
251612_at,3.86E-05,3.98E-07,13.3119567,7.1961523,1.519645,AT3G57950,hypothetical protein
255889_at,3.86E-05,3.99E-07,-13.3052443,7.1917914,-2.13565,WBC11,ABC transporter G family member 11
265472_at,3.86E-05,4.00E-07,-13.3042352,7.1911356,-1.83583,AT2G15580,RING/U-box domain-containing protein
245993_at,3.90E-05,4.07E-07,-13.2758278,7.1726528,-2.62088,AT5G20700,hypothetical protein
259943_at,3.90E-05,4.08E-07,-13.2731714,7.1709223,-1.8462,AT1G71480,nuclear transport factor 2 (NTF2) family protein
255659_at,3.90E-05,4.09E-07,-13.26881,7.1680803,-1.3865,AT4G00895,"ATPase, F1 complex, OSCP/delta subunit protein"
253191_at,3.91E-05,4.11E-07,13.2582161,7.1611732,3.029,XCP1,xylem cysteine proteinase 1
263133_at,3.91E-05,4.13E-07,-13.2534178,7.1580428,-3.12941,AT1G78450,SOUL/heme-binding protein-like protein
247899_at,3.91E-05,4.15E-07,-13.2425686,7.1509606,-1.672875,AT5G57345,hypothetical protein
253208_at,3.91E-05,4.17E-07,-13.2380905,7.1480356,-1.0603325,MRL1,pentatricopeptide repeat protein MRL1
267460_at,3.92E-05,4.20E-07,-13.223713,7.1386375,-1.6620225,SPL3,squamosa promoter-binding-like protein 3
266415_at,3.92E-05,4.21E-07,13.2211332,7.13695,3.33354,LTP2,non-specific lipid-transfer protein 2
245924_at,3.92E-05,4.22E-07,-13.2169704,7.1342264,-1.2294875,AT5G28750,sec-independent protein translocase protein TatA
256818_at,3.94E-05,4.27E-07,13.2005933,7.1235025,2.5131825,AT3G21420,"oxidoreductase, 2OG-Fe(II) oxygenase family protein"
247814_at,3.95E-05,4.29E-07,-13.1914063,7.1174807,-1.953415,MES18,methyl esterase 18
258890_at,3.98E-05,4.34E-07,-13.1739946,7.1060559,-2.2518325,NF-YA2,nuclear transcription factor Y subunit A-2
246454_at,4.02E-05,4.40E-07,-13.1515356,7.091296,-1.18302,DHAR3,glutathione S-transferase DHAR3
245226_at,4.03E-05,4.43E-07,13.1413704,7.0846069,3.7001375,AT3G29970,B12D protein
259873_s_at,4.03E-05,4.45E-07,-13.1360822,7.0811249,-1.587715,AT1G76820///AT1G76720,translation initiation factor 2 (eIF-2) family protein///eukaryotic translation initiation factor 2 (eIF-2) family protein
260983_at,4.03E-05,4.47E-07,-13.129497,7.0767869,-1.8360725,AT1G53560,ribosomal protein L18ae family
261635_at,4.09E-05,4.55E-07,-13.099643,7.0570922,-1.30211,AT1G50020,hypothetical protein
258641_at,4.15E-05,4.64E-07,13.0703844,7.0377449,3.498825,AT3G08030,germination-related protein
261585_at,4.16E-05,4.67E-07,13.0598067,7.0307394,2.33993,NAC001,NAC domain-containing protein 1
261425_at,4.26E-05,4.80E-07,-13.0160153,7.0016739,-1.83192,AT1G18880,probable peptide/nitrate transporter
254657_s_at,4.26E-05,4.82E-07,-13.0103975,6.997938,-1.9698075,AT4G18220///PUP10,putative purine permease 9///purine permease 10
255435_at,4.26E-05,4.83E-07,-13.0063488,6.9952444,-1.666065,PETC,cytochrome b6-f complex iron-sulfur subunit
256385_at,4.29E-05,4.94E-07,12.9714022,6.9719588,1.50345,SAG24,60S ribosomal protein L10-3
263948_at,4.29E-05,4.97E-07,12.9621406,6.9657768,1.5615625,YLS9,protein NDR1/HIN1-like 10
261581_at,4.29E-05,4.99E-07,-12.9557654,6.9615187,-2.976845,CIPK9,CBL-interacting serine/threonine-protein kinase 9
262304_at,4.29E-05,5.01E-07,-12.9522439,6.9591657,-3.0336725,MLP43,MLP-like protein 43
267538_at,4.29E-05,5.02E-07,-12.9489013,6.9569317,-2.11187,AT2G41870,remorin-like protein
257798_at,4.29E-05,5.02E-07,12.9478579,6.9562342,3.6239225,NAI2,TSK-associating protein 1-like protein
267121_at,4.29E-05,5.03E-07,12.9451379,6.9544157,2.76219,AT2G23540,GDSL esterase/lipase
263927_s_at,4.29E-05,5.04E-07,-12.940657,6.951419,-2.3879075,CAD3///CAD2,cinnamyl alcohol dehydrogenase-like protein 3///cinnamyl alcohol dehydrogenase 2
259766_at,4.29E-05,5.05E-07,-12.9398816,6.9509003,-3.60146,AT1G64360,hypothetical protein
256427_at,4.32E-05,5.10E-07,-12.9243755,6.9405215,-1.56471,LBD21,LOB domain-containing protein 21
262175_at,4.48E-05,5.30E-07,-12.8640613,6.9000283,-1.926415,NDH-O,NAD(P)H:plastoquinone dehydrogenase complex subunit O
266364_at,4.58E-05,5.47E-07,12.815627,6.8673691,3.3532625,AT2G41230,hypothetical protein
247196_at,4.58E-05,5.50E-07,12.8063888,6.8611253,1.5265475,AIL7,AINTEGUMENTA-like 7 protein
247694_at,4.58E-05,5.52E-07,-12.8018308,6.858043,-1.4312075,AT5G59750,monofunctional riboflavin biosynthesis protein RIBA 3
262748_at,4.58E-05,5.52E-07,-12.8012794,6.8576701,-1.8967725,AT1G28610,GDSL esterase/lipase
258930_at,4.58E-05,5.54E-07,12.7967164,6.8545832,2.26528,AT3G10040,sequence-specific DNA binding transcription factor
251391_at,4.58E-05,5.55E-07,-12.7949366,6.8533788,-1.2590575,AT3G60910,S-adenosyl-L-methionine-dependent methyltransferase-like protein
261754_at,4.65E-05,5.65E-07,-12.7676365,6.8348837,-1.50282,AMY2,alpha-amylase-like 2
262287_at,4.65E-05,5.67E-07,-12.7610046,6.8303846,-1.76274,AT1G68660,protein ClpS1
265377_at,4.65E-05,5.68E-07,12.757942,6.8283061,2.8670575,AT2G05790,O-glycosyl hydrolases family 17 protein
262215_at,4.68E-05,5.76E-07,12.7365192,6.8137529,1.2247075,AT1G74790,hypothetical protein
247382_at,4.68E-05,5.78E-07,12.7323789,6.8109374,1.463195,ADK1,adenylate kinase 1
245012_at,4.68E-05,5.79E-07,-12.7294782,6.8089642,-1.72154,ndhC,NADH dehydrogenase subunit 3
262693_at,4.75E-05,5.89E-07,-12.7030017,6.7909329,-1.63459,AT1G62780,hypothetical protein
249970_at,4.76E-05,5.92E-07,12.6955275,6.7858358,2.9718775,AT5G19100,Eukaryotic aspartyl protease family protein
256542_at,4.76E-05,5.96E-07,-12.6863667,6.7795842,-2.5027675,PMI1,plastid movement impaired1
253009_at,4.76E-05,5.97E-07,-12.6820797,6.7766571,-3.020245,SHM1,serine transhydroxymethyltransferase 1
248449_at,4.84E-05,6.11E-07,-12.6480239,6.753368,-1.5307475,AT5G51110,transcriptional coactivator/pterin dehydratase
246633_at,4.84E-05,6.11E-07,-12.6478161,6.7532257,-1.4276,AT1G29720,Leucine-rich repeat transmembrane protein kinase
258908_at,4.85E-05,6.16E-07,12.6348572,6.7443468,1.1119275,MEE32,bi-functional dehydroquinate-shikimate dehydrogenase
266925_at,4.85E-05,6.17E-07,-12.6342042,6.7438991,-2.38157,PEX11D,peroxisomal membrane protein 11D
258155_at,4.86E-05,6.20E-07,12.6256234,6.7380145,1.5952625,RACK1C_AT,receptor for activated C kinase 1C
251644_at,4.87E-05,6.25E-07,-12.6136052,6.7297655,-2.2698025,AT3G57540,Remorin family protein
247320_at,4.87E-05,6.27E-07,-12.6088731,6.7265154,-1.9359675,PSAN,photosystem I reaction center subunit N
255025_at,4.87E-05,6.28E-07,-12.6059231,6.7244886,-1.1483225,MES12,methyl esterase 12
252080_at,4.89E-05,6.36E-07,12.5877129,6.7119666,2.3156925,AT3G51670,patellin-6
245328_at,4.89E-05,6.37E-07,12.5856356,6.710537,2.0595925,AHL20,AT-hook motif nuclear-localized protein 20
263412_at,4.89E-05,6.37E-07,-12.5841716,6.7095293,-1.5905275,AT2G28720,histone H2B
256796_at,4.89E-05,6.39E-07,-12.5813095,6.707559,-2.1375875,AT3G22210,hypothetical protein
254298_at,4.92E-05,6.45E-07,-12.5671532,6.6978068,-2.37371,PGR5-LIKE A,PGR5-like protein 1A
245427_at,4.93E-05,6.49E-07,-12.5573341,6.6910358,-1.6339375,AT4G17550,glycerol-3-phosphate permease 4
245284_at,4.95E-05,6.54E-07,-12.5462462,6.6833834,-1.035505,PDS3,phytoene desaturase 3
251946_at,5.04E-05,6.67E-07,12.5152731,6.6619707,2.5630875,AT3G53540,hypothetical protein
246548_at,5.04E-05,6.69E-07,-12.5114021,6.6592908,-1.359715,AT5G14910,heavy metal transport/detoxification domain-containing protein
252717_at,5.13E-05,6.83E-07,-12.4800495,6.6375539,-2.219075,AT3G43930,BRCT domain-containing DNA repair protein
264741_at,5.14E-05,6.87E-07,12.4710514,6.6313052,1.5099975,AT1G62290,aspartic proteinase A2
259568_at,5.20E-05,6.97E-07,-12.4506349,6.61711,-1.3250225,AT1G20490,4-coumarate--CoA ligase-like 3
267471_at,5.30E-05,7.16E-07,-12.4114279,6.5897838,-1.2434575,FC2,ferrochelatase 2
248336_at,5.30E-05,7.16E-07,-12.4110823,6.5895425,-1.7401,AT5G52420,hypothetical protein
248970_at,5.44E-05,7.40E-07,-12.3621157,6.5552899,-1.98704,DUR3,urea-proton symporter DUR3
245372_at,5.44E-05,7.40E-07,12.3617073,6.5550036,1.130075,AT4G15000,60S ribosomal protein L27-3
245096_at,5.50E-05,7.50E-07,-12.3418511,6.5410744,-1.7611275,CYSA,cysteine proteinase inhibitor 3
261763_at,5.57E-05,7.62E-07,12.318361,6.5245667,1.9926675,PDR12,ABC transporter G family member 40
249457_s_at,5.58E-05,7.66E-07,12.3111437,6.5194883,1.134265,VIM2///VIM4///VIM3,E3 ubiquitin-protein ligase ORTHRUS 5///putative E3 ubiquitin-protein ligase ORTHRUS 4///E3 ubiquitin-protein ligase ORTHRUS 1
246845_at,5.60E-05,7.71E-07,12.3011443,6.5124473,1.2097025,AT5G26710,"glutamyl/glutaminyl-tRNA synthetase, class Ic"
251472_at,5.62E-05,7.76E-07,-12.2911542,6.5054072,-1.06781,AT3G59580,nodule inception protein-like protein 9
261118_at,5.63E-05,7.84E-07,-12.2766097,6.4951471,-2.375775,AT1G75460,ATP-dependent protease La domain-containing protein
245047_at,5.63E-05,7.84E-07,-12.2763762,6.4949822,-1.882,psbA,photosystem II protein D1
267054_at,5.63E-05,7.85E-07,12.2755077,6.4943692,2.1886925,AT2G38370,hypothetical protein
261224_at,5.69E-05,7.96E-07,-12.2542025,6.4793164,-3.0937175,ATSBT5.2,serine-type endopeptidase SBT5.2
262945_at,5.70E-05,8.00E-07,-12.2468276,6.4740997,-1.4985,AT1G79510,hypothetical protein
247948_at,5.72E-05,8.07E-07,12.2341984,6.4651588,2.59983,AT5G57130,Clp amino terminal domain-containing protein
251325_s_at,5.72E-05,8.07E-07,-12.2334089,6.4645996,-1.051725,AT5G28450///LHCA2,light-harvesting complex I chlorophyll a/b binding protein 2///photosystem I light harvesting complex protein
260784_at,5.73E-05,8.12E-07,12.2250357,6.4586663,2.0014275,MYB13,myb domain protein 13
249495_at,5.76E-05,8.18E-07,12.2136831,6.4506152,3.1985975,GLP6,germin-like protein 6
258257_at,5.77E-05,8.24E-07,12.2032098,6.443181,2.885885,AT3G26770,NAD(P)-binding Rossmann-fold superfamily protein
262643_at,5.77E-05,8.25E-07,12.2018545,6.4422185,2.9997025,AT1G62770,plant invertase/pectin methylesterase inhibitor domain-containing protein
257222_at,5.91E-05,8.48E-07,-12.1624802,6.414209,-1.629355,DEGP1,DegP protease 1
262916_at,5.92E-05,8.51E-07,-12.1565748,6.4100003,-1.75977,GSTU16,glutathione S-transferase TAU 16
263880_at,5.93E-05,8.56E-07,-12.1485049,6.4042456,-1.745825,AT2G21960,hypothetical protein
252543_at,5.95E-05,8.63E-07,-12.1364605,6.3956494,-2.9576475,PHOT1,phototropin 1
257789_at,5.95E-05,8.63E-07,-12.1354837,6.3949519,-1.61565,YSL6,putative metal-nicotianamine transporter YSL6
265334_at,6.01E-05,8.74E-07,12.1176189,6.3821849,2.44007,AT2G18370,non-specific lipid-transfer protein 8
265118_at,6.01E-05,8.77E-07,-12.1121035,6.3782396,-1.272905,AT1G62660,acid beta-fructofuranosidase 3
263174_at,6.05E-05,8.86E-07,-12.0977679,6.3679763,-3.486665,ESP,epithiospecifier protein
248394_at,6.14E-05,9.02E-07,-12.0715569,6.3491796,-0.9267325,AT5G52070,Agenet domain-containing protein
246344_at,6.15E-05,9.05E-07,-12.0663775,6.3454605,-1.4996325,AT3G56730,putative endonuclease or glycosyl hydrolase
264442_at,6.17E-05,9.13E-07,-12.0539981,6.3365648,-1.6476575,AT1G27480,Lecithin-cholesterol acyltransferase-like 1
250255_at,6.17E-05,9.15E-07,-12.0513548,6.3346642,-1.2430125,SIG4,sigma factor 4
254924_at,6.17E-05,9.17E-07,-12.0487029,6.332757,-1.34229,MPK5,mitogen-activated protein kinase 5
264839_at,6.30E-05,9.38E-07,-12.014803,6.3083392,-2.0668875,POR C,protochlorophyllide reductase C
254564_at,6.32E-05,9.44E-07,-12.0057084,6.3017767,-3.321885,NCED4,nine-cis-epoxycarotenoid dioxygenase 4
250183_at,6.33E-05,9.49E-07,11.9993231,6.2971662,1.2008725,AT5G14510,armadillo/beta-catenin-like repeat-containing protein
250435_at,6.33E-05,9.55E-07,-11.9896947,6.2902095,-2.1031075,RING1,E3 ubiquitin-protein ligase RING1
245776_at,6.33E-05,9.58E-07,-11.9850974,6.2868858,-2.657825,AT1G30260,hypothetical protein
263760_at,6.33E-05,9.59E-07,-11.9839191,6.2860338,-1.32184,SULA,plastid-targeted protein SulA
251218_at,6.33E-05,9.62E-07,-11.9796261,6.2829286,-3.5642575,CP12-2,calvin cycle protein CP12-2
258075_at,6.33E-05,9.64E-07,11.9766157,6.2807506,1.90052,HMT-1,homocysteine S-methyltransferase 1
253420_at,6.34E-05,9.68E-07,-11.9707936,6.2765367,-1.755615,AT4G32260,F-type H+-transporting ATPase subunit b
250180_at,6.39E-05,9.78E-07,11.9553458,6.2653459,1.18458,AT5G14450,GDSL esterase/lipase
251031_at,6.42E-05,9.84E-07,-11.9460864,6.2586312,-2.0027475,OHP,one helix protein
245399_at,6.43E-05,9.91E-07,-11.935925,6.2512565,-2.97264,TIP2;2,tonoplast intrinsic protein 2;2
250073_at,6.43E-05,9.94E-07,-11.9322323,6.248575,-3.0269725,ENH1,protein ENHANCER OF SOS3-1
266673_at,6.43E-05,9.95E-07,-11.931107,6.2477576,-2.9806175,THIC,phosphomethylpyrimidine synthase
264894_at,6.54E-05,1.02E-06,-11.900821,6.2257312,-2.0425575,AT1G23040,hydroxyproline-rich glycoprotein family protein
262050_at,6.54E-05,1.02E-06,-11.8950996,6.2215638,-3.702355,AT1G80130,tetratricopeptide repeat domain-containing protein
257641_s_at,6.54E-05,1.02E-06,-11.8885496,6.2167905,-2.99607,AOC2///AOC1,allene oxide cyclase 2///allene oxide cyclase 1
266396_at,6.54E-05,1.02E-06,-11.8881694,6.2165134,-1.7020075,AT2G38790,hypothetical protein
263584_at,6.54E-05,1.03E-06,-11.8869686,6.215638,-2.3838,NAC036,NAC transcription factor family protein NAC036
249247_at,6.55E-05,1.03E-06,-11.8789974,6.2098247,-1.10279,AT5G42310,pentatricopeptide repeat-containing protein
253382_at,6.63E-05,1.05E-06,-11.8596323,6.1956857,-3.0414475,AT4G33040,glutaredoxin-C6
247523_at,6.63E-05,1.05E-06,-11.8534877,6.1911945,-1.47955,RPE,D-ribulose-5-phosphate-3-epimerase
253048_at,6.63E-05,1.05E-06,-11.8506408,6.189113,-2.5050975,AT4G37560,acetamidase/formamidase family protein
263876_at,6.64E-05,1.06E-06,-11.8433555,6.1837838,-1.363665,RAB7A,RAB GTPase-like protein 7A
259346_at,6.64E-05,1.06E-06,-11.8403197,6.1815621,-1.054695,GDH3,glutamate dehydrogenase 3
249875_at,6.65E-05,1.06E-06,-11.8343214,6.1771708,-1.3108275,HCF136,photosystem II stability/assembly factor HCF136
266908_at,6.71E-05,1.08E-06,11.817162,6.1645964,1.5099375,PID,protein serine/threonine kinase PINOID
257962_at,6.76E-05,1.09E-06,11.8021188,6.1535578,1.1616625,AT3G19790,hypothetical protein
252032_at,6.76E-05,1.09E-06,-11.7997162,6.1517935,-1.660575,AT3G52150,RNA recognition motif-containing protein
247776_at,6.81E-05,1.10E-06,11.7857041,6.1414968,1.1000075,PLC4,phosphoinositide phospholipase C 4
259789_at,6.83E-05,1.11E-06,-11.7766573,6.1348424,-2.25781,COR413IM1,cold regulated 314 inner membrane 1
245736_at,6.84E-05,1.11E-06,-11.770954,6.1306448,-2.61187,DR4,protein drought-repressed 4
253480_at,6.84E-05,1.12E-06,11.7663824,6.1272786,2.7102925,ENODL15,early nodulin-like protein 15
261518_at,6.84E-05,1.12E-06,11.7647729,6.1260931,1.891255,AT1G71695,peroxidase 12
249658_s_at,6.90E-05,1.13E-06,-11.7448121,6.1113782,-3.089065,AT5G36790///PGLP1,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein///2-phosphoglycolate phosphatase 1
266215_at,6.90E-05,1.13E-06,11.7434433,6.1103683,3.0610675,XTH4,endoxyloglucan transferase A1
255028_at,6.91E-05,1.14E-06,-11.7379148,6.1062878,-3.2419775,AT4G09890,hypothetical protein
247192_at,7.18E-05,1.19E-06,11.6797747,6.063261,2.602175,AT1G09200///AT5G65360///AT5G10400///AT5G10390///AT3G27360,histone H3///histone H3.1///histone H3///histone H3///histone H3
251774_at,7.29E-05,1.21E-06,11.6555086,6.0452401,1.630205,AT3G55840,Hs1pro-1 protein
261353_at,7.32E-05,1.22E-06,-11.6464442,6.038499,-1.342455,AT1G79600,protein kinase superfamily protein
245639_at,7.33E-05,1.22E-06,11.6403541,6.033967,1.08841,AT1G25260,ribosomal protein L10 family protein
262357_at,7.33E-05,1.22E-06,-11.6360771,6.0307828,-2.63148,AT1G73040,Mannose-binding lectin superfamily protein
251987_at,7.37E-05,1.23E-06,-11.6249126,6.0224655,-1.606165,CYP71B5,cytochrome p450 71b5
250958_at,7.38E-05,1.24E-06,11.6208575,6.0194427,1.8855425,LAC11,laccase 11
246596_at,7.49E-05,1.26E-06,-11.5947282,5.9999394,-3.5789025,CA2,carbonic anhydrase 2
253956_at,7.66E-05,1.29E-06,-11.5615211,5.9750906,-1.8349225,FIM1,fimbrin 1
246651_at,7.69E-05,1.30E-06,-11.551346,5.9674625,-1.615005,AT5G35170,adenylate kinase family protein
264386_at,7.78E-05,1.32E-06,11.5304423,5.9517707,1.7876575,AT1G12000,pyrophosphate--fructose-6-phosphate 1-phosphotransferase subunit beta 1
261218_at,7.78E-05,1.32E-06,-11.5285163,5.9503235,-3.3120575,FNR2,"ferredoxin--NADP reductase, leaf isozyme 2"
246703_at,7.79E-05,1.33E-06,-11.5198251,5.9437899,-1.6006225,WNK9,putative serine/threonine-protein kinase WNK9
265034_at,7.79E-05,1.33E-06,-11.5183736,5.9426984,-1.56972,AT1G61660,transcription factor bHLH112
258566_at,7.79E-05,1.33E-06,-11.5165165,5.9413015,-0.88082,GLR1.1,glutamate receptor 1.1
253657_at,7.80E-05,1.34E-06,-11.5090483,5.9356819,-3.2144325,HMA2,cadmium/zinc-transporting ATPase HMA2
247884_at,7.80E-05,1.35E-06,-11.5031204,5.9312187,-1.9571975,CER3,protein ECERIFERUM 3
267379_at,7.80E-05,1.35E-06,-11.5019696,5.9303521,-1.05818,AT2G26340,hypothetical protein
258859_at,7.80E-05,1.35E-06,11.5006059,5.9293249,1.56815,AT3G02120,hydroxyproline-rich glycoprotein-like protein
250756_at,7.87E-05,1.37E-06,11.480197,5.9139384,1.61448,ROPGEF5,ROP guanine nucleotide exchange factor 5
262168_at,7.87E-05,1.37E-06,-11.4792219,5.9132026,-1.276345,AT1G74730,hypothetical protein
254174_at,7.87E-05,1.37E-06,-11.4754523,5.9103575,-2.2567675,YSL1,metal-nicotianamine transporter YSL1
251531_at,7.87E-05,1.38E-06,11.470998,5.9069944,2.0466675,AT3G58550,protease inhibitor/(LTP) family protein
264787_at,7.87E-05,1.38E-06,-11.4686399,5.9052135,-1.4564425,ERD7,senescence/dehydration related protein
256753_at,7.87E-05,1.38E-06,-11.466145,5.9033289,-1.16206,GHS1,plastid ribosomal protein S21
259791_at,7.87E-05,1.39E-06,-11.4628952,5.9008734,-1.2601525,AT1G29700,metallo-beta-lactamase domain-containing protein
258938_at,7.88E-05,1.39E-06,11.4553342,5.8951579,2.830155,AT3G10080,germin-like protein subfamily 3 member 2
263194_at,7.88E-05,1.40E-06,11.4520968,5.8927094,2.0166675,AT1G36060,ethylene-responsive transcription factor ERF055
254185_at,7.88E-05,1.40E-06,-11.4478085,5.8894653,-1.395685,CSLG3,cellulose synthase-like protein G3
260314_at,7.88E-05,1.41E-06,-11.4449648,5.8873133,-1.1962475,AT1G63830,PLAC8 family protein
253487_at,7.88E-05,1.41E-06,11.444059,5.8866277,1.414725,RPS6,40S ribosomal protein S6-1
262942_at,8.01E-05,1.43E-06,11.4168357,5.8659983,1.5074475,ALIS5,ALA-interacting subunit 5
250152_at,8.01E-05,1.44E-06,11.4155437,5.8650181,2.6623325,AT5G15120,hypothetical protein
250668_at,8.04E-05,1.44E-06,-11.4068235,5.8583991,-1.4906325,AT5G07020,proline-rich family protein
263156_at,8.05E-05,1.45E-06,11.3972085,5.8510953,0.9989875,MVP1,protein MODIFIED VACUOLE PHENOTYPE 1
257699_at,8.05E-05,1.46E-06,-11.3919122,5.8470694,-1.5213475,PGK1,phosphoglycerate kinase 1
267063_at,8.05E-05,1.46E-06,-11.3897894,5.8454553,-1.1007475,AT2G41120,hypothetical protein
259295_at,8.05E-05,1.46E-06,-11.3887065,5.8446319,-0.9661175,AT3G05340,pentatricopeptide repeat-containing protein
258209_at,8.05E-05,1.46E-06,11.3883272,5.8443434,2.5767525,AT3G14060///GAPC1,hypothetical protein///glyceraldehyde-3-phosphate dehydrogenase C subunit 1
266270_at,8.07E-05,1.47E-06,11.3810077,5.838775,1.95129,GSTU3,glutathione S-transferase tau 3
259342_at,8.08E-05,1.48E-06,-11.3757782,5.8347944,-1.022025,AT3G03890,FMN binding protein
248242_at,8.09E-05,1.49E-06,-11.3689357,5.8295834,-1.4392625,AT5G53580,pyridoxal reductase
247968_at,8.09E-05,1.49E-06,11.3673894,5.8284054,1.22493,AT5G56670///AT4G29390///AT2G19750,40S ribosomal protein S30///40S ribosomal protein S30///40S ribosomal protein S30
250688_at,8.10E-05,1.49E-06,-11.3634739,5.8254216,-2.3270475,NF-YA10,nuclear transcription factor Y subunit A-10
260335_at,8.10E-05,1.49E-06,11.3599607,5.8227436,1.4679475,SS3,strictosidine synthase 3
250960_at,8.15E-05,1.51E-06,-11.3457747,5.811922,-1.3537275,AT5G02940,hypothetical protein
263249_at,8.15E-05,1.51E-06,11.3452327,5.8115082,1.612975,DS2,16:0delta9 desaturase 2
262060_at,8.27E-05,1.54E-06,-11.3223082,5.7939917,-2.8385525,AT1G80170,putative polygalacturonase
263404_s_at,8.34E-05,1.55E-06,11.3062791,5.7817233,1.407865,AT2G04100///AT2G04090,MATE efflux family protein///MATE efflux family protein
267115_s_at,8.34E-05,1.56E-06,-11.3031209,5.7793041,-1.43449,CSLB04///CSLB03,cellulose synthase-like protein B4///cellulose synthase-like protein B3
263063_s_at,8.41E-05,1.57E-06,11.2894052,5.7687901,2.209415,AT2G18150///AT2G18140,peroxidase 15///peroxidase 14
246736_at,8.59E-05,1.62E-06,-11.2537465,5.7413969,-1.380065,AT5G27560,hypothetical protein
263734_at,8.59E-05,1.62E-06,11.2521465,5.7401658,1.5555925,NAT7,nucleobase-ascorbate transporter 7
265628_at,8.59E-05,1.63E-06,-11.2457076,5.7352098,-1.3298375,AT2G27290,hypothetical protein
262232_at,8.59E-05,1.63E-06,-11.244378,5.7341861,-2.9450375,AT1G68600,Aluminum activated malate transporter family protein
