"","oma_id","level","level_name","araID","gene_id"
"432",15164761,6,"Tracheophyta","ARATH00795","AT1G05690"
"433",15164765,10,"Pentapetalae","ARATH00799","AT1G05710"
"434",15164769,5,"Embryophyta","ARATH00803","AT1G05730"
"435",15164771,5,"Embryophyta","ARATH00805","AT1G05740"
"436",15164772,9,"Mesangiospermae","ARATH00806","AT1G05750"
"437",15164773,10,"Pentapetalae","ARATH00807","AT1G05760"
"438",15164775,10,"Pentapetalae","ARATH00809","AT1G05770"
"439",15164776,4,"Streptophyta","ARATH00810","AT1G05780"
"440",15164782,5,"Embryophyta","ARATH00816","AT1G05790"
"441",15164786,7,"Spermatophyta","ARATH00820","AT1G05800"
"442",15164787,10,"Pentapetalae","ARATH00821","AT1G05805"
"443",15164789,2,"Eukaryota","ARATH00823","AT1G05810"
"444",15164793,2,"Eukaryota","ARATH00827","AT1G05820"
"445",15164794,5,"Embryophyta","ARATH00828","AT1G05830"
"446",15164796,2,"Eukaryota","ARATH00830","AT1G05840"
"447",15164797,5,"Embryophyta","ARATH00831","AT1G05850"
"448",15164798,4,"Streptophyta","ARATH00832","AT1G05860"
"449",15164800,9,"Mesangiospermae","ARATH00834","AT1G05870"
"450",15164803,2,"Eukaryota","ARATH00837","AT1G05880"
"451",15164805,2,"Eukaryota","ARATH00839","AT1G05890"
"452",15164806,11,"rosids","ARATH00840","AT1G05894"
"453",15164807,3,"Viridiplantae","ARATH00841","AT1G05900"
"454",15164809,4,"Streptophyta","ARATH00843","AT1G05910"
"455",15164810,14,"Arabidopsis","ARATH00844","AT1G05920"
"456",15164811,14,"Arabidopsis","ARATH00845","AT1G05930"
"457",15164815,2,"Eukaryota","ARATH00849","AT1G05940"
"458",15164822,4,"Streptophyta","ARATH00856","AT1G05970"
"459",15164824,5,"Embryophyta","ARATH00858","AT1G05990"
"460",15164825,12,"malvids","ARATH00859","AT1G06000"
"461",15164826,11,"rosids","ARATH00860","AT1G06010"
"462",15164827,2,"Eukaryota","ARATH00861","AT1G06020"
"463",15164828,2,"Eukaryota","ARATH00862","AT1G06030"
"464",15164830,8,"Magnoliopsida","ARATH00864","AT1G06040"
"465",15164832,6,"Tracheophyta","ARATH00866","AT1G06050"
"466",15164833,2,"Eukaryota","ARATH00867","AT1G06060"
"467",15164835,5,"Embryophyta","ARATH00869","AT1G06070"
"468",15164836,2,"Eukaryota","ARATH00870","AT1G06080"
"469",15164838,2,"Eukaryota","ARATH00872","AT1G06090"
"470",15164839,2,"Eukaryota","ARATH00873","AT1G06100"
"471",15164840,2,"Eukaryota","ARATH00874","AT1G06110"
"472",15164845,2,"Eukaryota","ARATH00879","AT1G06130"
"473",15164848,10,"Pentapetalae","ARATH00882","AT1G06140"
"474",15164854,13,"Brassicaceae","ARATH00888","AT1G06160"
"475",15164855,7,"Spermatophyta","ARATH00889","AT1G06170"
"476",15164856,12,"malvids","ARATH00890","AT1G06180"
"477",15164857,8,"Magnoliopsida","ARATH00891","AT1G06190"
"478",15164862,4,"Streptophyta","ARATH00896","AT1G06200"
"479",15164863,8,"Magnoliopsida","ARATH00897","AT1G06210"
"480",15164865,2,"Eukaryota","ARATH00899","AT1G06220"
"481",15164866,13,"Brassicaceae","ARATH00900","AT1G06225"
"482",15164867,8,"Magnoliopsida","ARATH00901","AT1G06230"
"483",15164868,2,"Eukaryota","ARATH00902","AT1G06240"
"484",15164870,13,"Brassicaceae","ARATH00904","AT1G06250"
"485",15164871,2,"Eukaryota","ARATH00905","AT1G06260"
"486",15164872,7,"Spermatophyta","ARATH00906","AT1G06270"
"487",15164873,13,"Brassicaceae","ARATH00907","AT1G06280"
"488",15164874,2,"Eukaryota","ARATH00908","AT1G06290"
"489",15164875,2,"Eukaryota","ARATH00909","AT1G06310"
"490",15164876,11,"rosids","ARATH00910","AT1G06320"
"491",15164877,10,"Pentapetalae","ARATH00911","AT1G06330"
"492",15164878,6,"Tracheophyta","ARATH00912","AT1G06340"
"493",15164879,2,"Eukaryota","ARATH00913","AT1G06350"
"494",15164881,2,"Eukaryota","ARATH00915","AT1G06360"
"495",15164882,2,"Eukaryota","ARATH00916","AT1G06380"
"496",15164883,2,"Eukaryota","ARATH00917","AT1G06390"
"497",15164884,2,"Eukaryota","ARATH00918","AT1G06400"
"498",15164885,2,"Eukaryota","ARATH00919","AT1G06410"
"499",15164886,13,"Brassicaceae","ARATH00920","AT1G06420"
"500",15164888,2,"Eukaryota","ARATH00922","AT1G06430"
"501",15164889,7,"Spermatophyta","ARATH00923","AT1G06440"
"502",15164890,11,"rosids","ARATH00924","AT1G06450"
"503",15164891,6,"Tracheophyta","ARATH00925","AT1G06460"
"504",15164892,2,"Eukaryota","ARATH00926","AT1G06470"
"505",15164893,13,"Brassicaceae","ARATH00927","AT1G06475"
"506",15164894,2,"Eukaryota","ARATH00928","AT1G06490"
"507",15164896,11,"rosids","ARATH00930","AT1G06500"
"508",15164897,9,"Mesangiospermae","ARATH00931","AT1G06515"
"509",15164898,10,"Pentapetalae","ARATH00932","AT1G06510"
"510",15164899,8,"Magnoliopsida","ARATH00933","AT1G06520"
"511",15164901,13,"Brassicaceae","ARATH00935","AT1G06540"
"512",15164902,1,"LUCA","ARATH00936","AT1G06550"
"513",15164903,2,"Eukaryota","ARATH00937","AT1G06560"
"514",15164905,1,"LUCA","ARATH00939","AT1G06570"
"515",15164906,10,"Pentapetalae","ARATH00940","AT1G06580"
"516",15164908,2,"Eukaryota","ARATH00942","AT1G06590"
"517",15164909,11,"rosids","ARATH00943","AT1G06620"
"518",15164916,11,"rosids","ARATH00950","AT1G06640"
"519",15164921,11,"rosids","ARATH00955","AT1G06650"
"520",15164922,8,"Magnoliopsida","ARATH00956","AT1G06660"
"521",15164923,4,"Streptophyta","ARATH00957","AT1G06670"
"522",15164925,2,"Eukaryota","ARATH00959","AT1G06680"
"523",15164927,2,"Eukaryota","ARATH00961","AT1G06690"
"524",15164928,5,"Embryophyta","ARATH00962","AT1G06700"
"525",15164930,7,"Spermatophyta","ARATH00964","AT1G06710"
"526",15164932,2,"Eukaryota","ARATH00966","AT1G06720"
"527",15164934,3,"Viridiplantae","ARATH00968","AT1G06730"
"528",15164936,5,"Embryophyta","ARATH00970","AT1G06750"
"529",15164938,2,"Eukaryota","ARATH00972","AT1G06760"
"530",15164940,5,"Embryophyta","ARATH00974","AT1G06770"
"531",15164943,8,"Magnoliopsida","ARATH00977","AT1G06780"
"532",15164945,2,"Eukaryota","ARATH00979","AT1G06790"
"533",15164947,5,"Embryophyta","ARATH00981","AT1G06800"
"534",15164948,14,"Arabidopsis","ARATH00982","AT1G06810"
"535",15164950,2,"Eukaryota","ARATH00984","AT1G06820"
"536",15164953,9,"Mesangiospermae","ARATH00987","AT1G06830"
"537",15164954,5,"Embryophyta","ARATH00988","AT1G06840"
"538",15164955,8,"Magnoliopsida","ARATH00989","AT1G06850"
"539",15164957,8,"Magnoliopsida","ARATH00991","AT1G06870"
"540",15164958,2,"Eukaryota","ARATH00992","AT1G06890"
"541",15164961,2,"Eukaryota","ARATH00995","AT1G06900"
"542",15164962,13,"Brassicaceae","ARATH00996","AT1G06910"
"543",15164963,11,"rosids","ARATH00997","AT1G06920"
"544",15164964,13,"Brassicaceae","ARATH00998","AT1G06923"
"545",15164966,13,"Brassicaceae","ARATH01000","AT1G06930"
"546",15164967,2,"Eukaryota","ARATH01001","AT1G06950"
"547",15164971,2,"Eukaryota","ARATH01005","AT1G06960"
"548",15164974,10,"Pentapetalae","ARATH01008","AT1G06970"
"549",15164975,13,"Brassicaceae","ARATH01009","AT1G06980"
"550",15164976,9,"Mesangiospermae","ARATH01010","AT1G06990"
"551",15164977,13,"Brassicaceae","ARATH01011","AT1G07000"
"552",15164978,2,"Eukaryota","ARATH01012","AT1G07010"
"553",15164981,9,"Mesangiospermae","ARATH01015","AT1G07020"
"554",15164983,2,"Eukaryota","ARATH01017","AT1G07030"
"555",15164984,2,"Eukaryota","ARATH01018","AT1G07040"
"556",15164985,13,"Brassicaceae","ARATH01019","AT1G07050"
"557",15164988,8,"Magnoliopsida","ARATH01022","AT1G07060"
"558",15164991,2,"Eukaryota","ARATH01025","AT1G07070"
"559",15164992,2,"Eukaryota","ARATH01026","AT1G07080"
"560",15164993,9,"Mesangiospermae","ARATH01027","AT1G07090"
"561",15164994,4,"Streptophyta","ARATH01028","AT1G07110"
"562",15164995,6,"Tracheophyta","ARATH01029","AT1G07120"
"563",15164997,3,"Viridiplantae","ARATH01031","AT1G07130"
"564",15164998,13,"Brassicaceae","ARATH01032","AT1G07135"
"565",15165000,14,"Arabidopsis","ARATH01034","AT1G07150"
"566",15165002,6,"Tracheophyta","ARATH01036","AT1G07160"
"567",15165003,2,"Eukaryota","ARATH01037","AT1G07170"
"568",15165006,2,"Eukaryota","ARATH01040","AT1G07180"
"569",15165008,8,"Magnoliopsida","ARATH01042","AT1G07200"
"570",15165010,9,"Mesangiospermae","ARATH01044","AT1G07210"
"571",15165011,4,"Streptophyta","ARATH01045","AT1G07220"
"572",15165012,2,"Eukaryota","ARATH01046","AT1G07230"
"573",15165013,12,"malvids","ARATH01047","AT1G07240"
"574",15165014,12,"malvids","ARATH01048","AT1G07250"
"575",15165015,12,"malvids","ARATH01049","AT1G07260"
"576",15165016,2,"Eukaryota","ARATH01050","AT1G07270"
"577",15165018,4,"Streptophyta","ARATH01052","AT1G07280"
"578",15165020,2,"Eukaryota","ARATH01054","AT1G07290"
"579",15165023,12,"malvids","ARATH01057","AT1G07300"
"580",15165024,9,"Mesangiospermae","ARATH01058","AT1G07310"
"581",15165027,2,"Eukaryota","ARATH01061","AT1G07320"
"582",15165029,13,"Brassicaceae","ARATH01063","AT1G07330"
"583",15165031,2,"Eukaryota","ARATH01065","AT1G07340"
"584",15165033,8,"Magnoliopsida","ARATH01067","AT1G07350"
"585",15165037,2,"Eukaryota","ARATH01071","AT1G07360"
"586",15165038,1,"LUCA","ARATH01072","AT1G07370"
"587",15165039,1,"LUCA","ARATH01073","AT1G07380"
"588",15165045,13,"Brassicaceae","ARATH01079","AT1G07390"
"589",15165047,2,"Eukaryota","ARATH01081","AT1G07410"
"590",15165048,2,"Eukaryota","ARATH01082","AT1G07420"
"591",15165050,10,"Pentapetalae","ARATH01084","AT1G07430"
"592",15165051,2,"Eukaryota","ARATH01085","AT1G07440"
"593",15165053,2,"Eukaryota","ARATH01087","AT1G07450"
"594",15165054,9,"Mesangiospermae","ARATH01088","AT1G07460"
"595",15165056,5,"Embryophyta","ARATH01090","AT1G07470"
"596",15165057,13,"Brassicaceae","ARATH01091","AT1G07473"
"597",15165058,13,"Brassicaceae","ARATH01092","AT1G07476"
"598",15165059,5,"Embryophyta","ARATH01093","AT1G07480"
"599",15165061,14,"Arabidopsis","ARATH01095","AT1G07485"
"600",15165063,2,"Eukaryota","ARATH01097","AT1G07510"
"601",15165064,8,"Magnoliopsida","ARATH01098","AT1G07500"
"602",15165069,10,"Pentapetalae","ARATH01103","AT1G07540"
"603",15165072,9,"Mesangiospermae","ARATH01106","AT1G07570"
"604",15165075,5,"Embryophyta","ARATH01109","AT1G07590"
"605",15165081,7,"Spermatophyta","ARATH01115","AT1G07630"
"606",15165082,13,"Brassicaceae","ARATH01116","AT1G07640"
"607",15165086,9,"Mesangiospermae","ARATH01120","AT1G07650"
"608",15165089,2,"Eukaryota","ARATH01123","AT1G07645"
"609",15165090,2,"Eukaryota","ARATH01124","AT1G07660"
"610",15165092,2,"Eukaryota","ARATH01126","AT1G07670"
"611",15165093,13,"Brassicaceae","ARATH01127","AT1G07680"
"612",15165094,13,"Brassicaceae","ARATH01128","AT1G07690"
"613",15165099,11,"rosids","ARATH01133","AT1G07700"
"614",15165101,4,"Streptophyta","ARATH01135","AT1G07705"
"615",15165105,8,"Magnoliopsida","ARATH01139","AT1G07720"
"616",15165106,9,"Mesangiospermae","ARATH01140","AT1G07725"
"617",15165107,7,"Spermatophyta","ARATH01141","AT1G07740"
"618",15165113,13,"Brassicaceae","ARATH01147","AT1G07747"
"619",15165114,5,"Embryophyta","ARATH01148","AT1G07750"
"620",15165115,1,"LUCA","ARATH01149","AT1G07770"
"621",15165116,1,"LUCA","ARATH01150","AT1G07780"
"622",15165120,2,"Eukaryota","ARATH01154","AT1G07790"
"623",15165121,7,"Spermatophyta","ARATH01155","AT1G07795"
"624",15165122,2,"Eukaryota","ARATH01156","AT1G07810"
"625",15165123,2,"Eukaryota","ARATH01157","AT1G07820"
"626",15165124,4,"Streptophyta","ARATH01158","AT1G07830"
"627",15165125,2,"Eukaryota","ARATH01159","AT1G07840"
"628",15165127,5,"Embryophyta","ARATH01161","AT1G07850"
"629",15165129,10,"Pentapetalae","ARATH01163","AT1G07870"
"630",15165130,13,"Brassicaceae","ARATH01164","AT1G07860"
"631",15165132,2,"Eukaryota","ARATH01166","AT1G07880"
"632",15165135,2,"Eukaryota","ARATH01169","AT1G07890"
"633",15165136,13,"Brassicaceae","ARATH01170","AT1G07900"
"634",15165139,2,"Eukaryota","ARATH01173","AT1G07910"
"635",15165141,2,"Eukaryota","ARATH01175","AT1G07920"
"636",15165142,2,"Eukaryota","ARATH01176","AT1G07930"
"637",15165144,2,"Eukaryota","ARATH01178","AT1G07940"
"638",15165146,2,"Eukaryota","ARATH01180","AT1G07950"
"639",15165147,2,"Eukaryota","ARATH01181","AT1G07960"
"640",15165148,5,"Embryophyta","ARATH01182","AT1G07970"
"641",15165150,13,"Brassicaceae","ARATH01184","AT1G07980"
"642",15165151,8,"Magnoliopsida","ARATH01185","AT1G07985"
"643",15165153,3,"Viridiplantae","ARATH01187","AT1G07990"
"644",15165156,12,"malvids","ARATH01190","AT1G08010"
"645",15165157,5,"Embryophyta","ARATH01191","AT1G08030"
"646",15165158,13,"Brassicaceae","ARATH01192","AT1G08035"
"647",15165161,4,"Streptophyta","ARATH01195","AT1G08040"
"648",15165163,13,"Brassicaceae","ARATH01197","AT1G08060"
"649",15165165,2,"Eukaryota","ARATH01199","AT1G08065"
"650",15165166,2,"Eukaryota","ARATH01200","AT1G08070"
"651",15165168,2,"Eukaryota","ARATH01202","AT1G08080"
"652",15165169,1,"LUCA","ARATH01203","AT1G08090"
"653",15165170,1,"LUCA","ARATH01204","AT1G08100"
"654",15165171,2,"Eukaryota","ARATH01205","AT1G08110"
"655",15165175,2,"Eukaryota","ARATH01209","AT1G08125"
"656",15165178,1,"LUCA","ARATH01212","AT1G08130"
"657",15165179,13,"Brassicaceae","ARATH01213","AT1G08135"
"658",15165180,13,"Brassicaceae","ARATH01214","AT1G08140"
"659",15165181,13,"Brassicaceae","ARATH01215","AT1G08150"
"660",15165182,8,"Magnoliopsida","ARATH01216","AT1G08160"
"661",15165184,13,"Brassicaceae","ARATH01218","AT1G08170"
"662",15165185,13,"Brassicaceae","ARATH01219","AT1G08180"
"663",15165186,2,"Eukaryota","ARATH01220","AT1G08190"
"664",15165187,2,"Eukaryota","ARATH01221","AT1G08200"
"665",15165188,2,"Eukaryota","ARATH01222","AT1G08210"
"666",15165192,3,"Viridiplantae","ARATH01226","AT1G08220"
"667",15165196,3,"Viridiplantae","ARATH01230","AT1G08230"
"668",15165198,2,"Eukaryota","ARATH01232","AT1G08260"
"669",15165202,8,"Magnoliopsida","ARATH01236","AT1G08280"
"670",15165203,13,"Brassicaceae","ARATH01237","AT1G08290"
"671",15165206,10,"Pentapetalae","ARATH01240","AT1G08300"
"672",15165207,10,"Pentapetalae","ARATH01241","AT1G08310"
"673",15165213,2,"Eukaryota","ARATH01247","AT1G08340"
"674",15165215,2,"Eukaryota","ARATH01249","AT1G08350"
"675",15165217,1,"LUCA","ARATH01251","AT1G08360"
"676",15165218,3,"Viridiplantae","ARATH01252","AT1G08370"
"677",15165219,5,"Embryophyta","ARATH01253","AT1G08380"
"678",15165220,4,"Streptophyta","ARATH01254","AT1G08390"
"679",15165222,4,"Streptophyta","ARATH01256","AT1G08400"
"680",15165223,2,"Eukaryota","ARATH01257","AT1G08410"
"681",15165225,2,"Eukaryota","ARATH01259","AT1G08420"
"682",15165226,10,"Pentapetalae","ARATH01260","AT1G08430"
"683",15165227,10,"Pentapetalae","ARATH01261","AT1G08440"
"684",15165229,2,"Eukaryota","ARATH01263","AT1G08450"
"685",15165232,2,"Eukaryota","ARATH01266","AT1G08460"
"686",15165233,13,"Brassicaceae","ARATH01267","AT1G08465"
"687",15165234,2,"Eukaryota","ARATH01268","AT1G08470"
"688",15165235,4,"Streptophyta","ARATH01269","AT1G08480"
"689",15165236,2,"Eukaryota","ARATH01270","AT1G08490"
"690",15165237,8,"Magnoliopsida","ARATH01271","AT1G08500"
"691",15165238,5,"Embryophyta","ARATH01272","AT1G08510"
"692",15165239,1,"LUCA","ARATH01273","AT1G08520"
"693",15165240,13,"Brassicaceae","ARATH01274","AT1G08530"
"694",15165243,5,"Embryophyta","ARATH01277","AT1G08540"
"695",15165244,4,"Streptophyta","ARATH01278","AT1G08550"
"696",15165245,2,"Eukaryota","ARATH01279","AT1G08560"
"697",15165248,13,"Brassicaceae","ARATH01282","AT1G08570"
"698",15165249,7,"Spermatophyta","ARATH01283","AT1G08580"
"699",15165250,5,"Embryophyta","ARATH01284","AT1G08590"
"700",15165251,5,"Embryophyta","ARATH01285","AT1G08600"
"701",15165253,8,"Magnoliopsida","ARATH01287","AT1G08610"
"702",15165254,8,"Magnoliopsida","ARATH01288","AT1G08620"
"703",15165256,1,"LUCA","ARATH01290","AT1G08630"
"704",15165259,4,"Streptophyta","ARATH01293","AT1G08640"
"705",15165261,2,"Eukaryota","ARATH01295","AT1G08650"
"706",15165263,5,"Embryophyta","ARATH01297","AT1G08660"
"707",15165266,9,"Mesangiospermae","ARATH01300","AT1G08670"
"708",15165269,8,"Magnoliopsida","ARATH01303","AT1G08680"
"709",15165273,13,"Brassicaceae","ARATH01307","AT1G08695"
"710",15165274,2,"Eukaryota","ARATH01308","AT1G08700"
"711",15165275,5,"Embryophyta","ARATH01309","AT1G08710"
"712",15165281,2,"Eukaryota","ARATH01315","AT1G08750"
"713",15165282,5,"Embryophyta","ARATH01316","AT1G08760"
"714",15165283,12,"malvids","ARATH01317","AT1G08770"
"715",15165284,2,"Eukaryota","ARATH01318","AT1G08780"
"716",15165285,10,"Pentapetalae","ARATH01319","AT1G08790"
"717",15165286,10,"Pentapetalae","ARATH01320","AT1G08800"
"718",15165288,13,"Brassicaceae","ARATH01322","AT1G08810"
"719",15165289,10,"Pentapetalae","ARATH01323","AT1G08820"
"720",15165290,1,"LUCA","ARATH01324","AT1G08830"
"721",15165297,7,"Spermatophyta","ARATH01331","AT1G08845"
"722",15165298,2,"Eukaryota","ARATH01332","AT1G08860"
"723",15165299,2,"Eukaryota","ARATH01333","AT1G08880"
"724",15165300,2,"Eukaryota","ARATH01334","AT1G08890"
"725",15165304,2,"Eukaryota","ARATH01338","AT1G08900"
"726",15165305,13,"Brassicaceae","ARATH01339","AT1G08910"
"727",15165306,2,"Eukaryota","ARATH01340","AT1G08920"
"728",15165309,2,"Eukaryota","ARATH01343","AT1G08930"
"729",15165310,1,"LUCA","ARATH01344","AT1G08940"
"730",15165311,2,"Eukaryota","ARATH01345","AT1G08960"
"731",15165312,10,"Pentapetalae","ARATH01346","AT1G08970"
"732",15165313,3,"Viridiplantae","ARATH01347","AT1G08980"
"733",15165314,13,"Brassicaceae","ARATH01348","AT1G08985"
"734",15165315,10,"Pentapetalae","ARATH01349","AT1G08990"
"735",15165316,10,"Pentapetalae","ARATH01350","AT1G09000"
"736",15165318,2,"Eukaryota","ARATH01352","AT1G09010"
"737",15165319,2,"Eukaryota","ARATH01353","AT1G09020"
"738",15165320,11,"rosids","ARATH01354","AT1G09030"
"739",15165321,10,"Pentapetalae","ARATH01355","AT1G09040"
"740",15165322,10,"Pentapetalae","ARATH01356","AT1G09050"
"741",15165323,8,"Magnoliopsida","ARATH01357","AT1G09060"
"742",15165325,5,"Embryophyta","ARATH01359","AT1G09070"
"743",15165326,1,"LUCA","ARATH01360","AT1G09080"
"744",15165329,1,"LUCA","ARATH01363","AT1G09090"
"745",15165330,2,"Eukaryota","ARATH01364","AT1G09100"
"746",15165331,3,"Viridiplantae","ARATH01365","AT1G09130"
"747",15165333,2,"Eukaryota","ARATH01367","AT1G09140"
"748",15165336,2,"Eukaryota","ARATH01370","AT1G09150"
"749",15165337,7,"Spermatophyta","ARATH01371","AT1G09155"
"750",15165338,8,"Magnoliopsida","ARATH01372","AT1G09157"
"751",15165339,5,"Embryophyta","ARATH01373","AT1G09160"
"752",15165341,13,"Brassicaceae","ARATH01375","AT1G09170"
"753",15165346,13,"Brassicaceae","ARATH01380","AT1G09176"
"754",15165347,1,"LUCA","ARATH01381","AT1G09180"
"755",15165354,2,"Eukaryota","ARATH01388","AT1G09200"
"756",15165355,2,"Eukaryota","ARATH01389","AT1G09210"
"757",15165356,9,"Mesangiospermae","ARATH01390","AT1G09220"
"758",15165358,2,"Eukaryota","ARATH01392","AT1G09230"
"759",15165360,2,"Eukaryota","ARATH01394","AT1G09240"
"760",15165361,13,"Brassicaceae","ARATH01395","AT1G09245"
"761",15165362,13,"Brassicaceae","ARATH01396","AT1G09250"
"762",15165365,2,"Eukaryota","ARATH01399","AT1G09270"
"763",15165366,4,"Streptophyta","ARATH01400","AT1G09280"
"764",15165367,5,"Embryophyta","ARATH01401","AT1G09290"
"765",15165368,2,"Eukaryota","ARATH01402","AT1G09300"
"766",15165370,10,"Pentapetalae","ARATH01404","AT1G09310"
"767",15165371,9,"Mesangiospermae","ARATH01405","AT1G09320"
"768",15165373,2,"Eukaryota","ARATH01407","AT1G09330"
"769",15165375,1,"LUCA","ARATH01409","AT1G09340"
"770",15165376,2,"Eukaryota","ARATH01410","AT1G09350"
"771",15165378,13,"Brassicaceae","ARATH01412","AT1G09360"
"772",15165379,11,"rosids","ARATH01413","AT1G09370"
"773",15165380,9,"Mesangiospermae","ARATH01414","AT1G09380"
"774",15165381,8,"Magnoliopsida","ARATH01415","AT1G09390"
"775",15165382,2,"Eukaryota","ARATH01416","AT1G09400"
"776",15165384,7,"Spermatophyta","ARATH01418","AT1G09410"
"777",15165385,13,"Brassicaceae","ARATH01419","AT1G09415"
"778",15165387,4,"Streptophyta","ARATH01421","AT1G09420"
"779",15165388,2,"Eukaryota","ARATH01422","AT1G09430"
"780",15165389,12,"malvids","ARATH01423","AT1G09440"
"781",15165390,9,"Mesangiospermae","ARATH01424","AT1G09450"
"782",15165391,10,"Pentapetalae","ARATH01425","AT1G09460"
"783",15165392,5,"Embryophyta","ARATH01426","AT1G09470"
"784",15165398,2,"Eukaryota","ARATH01432","AT1G09490"
"785",15165401,2,"Eukaryota","ARATH01435","AT1G09500"
"786",15165402,2,"Eukaryota","ARATH01436","AT1G09510"
"787",15165403,8,"Magnoliopsida","ARATH01437","AT1G09520"
"788",15165404,8,"Magnoliopsida","ARATH01438","AT1G09530"
"789",15165405,13,"Brassicaceae","ARATH01439","AT1G09540"
"790",15165406,2,"Eukaryota","ARATH01440","AT1G09550"
"791",15165407,7,"Spermatophyta","ARATH01441","AT1G09560"
"792",15165408,2,"Eukaryota","ARATH01442","AT1G09570"
"793",15165411,4,"Streptophyta","ARATH01445","AT1G09575"
"794",15165412,2,"Eukaryota","ARATH01446","AT1G09580"
